,ritz_wl_vac(nm),unc_ritz_wl,Aki(s^-1),Acc,conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
505,3464.3,1.0,0.06481,AA,1s.2s,1S,0.0,1s.2p,3P*,1.0,1.0,3.0
506,4006.83,0.1,0.0026724,AAA,1s.3s,1S,0.0,1s.3d,1D,2.0,1.0,5.0
507,5248.3,1.0,566810.0,AAA,1s.4s,3S,1.0,1s.4p,3P*,2.0,3.0,5.0
508,5250.3,1.0,566790.0,AAA,1s.4s,3S,1.0,1s.4p,3P*,1.0,3.0,3.0
509,5251.4,1.0,566800.0,AAA,1s.4s,3S,1.0,1s.4p,3P*,0.0,3.0,1.0
510,5639.3,1.0,28.54,AA,1s.3p,3P*,1.0,1s.3d,1D,2.0,3.0,5.0
511,5642.7,1.0,10.43,AA,1s.3p,3P*,2.0,1s.3d,1D,2.0,5.0,5.0
512,5734.1,1.0,45877.0,AAA,1s.3p,3P*,1.0,1s.3d,3D,1.0,3.0,3.0
513,5737.6,1.0,3058.5,AAA,1s.3p,3P*,2.0,1s.3d,3D,1.0,5.0,3.0
514,5737.9,1.0,82552.0,AAA,1s.3p,3P*,1.0,1s.3d,3D,2.0,3.0,5.0
515,5739.4,1.0,110110.0,AAA,1s.3p,3P*,2.0,1s.3d,3D,3.0,5.0,7.0
516,5740.6,1.0,61169.0,AAA,1s.3p,3P*,0.0,1s.3d,3D,1.0,1.0,3.0
517,5741.4,1.0,27516.0,AAA,1s.3p,3P*,2.0,1s.3d,3D,2.0,5.0,5.0
518,8108.1,1.0,170270.0,AAA,1s.4s,1S,0.0,1s.4p,1P*,1.0,1.0,3.0
519,9669.5,1.0,0.00046618,AAA,1s.4s,1S,0.0,1s.4d,1D,2.0,1.0,5.0
