,ritz_wl_vac(nm),Aki(s^-1),Acc,conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
62,135.1076,4360000.0,C+,3s.3p3,3P*,0,3s2.3p.4p,3P,1,1,3
63,135.3787,27200000.0,C+,3s.3p3,3P*,1,3s2.3p.4p,3P,0,3,1
64,137.3160,99100000.0,B,3s2.3p.3d,1D*,2,3s2.3p.4p,1D,2,5,5
65,139.0719,8560000.0,C+,3s.3p3,3P*,2,3s2.3p.4p,3D,3,5,7
66,140.2064,2670000.0,C+,3s.3p3,3P*,2,3s2.3p.4p,3D,2,5,5
67,140.2469,5400000.0,C+,3s.3p3,3P*,1,3s2.3p.4p,3D,2,3,5
68,140.7933,684000.0,C,3s.3p3,3P*,2,3s2.3p.4p,3D,1,5,3
69,140.8341,3090000.0,C+,3s.3p3,3P*,1,3s2.3p.4p,3D,1,3,3
70,140.8466,3940000.0,C+,3s.3p3,3P*,0,3s2.3p.4p,3D,1,1,3
71,157.7447,313000000.0,B+,3s2.3p.3d,1D*,2,3s2.3p.4p,1P,1,5,3
72,170.4393,0.00542,C,3s2.3p2,3P,0,3s.3p3,5S*,2,1,5
73,171.3114,5400.0,C+,3s2.3p2,3P,1,3s.3p3,5S*,2,3,5
74,172.8942,15400.0,C+,3s2.3p2,3P,2,3s.3p3,5S*,2,5,5
75,206.0494,706000.0,C+,3s2.3p.3d,3F*,2,3s2.3p.4p,3D,3,5,7
76,207.2687,24800000.0,B,3s2.3p.3d,3F*,3,3s2.3p.4p,3D,3,7,7
77,208.5496,34200000.0,B,3s2.3p.3d,3F*,2,3s2.3p.4p,3D,2,5,5
78,208.9779,287000000.0,B+,3s2.3p.3d,3F*,4,3s2.3p.4p,3D,3,9,7
79,209.7987,275000000.0,B+,3s2.3p.3d,3F*,3,3s2.3p.4p,3D,2,7,5
80,209.8507,305000000.0,B+,3s2.3p.3d,3F*,2,3s2.3p.4p,3D,1,5,3
81,217.7923,220000000.0,B+,3s.3p3,1P*,1,3s2.3p.4p,1S,0,3,1
82,249.1240,19300000.0,B,3s.3p3,1P*,1,3s2.3p.4p,1D,2,3,5
83,284.685,28800.0,C,3s.3p3,3S*,1,3s2.3p.4p,3P,2,3,5
84,288.013,81600.0,C,3s.3p3,3S*,1,3s2.3p.4p,3P,1,3,3
85,289.300,366000.0,C,3s.3p3,3S*,1,3s2.3p.4p,3P,0,3,1
86,291.0351,184000000.0,B+,3s2.3p.4s,1P*,1,3s2.3p.4p,1S,0,3,1
87,323.1998,137000.0,C,3s2.3p.3d,3P*,0,3s2.3p.4p,3S,1,1,3
88,323.4123,151000.0,C,3s2.3p.3d,3P*,1,3s2.3p.4p,3S,1,3,3
89,323.4947,9950000.0,B,3s2.3p.3d,3P*,2,3s2.3p.4p,3S,1,5,3
90,325.6322,68300.0,C,3s.3p3,1P*,1,3s2.3p.4p,1P,1,3,3
91,332.4940,41200000.0,B+,3s2.3p.3d,3P*,1,3s2.3p.4p,3P,2,3,5
92,332.5810,137000000.0,B+,3s2.3p.3d,3P*,2,3s2.3p.4p,3P,2,5,5
93,336.8117,61900000.0,B+,3s2.3p.3d,3P*,0,3s2.3p.4p,3P,1,1,3
94,337.0425,53400000.0,B+,3s2.3p.3d,3P*,1,3s2.3p.4p,3P,1,3,3
95,337.1319,72600000.0,B+,3s2.3p.3d,3P*,2,3s2.3p.4p,3P,1,5,3
96,338.8064,199000000.0,B+,3s2.3p.3d,3P*,1,3s2.3p.4p,3P,0,3,1
97,349.8281,177000000.0,B+,3s2.3p.4s,1P*,1,3s2.3p.4p,1D,2,3,5
98,363.3025,63500000.0,B+,3s2.3p.3d,3P*,2,3s2.3p.4p,3D,3,5,7
99,365.7602,19900000.0,B+,3s2.3p.4s,3P*,0,3s2.3p.4p,3S,1,1,3
100,366.2985,57300000.0,B+,3s2.3p.4s,3P*,1,3s2.3p.4p,3S,1,3,3
101,371.0393,62200000.0,B+,3s2.3p.3d,3P*,1,3s2.3p.4p,3D,2,3,5
102,371.1477,8910000.0,B+,3s2.3p.3d,3P*,2,3s2.3p.4p,3D,2,5,5
103,371.8774,140000000.0,B+,3s2.3p.4s,3P*,2,3s2.3p.4p,3S,1,5,3
104,372.269,0.661,C+,3s2.3p2,3P,1,3s2.3p2,1S,0,3,1
105,374.8920,48300000.0,B+,3s2.3p.3d,3P*,0,3s2.3p.4p,3D,1,1,3
106,375.1779,23400000.0,B+,3s2.3p.3d,3P*,1,3s2.3p.4p,3D,1,3,3
107,375.2887,507000.0,C+,3s2.3p.3d,3P*,2,3s2.3p.4p,3D,1,5,3
108,377.9919,6620000.0,B,3s2.3p.4s,3P*,1,3s2.3p.4p,3P,2,3,5
109,383.2902,13700000.0,B+,3s2.3p.4s,3P*,0,3s2.3p.4p,3P,1,1,3
110,383.8814,25500000.0,B+,3s2.3p.4s,3P*,1,3s2.3p.4p,3P,1,3,3
111,383.9357,48100000.0,B+,3s2.3p.4s,3P*,2,3s2.3p.4p,3P,2,5,5
112,386.1714,20200000.0,B,3s2.3p.4s,3P*,1,3s2.3p.4p,3P,0,3,1
113,389.9922,399000.0,C+,3s2.3p.3d,3D*,1,3s2.3p.4p,3P,2,3,5
114,390.0133,876000.0,C+,3s2.3p.4s,3P*,2,3s2.3p.4p,3P,1,5,3
115,392.1426,4760000.0,B,3s2.3p.3d,3D*,2,3s2.3p.4p,3P,2,5,5
116,392.9668,43900000.0,B+,3s2.3p.3d,3D*,3,3s2.3p.4p,3P,2,7,5
117,396.2647,9450000.0,B,3s2.3p.3d,3D*,1,3s2.3p.4p,3P,1,3,3
118,398.4850,36000000.0,B+,3s2.3p.3d,3D*,2,3s2.3p.4p,3P,1,5,3
119,398.7052,58400000.0,B+,3s2.3p.3d,3D*,1,3s2.3p.4p,3P,0,3,1
120,399.9056,6530000.0,B+,3s.3p3,1D*,2,3s2.3p.4p,1D,2,5,5
121,425.4696,67400000.0,B+,3s2.3p.4s,3P*,2,3s2.3p.4p,3D,3,5,7
122,428.6110,42400000.0,B+,3s2.3p.4s,3P*,1,3s2.3p.4p,3D,2,3,5
123,433.3871,32300000.0,B+,3s2.3p.4s,3P*,0,3s2.3p.4p,3D,1,1,3
124,434.1431,19300000.0,B+,3s2.3p.4s,3P*,1,3s2.3p.4p,3D,1,3,3
125,435.5716,5530000.0,B+,3s2.3p.3d,3D*,2,3s2.3p.4p,3D,3,5,7
126,436.2693,17400000.0,B+,3s2.3p.4s,3P*,2,3s2.3p.4p,3D,2,5,5
127,436.5888,7830000.0,B+,3s2.3p.3d,3D*,3,3s2.3p.4p,3D,3,7,7
128,442.0022,2480000.0,B,3s2.3p.4s,3P*,2,3s2.3p.4p,3D,1,5,3
129,444.1063,3630000.0,B,3s2.3p.3d,3D*,1,3s2.3p.4p,3D,2,3,5
130,446.8970,2410000.0,B,3s2.3p.3d,3D*,2,3s2.3p.4p,3D,2,5,5
131,447.9679,2160000.0,B,3s2.3p.3d,3D*,3,3s2.3p.4p,3D,2,7,5
132,450.0484,2510000.0,B,3s2.3p.3d,3D*,1,3s2.3p.4p,3D,1,3,3
133,452.9146,1980000.0,B,3s2.3p.3d,3D*,2,3s2.3p.4p,3D,1,5,3
134,516.1522,38300000.0,B+,3s2.3p.3d,1F*,3,3s2.3p.4p,1D,2,7,5
135,522.0760,59800000.0,B+,3s2.3p.4s,1P*,1,3s2.3p.4p,1P,1,3,3
136,537.1112,46000000.0,B+,3s2.3p.3d,1P*,1,3s2.3p.4p,1S,0,3,1
137,631.381,2.08,B+,3s2.3p2,1D,2,3s2.3p2,1S,0,5,1
138,642.0657,6990000.0,B+,3s.3p3,1D*,2,3s2.3p.4p,1P,1,5,3
139,778.606,785000.0,B,3s2.3p.3d,1P*,1,3s2.3p.4p,1D,2,3,5
140,907.11,0.0185,C+,3s2.3p2,3P,1,3s2.3p2,1D,2,3,5
141,907.11,3.94e-05,C,3s2.3p2,3P,1,3s2.3p2,1D,2,3,5
142,953.32,0.0478,C+,3s2.3p2,3P,2,3s2.3p2,1D,2,5,5
143,953.32,0.000209,C,3s2.3p2,3P,2,3s2.3p2,1D,2,5,5
144,2930.57,19500.0,B,3s2.3p.3d,1P*,1,3s2.3p.4p,1P,1,3,3
