,ritz_wl_vac(nm),unc_ritz_wl,Aki(s^-1),Acc,conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
281,1003.39001581,7e-08,928920.0,AAA,1s.3d,1D,2,1s.7f,1F*,3,5,7
282,1007.47862973,1.5e-07,70927.0,AAA,1s.3d,3D,3,1s.7p,3P*,2,7,5
283,1007.47872091,1.5e-07,63312.0,AAA,1s.3d,3D,2,1s.7p,3P*,1,5,3
284,1007.47888474,1.5e-07,12662.0,AAA,1s.3d,3D,2,1s.7p,3P*,2,5,5
285,1007.48119522,1.5e-07,84437.0,AAA,1s.3d,3D,1,1s.7p,3P*,0,3,1
286,1007.48320741,1.5e-07,21109.0,AAA,1s.3d,3D,1,1s.7p,3P*,1,3,3
287,1007.48337124,1.5e-07,844.37,AAA,1s.3d,3D,1,1s.7p,3P*,2,3,5
288,1014.1202613,7e-07,1124800.0,AAA,1s.3p,1P*,1,1s.7d,1D,2,3,5
289,1023.5906693,7e-07,677310.0,AAA,1s.3p,1P*,1,1s.7s,1S,0,3,1
290,1031.4046967,7e-07,55405.0,AAA,1s.3p,3P*,2,1s.6d,3D,1,5,3
291,1031.4052782,7e-07,498600.0,AAA,1s.3p,3P*,2,1s.6d,3D,2,5,5
292,1031.4053185,7e-07,1994600.0,AAA,1s.3p,3P*,2,1s.6d,3D,3,5,7
293,1031.4070344,7e-07,831080.0,AAA,1s.3p,3P*,1,1s.6d,3D,1,3,3
294,1031.4076159,7e-07,1495800.0,AAA,1s.3p,3P*,1,1s.6d,3D,2,3,5
295,1031.4358264,7e-07,1108100.0,AAA,1s.3p,3P*,0,1s.6d,3D,1,1,3
296,1067.058459,1e-06,803940.0,AAA,1s.3p,3P*,2,1s.6s,3S,1,5,3
297,1067.0609611,1e-06,482360.0,AAA,1s.3p,3P*,1,1s.6s,3S,1,3,3
298,1067.0917782,1e-06,160790.0,AAA,1s.3p,3P*,0,1s.6s,3S,1,1,3
299,1083.2057472,4e-07,10216000.0,AAA,1s.2s,3S,1,1s.2p,3P*,0,3,1
300,1083.3216751,4e-07,10216000.0,AAA,1s.2s,3S,1,1s.2p,3P*,1,3,3
301,1083.3306444,4e-07,10216000.0,AAA,1s.2s,3S,1,1s.2p,3P*,2,3,5
302,1090.519465,3e-07,66614.0,AAA,1s.3d,1D,2,1s.6p,1P*,1,5,3
303,1091.59792537,8e-08,9619.7,AAA,1s.3d,3D,3,1s.6f,3F*,2,7,5
304,1091.59822474,8e-08,336610.0,AAA,1s.3d,3D,2,1s.6f,3F*,2,5,5
305,1091.5982294,8e-08,2164400.0,AAA,1s.3d,3D,3,1s.6f,3F*,4,7,9
306,1091.59842061,8e-08,175940.0,AAA,1s.3d,3D,3,1s.6f,3F*,3,7,7
307,1091.59871998,8e-08,1435600.0,AAA,1s.3d,3D,2,1s.6f,3F*,3,5,7
308,1091.59751887,8e-08,64550.0,AA,1s.3d,3D,3,1s.6f,1F*,3,7,7
309,1091.59781825,8e-08,488400.0,AA,1s.3d,3D,2,1s.6f,1F*,3,5,7
310,1091.60349172,8e-08,1818100.0,AAA,1s.3d,3D,1,1s.6f,3F*,2,3,5
311,1092.00566111,8e-08,81.95,AA,1s.3d,1D,2,1s.6f,3F*,2,5,5
312,1092.00615672,8e-08,551800.0,AA,1s.3d,1D,2,1s.6f,3F*,3,5,7
313,1092.00525431,8e-08,1608300.0,AAA,1s.3d,1D,2,1s.6f,1F*,3,5,7
314,1099.9651798,3e-07,106880.0,AAA,1s.3d,3D,2,1s.6p,3P*,1,5,3
315,1099.9651886,3e-07,119730.0,AAA,1s.3d,3D,3,1s.6p,3P*,2,7,5
316,1099.9654926,3e-07,21375.0,AAA,1s.3d,3D,2,1s.6p,3P*,2,5,5
317,1099.9666897,3e-07,142540.0,AAA,1s.3d,3D,1,1s.6p,3P*,0,3,1
318,1099.9705279,3e-07,35634.0,AAA,1s.3d,3D,1,1s.6p,3P*,1,3,3
319,1099.9708406,3e-07,1425.4,AAA,1s.3d,3D,1,1s.6p,3P*,2,3,5
320,1101.60876,4e-06,924960.0,AAA,1s.3s,1S,0,1s.5p,1P*,1,1,3
321,1103.0778211,9e-07,0.8465,AA,1s.3p,1P*,1,1s.6p,1P*,1,3,3
322,1104.550013,4e-06,2.514,AA,1s.3s,1S,0,1s.5d,1D,2,1,5
323,1104.8007875,9e-07,1845700.0,AAA,1s.3p,1P*,1,1s.6d,1D,2,3,5
324,1109.8899842,9e-07,0.4515,AA,1s.3d,1D,2,1s.6s,1S,0,5,1
325,1122.9011036,1.1e-06,1116800.0,AAA,1s.3p,1P*,1,1s.6s,1S,0,3,1
326,1197.0703406,1e-06,88.99,AA,1s.3p,3P*,2,1s.5d,1D,2,5,5
327,1197.0734896,1e-06,250.0,AA,1s.3p,3P*,1,1s.5d,1D,2,3,5
328,1197.232076,1e-06,96617.0,AAA,1s.3p,3P*,2,1s.5d,3D,1,5,3
329,1197.2334318,1e-06,869460.0,AAA,1s.3p,3P*,2,1s.5d,3D,2,5,5
330,1197.2335237,1e-06,3478200.0,AAA,1s.3p,3P*,2,1s.5d,3D,3,5,7
331,1197.2352258,1e-06,1449300.0,AAA,1s.3p,3P*,1,1s.5d,3D,1,3,3
332,1197.2365816,1e-06,2608400.0,AAA,1s.3p,3P*,1,1s.5d,3D,2,3,5
333,1197.2740206,1e-06,1932300.0,AAA,1s.3p,3P*,0,1s.5d,3D,1,1,3
334,1253.074954,1.1e-05,709320.0,AAA,1s.3s,3S,1,1s.4p,3P*,0,3,1
335,1253.092277,1.1e-05,709320.0,AAA,1s.3s,3S,1,1s.4p,3P*,1,3,3
336,1253.09369,1.1e-05,709320.0,AAA,1s.3s,3S,1,1s.4p,3P*,2,3,5
337,1275.9177809,5e-07,127540.0,AAA,1s.3d,1D,2,1s.5p,1P*,1,5,3
338,1278.84113235,1.1e-07,20331.0,AAA,1s.3d,3D,3,1s.5f,3F*,2,7,5
339,1278.84154324,1.1e-07,711420.0,AAA,1s.3d,3D,2,1s.5f,3F*,2,5,5
340,1278.84185364,1.1e-07,4574600.0,AAA,1s.3d,3D,3,1s.5f,3F*,4,7,9
341,1278.84235708,1.1e-07,354570.0,AAA,1s.3d,3D,3,1s.5f,3F*,3,7,7
342,1278.84276797,1.1e-07,2898000.0,AAA,1s.3d,3D,2,1s.5f,3F*,3,5,7
343,1278.8402937,1.1e-07,153700.0,AA,1s.3d,3D,3,1s.5f,1F*,3,7,7
344,1278.84070458,1.1e-07,1168000.0,AA,1s.3d,3D,2,1s.5f,1F*,3,5,7
345,1278.8487721,1.1e-07,3842600.0,AAA,1s.3d,3D,1,1s.5f,3F*,2,3,5
346,1279.40077964,1.1e-07,173.2,AA,1s.3d,1D,2,1s.5f,3F*,2,5,5
347,1279.40200544,1.1e-07,1320000.0,AA,1s.3d,1D,2,1s.5f,3F*,3,5,7
348,1279.39994025,1.1e-07,3247500.0,AAA,1s.3d,1D,2,1s.5f,1F*,3,5,7
349,1284.9457997,2e-06,1517600.0,AAA,1s.3p,3P*,2,1s.5s,3S,1,5,3
350,1284.949428,2e-06,910570.0,AAA,1s.3p,3P*,1,1s.5s,3S,1,3,3
351,1284.9941156,2e-06,303520.0,AAA,1s.3p,3P*,0,1s.5s,3S,1,1,3
352,1293.142908,1.2e-06,1.423,AA,1s.3p,1P*,1,1s.5p,1P*,1,3,3
353,1297.1977351,1.2e-06,3361500.0,AAA,1s.3p,1P*,1,1s.5d,1D,2,3,5
354,1297.3892526,1.2e-06,330.3,AA,1s.3p,1P*,1,1s.5d,3D,2,3,5
355,1298.8405154,5e-07,272940.0,AAA,1s.3d,3D,1,1s.5p,3P*,0,3,1
356,1298.8424122,5e-07,204660.0,AAA,1s.3d,3D,2,1s.5p,3P*,1,5,3
357,1298.8427514,5e-07,229270.0,AAA,1s.3d,3D,3,1s.5p,3P*,2,7,5
358,1298.8431752,5e-07,40931.0,AAA,1s.3d,3D,2,1s.5p,3P*,2,5,5
359,1298.849869,5e-07,68235.0,AAA,1s.3d,3D,1,1s.5p,3P*,1,3,3
360,1298.850632,5e-07,2729.4,AAA,1s.3d,3D,1,1s.5p,3P*,2,3,5
361,1323.0058779,1.8e-06,0.74166,AAA,1s.3d,1D,2,1s.5s,1S,0,5,1
362,1341.5350934,2.2e-06,2057200.0,AAA,1s.3p,1P*,1,1s.5s,1S,0,3,1
363,1449.227743,5e-06,34680.0,AAA,1s.4s,3S,1,1s.10p,3P*,0,3,1
364,1449.229153,5e-06,34680.0,AAA,1s.4s,3S,1,1s.10p,3P*,1,3,3
365,1449.229268,5e-06,34680.0,AAA,1s.4s,3S,1,1s.10p,3P*,2,3,5
366,1506.653045,5e-06,46126.0,AAA,1s.4s,3S,1,1s.9p,3P*,0,3,1
367,1506.655142,5e-06,46126.0,AAA,1s.4s,3S,1,1s.9p,3P*,1,3,3
368,1506.655313,5e-06,46126.0,AAA,1s.4s,3S,1,1s.9p,3P*,2,3,5
369,1508.777481,7e-06,1405700.0,AAA,1s.3s,1S,0,1s.4p,1P*,1,1,3
370,1519.381284,7e-06,5.6132,AAA,1s.3s,1S,0,1s.4d,1D,2,1,5
371,1593.406304,5e-06,57048.0,AAA,1s.4s,1S,0,1s.10p,1P*,1,1,3
372,1595.24926,6e-06,62580.0,AAA,1s.4s,3S,1,1s.8p,3P*,0,3,1
373,1595.252621,6e-06,62580.0,AAA,1s.4s,3S,1,1s.8p,3P*,1,3,3
374,1595.252894,6e-06,62580.0,AAA,1s.4s,3S,1,1s.8p,3P*,2,3,5
375,1661.276803,6e-06,76907.0,AAA,1s.4s,1S,0,1s.9p,1P*,1,1,3
376,1667.8380014,1.9e-06,4993.6,AAA,1s.4p,3P*,2,1s.10d,3D,1,5,3
377,1667.8383292,1.9e-06,44939.0,AAA,1s.4p,3P*,2,1s.10d,3D,2,5,5
378,1667.8383526,1.9e-06,179770.0,AAA,1s.4p,3P*,2,1s.10d,3D,3,5,7
379,1667.8405038,1.9e-06,74904.0,AAA,1s.4p,3P*,1,1s.10d,3D,1,3,3
380,1667.8408316,1.9e-06,134820.0,AAA,1s.4p,3P*,1,1s.10d,3D,2,3,5
381,1667.871194,1.9e-06,99872.0,AAA,1s.4p,3P*,0,1s.10d,3D,1,1,3
382,1686.8548639,2e-06,93727.0,AAA,1s.4p,3P*,2,1s.10s,3S,1,5,3
383,1686.8574237,2e-06,56236.0,AAA,1s.4p,3P*,1,1s.10s,3S,1,3,3
384,1686.8888177,2e-06,18745.0,AAA,1s.4p,3P*,0,1s.10s,3S,1,1,3
385,1700.1326962,2e-06,214.8,AA,1s.3p,3P*,2,1s.4d,1D,2,5,5
386,1700.139048,2e-06,603.8,AA,1s.3p,3P*,1,1s.4d,1D,2,3,5
387,1700.6979932,2e-06,183580.0,AAA,1s.3p,3P*,2,1s.4d,3D,1,5,3
388,1700.70335,2e-06,1652000.0,AAA,1s.3p,3P*,2,1s.4d,3D,2,5,5
389,1700.7036975,2e-06,6609000.0,AAA,1s.3p,3P*,2,1s.4d,3D,3,5,7
390,1700.7043492,2e-06,2753800.0,AAA,1s.3p,3P*,1,1s.4d,3D,1,3,3
391,1700.709706,2e-06,4956200.0,AAA,1s.3p,3P*,1,1s.4d,3D,2,3,5
392,1700.782634,2e-06,3671700.0,AAA,1s.3p,3P*,0,1s.4d,3D,1,1,3
393,1733.21224692,2.1e-07,14055.0,AAA,1s.4d,1D,2,1s.10p,1P*,1,5,3
394,1733.44088573,9e-08,5427.0,AA,1s.4d,3D,3,1s.10f,1F*,3,7,7
395,1733.44115605,9e-08,980.84,AAA,1s.4d,3D,3,1s.10f,3F*,2,7,5
396,1733.44124676,9e-08,41470.0,AA,1s.4d,3D,2,1s.10f,1F*,3,5,7
397,1733.44132158,9e-08,220690.0,AAA,1s.4d,3D,3,1s.10f,3F*,4,7,9
398,1733.44140994,9e-08,19094.0,AAA,1s.4d,3D,3,1s.10f,3F*,3,7,7
399,1733.44151708,9e-08,34325.0,AAA,1s.4d,3D,2,1s.10f,3F*,2,5,5
400,1733.44177097,9e-08,154700.0,AAA,1s.4d,3D,2,1s.10f,3F*,3,5,7
401,1733.44708218,9e-08,185380.0,AAA,1s.4d,3D,1,1s.10f,3F*,2,3,5
402,1734.03448365,9e-08,173470.0,AAA,1s.4d,1D,2,1s.10f,1F*,3,5,7
403,1734.03500821,9e-08,46800.0,AA,1s.4d,1D,2,1s.10f,3F*,3,5,7
404,1735.644932265,2.1e-08,1508.0,AA,1s.4f,3F*,3,1s.10g,1G,4,7,9
405,1735.644996422,2.1e-08,7900.8,AAA,1s.4f,3F*,3,1s.10g,3G,3,7,7
406,1735.645195282,2.1e-08,147170.0,AAA,1s.4f,3F*,3,1s.10g,3G,4,7,9
407,1735.647083098,2.1e-08,4642.0,AA,1s.4f,3F*,4,1s.10g,1G,4,9,9
408,1735.647147255,2.1e-08,197.48,AAA,1s.4f,3F*,4,1s.10g,3G,3,9,7
409,1735.64724208,2.1e-08,154820.0,AAA,1s.4f,3F*,4,1s.10g,3G,5,9,11
410,1735.647346115,2.1e-08,5034.2,AAA,1s.4f,3F*,4,1s.10g,3G,4,9,9
411,1735.649743515,2.1e-08,142180.0,AAA,1s.4f,3F*,2,1s.10g,3G,3,5,7
412,1735.652015216,2.1e-08,148670.0,AAA,1s.4f,1F*,3,1s.10g,1G,4,7,9
413,1735.652079374,2.1e-08,4540.0,AA,1s.4f,1F*,3,1s.10g,3G,3,7,7
414,1735.652278235,2.1e-08,2619.0,AA,1s.4f,1F*,3,1s.10g,3G,4,7,9
415,1735.774930794,2.1e-08,1098.0,AA,1s.4f,3F*,3,1s.10d,1D,2,7,5
416,1735.782014806,2.1e-08,1978.6,AAA,1s.4f,1F*,3,1s.10d,1D,2,7,5
417,1735.824219099,2.1e-08,1778.0,AAA,1s.4f,3F*,3,1s.10d,3D,2,7,5
418,1735.824244379,2.1e-08,156.56,AAA,1s.4f,3F*,3,1s.10d,3D,3,7,7
419,1735.826395655,2.1e-08,2852.6,AAA,1s.4f,3F*,4,1s.10d,3D,3,9,7
420,1735.828612101,2.1e-08,3106.2,AAA,1s.4f,3F*,2,1s.10d,3D,1,5,3
421,1735.828967171,2.1e-08,345.1,AAA,1s.4f,3F*,2,1s.10d,3D,2,5,5
422,1735.831303513,2.1e-08,983.0,AA,1s.4f,1F*,3,1s.10d,3D,2,7,5
423,1735.831328793,2.1e-08,89.97,AA,1s.4f,1F*,3,1s.10d,3D,3,7,7
424,1737.96621112,2.1e-07,22968.0,AAA,1s.4d,3D,3,1s.10p,3P*,2,7,5
425,1737.96640908,2.1e-07,20504.0,AAA,1s.4d,3D,2,1s.10p,3P*,1,5,3
426,1737.96657403,2.1e-07,4100.8,AAA,1s.4d,3D,2,1s.10p,3P*,2,5,5
427,1737.96997549,2.1e-07,27342.0,AAA,1s.4d,3D,1,1s.10p,3P*,0,3,1
428,1737.97200327,2.1e-07,6835.6,AAA,1s.4d,3D,1,1s.10p,3P*,1,3,3
429,1737.97216822,2.1e-07,273.42,AAA,1s.4d,3D,1,1s.10p,3P*,2,3,5
430,1742.7106318,2.1e-06,6849.7,AAA,1s.4p,3P*,2,1s.9d,3D,1,5,3
431,1742.7111229,2.1e-06,61643.0,AAA,1s.4p,3P*,2,1s.9d,3D,2,5,5
432,1742.7111577,2.1e-06,246590.0,AAA,1s.4p,3P*,2,1s.9d,3D,3,5,7
433,1742.7133639,2.1e-06,102750.0,AAA,1s.4p,3P*,1,1s.9d,3D,1,3,3
434,1742.713855,2.1e-06,184930.0,AAA,1s.4p,3P*,1,1s.9d,3D,2,3,5
435,1742.7468714,2.1e-06,136990.0,AAA,1s.4p,3P*,0,1s.9d,3D,1,1,3
436,1745.437321,7e-06,85957.0,AAA,1s.4s,3S,1,1s.7p,3P*,0,3,1
437,1745.44336,7e-06,85957.0,AAA,1s.4s,3S,1,1s.7p,3P*,1,3,3
438,1745.443852,7e-06,85957.0,AAA,1s.4s,3S,1,1s.7p,3P*,2,3,5
439,1748.1669006,2.1e-06,17528.0,AAA,1s.4p,1P*,1,1s.10d,1D,2,3,5
440,1757.6689087,2.2e-06,139220.0,AAA,1s.4p,1P*,1,1s.10s,1S,0,3,1
441,1766.418095,6e-06,106610.0,AAA,1s.4s,1S,0,1s.8p,1P*,1,1,3
442,1771.4960143,2.2e-06,131930.0,AAA,1s.4p,3P*,2,1s.9s,3S,1,5,3
443,1771.4988374,2.2e-06,79160.0,AAA,1s.4p,3P*,1,1s.9s,3S,1,3,3
444,1771.533461,2.2e-06,26387.0,AAA,1s.4p,3P*,0,1s.9s,3S,1,1,3
445,1813.81643181,2.3e-07,19866.0,AAA,1s.4d,1D,2,1s.9p,1P*,1,5,3
446,1814.39913974,1e-07,7884.0,AA,1s.4d,3D,3,1s.9f,1F*,3,7,7
447,1814.39953528,1e-07,60280.0,AA,1s.4d,3D,2,1s.9f,1F*,3,5,7
448,1814.39953557,1e-07,1387.4,AAA,1s.4d,3D,3,1s.9f,3F*,2,7,5
449,1814.39978434,1e-07,312160.0,AAA,1s.4d,3D,3,1s.9f,3F*,4,7,9
450,1814.39992015,1e-07,26801.0,AAA,1s.4d,3D,3,1s.9f,3F*,3,7,7
451,1814.39993111,1e-07,48552.0,AAA,1s.4d,3D,2,1s.9f,3F*,2,5,5
452,1814.40031569,1e-07,217200.0,AAA,1s.4d,3D,2,1s.9f,3F*,3,5,7
453,1814.40602816,1e-07,262210.0,AAA,1s.4d,3D,1,1s.9f,3F*,2,3,5
454,1815.04948938,1e-07,243560.0,AAA,1s.4d,1D,2,1s.9f,1F*,3,5,7
455,1815.05027035,1e-07,68040.0,AA,1s.4d,1D,2,1s.9f,3F*,3,5,7
456,1816.805963536,2.3e-08,2239.0,AA,1s.4f,3F*,3,1s.9g,1G,4,7,9
457,1816.806059916,2.3e-08,11702.0,AAA,1s.4f,3F*,3,1s.9g,3G,3,7,7
458,1816.806358857,2.3e-08,217970.0,AAA,1s.4f,3F*,3,1s.9g,3G,4,7,9
459,1816.808320223,2.3e-08,6877.0,AA,1s.4f,3F*,4,1s.9g,1G,4,9,9
460,1816.808416603,2.3e-08,292.48,AAA,1s.4f,3F*,4,1s.9g,3G,3,9,7
461,1816.808559132,2.3e-08,229310.0,AAA,1s.4f,3F*,4,1s.9g,3G,5,9,11
462,1816.808715545,2.3e-08,7454.5,AAA,1s.4f,3F*,4,1s.9g,3G,4,9,9
463,1816.811261349,2.3e-08,210590.0,AAA,1s.4f,3F*,2,1s.9g,3G,3,5,7
464,1816.813724393,2.3e-08,220190.0,AAA,1s.4f,1F*,3,1s.9g,1G,4,7,9
465,1816.813820773,2.3e-08,6725.0,AA,1s.4f,1F*,3,1s.9g,3G,3,7,7
466,1816.814119716,2.3e-08,3886.0,AA,1s.4f,1F*,3,1s.9g,3G,4,7,9
467,1817.000833227,2.3e-08,1590.0,AA,1s.4f,3F*,3,1s.9d,1D,2,7,5
468,1817.008595748,2.3e-08,2866.1,AAA,1s.4f,1F*,3,1s.9d,1D,2,7,5
469,1817.074165237,2.3e-08,2575.2,AAA,1s.4f,3F*,3,1s.9d,3D,2,7,5
470,1817.074203114,2.3e-08,226.71,AAA,1s.4f,3F*,3,1s.9d,3D,3,7,7
471,1817.076560497,2.3e-08,4130.9,AAA,1s.4f,3F*,4,1s.9d,3D,3,9,7
472,1817.078834325,2.3e-08,4498.1,AAA,1s.4f,3F*,2,1s.9d,3D,1,5,3
473,1817.079368206,2.3e-08,499.75,AAA,1s.4f,3F*,2,1s.9d,3D,2,5,5
474,1817.081928384,2.3e-08,1423.0,AA,1s.4f,1F*,3,1s.9d,3D,2,7,5
475,1817.081966262,2.3e-08,130.3,AA,1s.4f,1F*,3,1s.9d,3D,3,7,7
476,1821.21148992,2.3e-07,32453.0,AAA,1s.4d,3D,3,1s.9p,3P*,2,7,5
477,1821.21163908,2.3e-07,28972.0,AAA,1s.4d,3D,2,1s.9p,3P*,1,5,3
478,1821.21188844,2.3e-07,5794.3,AAA,1s.4d,3D,2,1s.9p,3P*,2,5,5
479,1821.21471788,2.3e-07,38634.0,AAA,1s.4d,3D,1,1s.9p,3P*,0,3,1
480,1821.217782,2.3e-07,9658.5,AAA,1s.4d,3D,1,1s.9p,3P*,1,3,3
481,1821.21803136,2.3e-07,386.34,AAA,1s.4d,3D,1,1s.9p,3P*,2,3,5
482,1830.5842457,2.3e-06,242890.0,AAA,1s.4p,1P*,1,1s.9d,1D,2,3,5
483,1844.9535104,2.4e-06,194770.0,AAA,1s.4p,1P*,1,1s.9s,1S,0,3,1
484,1856.0640105,2.4e-06,296300.0,AAA,1s.3d,1D,2,1s.4p,1P*,1,5,3
485,1859.4191018,2.4e-06,9739.8,AAA,1s.4p,3P*,2,1s.8d,3D,1,5,3
486,1859.4198981,2.4e-06,87651.0,AAA,1s.4p,3P*,2,1s.8d,3D,2,5,5
487,1859.4199543,2.4e-06,350630.0,AAA,1s.4p,3P*,2,1s.8d,3D,3,5,7
488,1859.4222121,2.4e-06,146100.0,AAA,1s.4p,3P*,1,1s.8d,3D,1,3,3
489,1859.4230084,2.4e-06,262960.0,AAA,1s.4p,3P*,1,1s.8d,3D,2,3,5
490,1859.460358,2.4e-06,194800.0,AAA,1s.4p,3P*,0,1s.8d,3D,1,1,3
491,1869.03615649,2.4e-07,561100.0,AA,1s.3d,3D,3,1s.4f,1F*,3,7,7
492,1869.03703415,2.4e-07,4294000.0,AA,1s.3d,3D,2,1s.4f,1F*,3,5,7
493,1869.03886517,2.4e-07,61502.0,AAA,1s.3d,3D,3,1s.4f,3F*,2,7,5
494,1869.03974283,2.4e-07,2152100.0,AAA,1s.3d,3D,2,1s.4f,3F*,2,5,5
495,1869.04187584,2.4e-07,13838000.0,AAA,1s.3d,3D,3,1s.4f,3F*,4,7,9
496,1869.04436999,2.4e-07,976440.0,AAA,1s.3d,3D,3,1s.4f,3F*,3,7,7
497,1869.04524765,2.4e-07,8007100.0,AAA,1s.3d,3D,2,1s.4f,3F*,3,5,7
498,1869.05518381,2.4e-07,11624000.0,AAA,1s.3d,3D,1,1s.4f,3F*,2,3,5
499,1870.23180723,2.4e-07,8978000.0,AAA,1s.3d,1D,2,1s.4f,1F*,3,5,7
500,1870.23451938,2.4e-07,523.5,AA,1s.3d,1D,2,1s.4f,3F*,2,5,5
501,1870.24003124,2.4e-07,4852000.0,AA,1s.3d,1D,2,1s.4f,3F*,3,5,7
502,1892.739595,3e-06,2.529,AAA,1s.3p,1P*,1,1s.4p,1P*,1,3,3
503,1906.824601,3e-06,194740.0,AAA,1s.4p,3P*,2,1s.8s,3S,1,5,3
504,1906.827872,3e-06,116840.0,AAA,1s.4p,3P*,1,1s.8s,3S,1,3,3
505,1906.867988,3e-06,38948.0,AAA,1s.4p,3P*,0,1s.8s,3S,1,1,3
506,1909.4570595,2.6e-06,7115900.0,AAA,1s.3p,1P*,1,1s.4d,1D,2,3,5
507,1910.176914,2.6e-06,894.4,AA,1s.3p,1P*,1,1s.4d,3D,2,3,5
508,1939.8850923,4e-07,29506.0,AAA,1s.4d,1D,2,1s.8p,1P*,1,5,3
509,1941.14406042,1.1e-07,12160.0,AA,1s.4d,3D,3,1s.8f,1F*,3,7,7
510,1941.14451315,1.1e-07,93070.0,AA,1s.4d,3D,2,1s.8f,1F*,3,5,7
511,1941.14468234,1.1e-07,2062.6,AAA,1s.4d,3D,3,1s.8f,3F*,2,7,5
512,1941.14508781,1.1e-07,464090.0,AAA,1s.4d,3D,3,1s.8f,3F*,4,7,9
513,1941.14513507,1.1e-07,72183.0,AAA,1s.4d,3D,2,1s.8f,3F*,2,5,5
514,1941.14531611,1.1e-07,39407.0,AAA,1s.4d,3D,3,1s.8f,3F*,3,7,7
515,1941.14576884,1.1e-07,319460.0,AAA,1s.4d,3D,2,1s.8f,3F*,3,5,7
516,1941.1521137,1.1e-07,389840.0,AAA,1s.4d,3D,1,1s.8f,3F*,2,3,5
517,1941.88846263,1.1e-07,358290.0,AAA,1s.4d,1D,2,1s.8f,1F*,3,5,7
518,1941.88971929,1.1e-07,105100.0,AA,1s.4d,1D,2,1s.8f,3F*,3,5,7
519,1943.88493547,3e-08,3575.0,AA,1s.4f,3F*,3,1s.8g,1G,4,7,9
520,1943.88509246,3e-08,18624.0,AAA,1s.4f,3F*,3,1s.8g,3G,3,7,7
521,1943.88557983,3e-08,346880.0,AAA,1s.4f,3F*,3,1s.8g,3G,4,7,9
522,1943.88763337,3e-08,10950.0,AA,1s.4f,3F*,4,1s.8g,1G,4,9,9
523,1943.88779036,3e-08,465.49,AAA,1s.4f,3F*,4,1s.8g,3G,3,9,7
524,1943.88802268,3e-08,364940.0,AAA,1s.4f,3F*,4,1s.8g,3G,5,9,11
525,1943.88827773,3e-08,11860.0,AAA,1s.4f,3F*,4,1s.8g,3G,4,9,9
526,1943.89104698,3e-08,335150.0,AAA,1s.4f,3F*,2,1s.8g,3G,3,5,7
527,1943.89381999,3e-08,350420.0,AAA,1s.4f,1F*,3,1s.8g,1G,4,7,9
528,1943.89397697,3e-08,10700.0,AA,1s.4f,1F*,3,1s.8g,3G,3,7,7
529,1943.89446435,3e-08,6200.0,AA,1s.4f,1F*,3,1s.8g,3G,4,7,9
530,1944.20138011,3e-08,2445.0,AA,1s.4f,3F*,3,1s.8d,1D,2,7,5
531,1944.21026752,3e-08,4409.4,AAA,1s.4f,1F*,3,1s.8d,1D,2,7,5
532,1944.31920253,3e-08,3961.1,AAA,1s.4f,3F*,3,1s.8d,3D,2,7,5
533,1944.31926399,3e-08,348.65,AAA,1s.4f,3F*,3,1s.8d,3D,3,7,7
534,1944.3219631,3e-08,6352.8,AAA,1s.4f,3F*,4,1s.8d,3D,3,9,7
535,1944.32428906,3e-08,6917.5,AAA,1s.4f,3F*,2,1s.8d,3D,1,5,3
536,1944.32515972,3e-08,768.55,AAA,1s.4f,3F*,2,1s.8d,3D,2,5,5
537,1944.32809102,3e-08,2188.0,AA,1s.4f,1F*,3,1s.8d,3D,2,7,5
538,1944.32815248,3e-08,200.4,AA,1s.4f,1F*,3,1s.8d,3D,3,7,7
539,1945.956425,8e-06,152070.0,AAA,1s.4s,1S,0,1s.7p,1P*,1,1,3
540,1952.2743526,4e-07,48183.0,AAA,1s.4d,3D,3,1s.8p,3P*,2,7,5
541,1952.2744008,4e-07,43015.0,AAA,1s.4d,3D,2,1s.8p,3P*,1,5,3
542,1952.2748105,4e-07,8603.0,AAA,1s.4d,3D,2,1s.8p,3P*,2,5,5
543,1952.2764257,4e-07,57360.0,AAA,1s.4d,3D,1,1s.8p,3P*,0,3,1
544,1952.2814596,4e-07,14340.0,AAA,1s.4d,3D,1,1s.8p,3P*,1,3,3
545,1952.2818694,4e-07,573.6,AAA,1s.4d,3D,1,1s.8p,3P*,2,3,5
546,1954.817368,3e-06,645340.0,AAA,1s.3d,3D,1,1s.4p,3P*,0,3,1
547,1954.842637,3e-06,483890.0,AAA,1s.3d,3D,2,1s.4p,3P*,1,5,3
548,1954.845115,3e-06,542090.0,AAA,1s.3d,3D,3,1s.4p,3P*,2,7,5
549,1954.846075,3e-06,96778.0,AAA,1s.3d,3D,2,1s.4p,3P*,2,5,5
550,1954.859528,3e-06,161340.0,AAA,1s.3d,3D,1,1s.4p,3P*,1,3,3
551,1954.862966,3e-06,6453.4,AAA,1s.3d,3D,1,1s.4p,3P*,2,3,5
552,1956.149668,3e-06,115.0,AA,1s.3d,1D,2,1s.4p,3P*,1,5,3
553,1956.153111,3e-06,23.54,AA,1s.3d,1D,2,1s.4p,3P*,2,5,5
554,1959.76134,3e-06,350630.0,AAA,1s.4p,1P*,1,1s.8d,1D,2,3,5
555,1983.398068,3e-06,285120.0,AAA,1s.4p,1P*,1,1s.8s,1S,0,3,1
