,ritz_wl_vac(nm),Aki(s^-1),Acc,conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
114,358.5813,200000.0,C+,3p6.3d7.4s2,a 4F,5/2,3p6.3d7.(4F).4s.4p.(3P*),z 4D*,7/2,6.0,8.0
115,358.6178,7100000.0,C+,3p6.3d8.(3F).4s,b 4F,7/2,3p6.3d8.(3F).4p,y 4D*,7/2,8.0,8.0
116,358.821,140000000.0,C,3p6.3d8.(3F).4s,a 2F,5/2,3p6.3d8.(3F).4p,y 2F*,5/2,6.0,6.0
117,359.589,9200000.0,C,3p6.3d7.4s2,a 4F,5/2,3p6.3d7.(4F).4s.4p.(3P*),z 4F*,5/2,6.0,6.0
118,360.3105,10000000.0,C,3p6.3d7.4s2,a 4F,3/2,3p6.3d7.(4F).4s.4p.(3P*),z 4F*,3/2,4.0,4.0
119,360.6399,3800000.0,C+,3p6.3d8.(3F).4s,b 4F,7/2,3p6.3d7.(4F).4s.4p.(3P*),z 2F*,7/2,8.0,8.0
120,362.5991,520000.0,C+,3p6.3d8.(3F).4s,b 4F,3/2,3p6.3d8.(3F).4p,y 4D*,5/2,4.0,6.0
121,362.8838,4700000.0,C,3p6.3d8.(3F).4s,b 4F,7/2,3p6.3d7.(4F).4s.4p.(3P*),z 2G*,9/2,8.0,10.0
122,363.2419,520000.0,C,3p6.3d7.4s2,a 4F,7/2,3p6.3d7.(4F).4s.4p.(3P*),z 4F*,9/2,8.0,10.0
123,364.8698,1000000.0,C,3p6.3d7.4s2,a 4F,3/2,3p6.3d7.(4F).4s.4p.(3P*),z 4F*,5/2,4.0,6.0
124,365.3578,860000.0,C,3p6.3d7.4s2,a 4F,5/2,3p6.3d7.(4F).4s.4p.(3P*),z 4F*,7/2,6.0,8.0
125,365.8003,250000.0,C,3p6.3d8.(3F).4s,b 4F,5/2,3p6.3d8.(3F).4p,y 4D*,7/2,6.0,8.0
126,370.511,12000000.0,C,3p6.3d8.(3F).4s,a 2F,5/2,3p6.3d8.(3F).4p,y 2F*,7/2,6.0,8.0
127,374.6556,7500000.0,C,3p6.3d8.(3F).4s,a 2F,7/2,3p6.3d8.(3F).4p,y 2G*,7/2,8.0,8.0
128,381.2142,200000.0,C,3p6.3d8.(3F).4s,a 2F,7/2,3p6.3d8.(3F).4p,y 4G*,5/2,8.0,6.0
129,384.2539,420000.0,C,3p6.3d8.(3F).4s,a 2F,7/2,3p6.3d8.(3F).4p,*,7/2,8.0,8.0
130,384.3136,13000000.0,C,3p6.3d8.(3F).4s,a 2F,7/2,3p6.3d7.(4F).4s.4p.(3P*),z 2D*,5/2,8.0,6.0
131,384.6552,46000000.0,C+,3p6.3d8.(3F).4s,a 2F,7/2,3p6.3d8.(3F).4p,y 2G*,9/2,8.0,10.0
132,386.2255,14000000.0,C,3p6.3d8.(3F).4s,a 2F,5/2,3p6.3d7.(4F).4s.4p.(3P*),z 2D*,3/2,6.0,4.0
133,387.4212,12000000.0,C+,3p6.3d8.(3F).4s,b 4F,9/2,3p6.3d7.(4F).4s.4p.(3P*),z 4D*,7/2,10.0,8.0
134,387.5053,10000000.0,C,3p6.3d8.(3F).4s,b 4F,7/2,3p6.3d7.(4F).4s.4p.(3P*),z 4D*,5/2,8.0,6.0
135,388.2975,8200000.0,C,3p6.3d8.(3F).4s,b 4F,5/2,3p6.3d7.(4F).4s.4p.(3P*),z 4D*,3/2,6.0,4.0
136,388.5698,1600000.0,C+,3p6.3d8.(3F).4s,a 2F,5/2,3p6.3d8.(3F).4p,y 4F*,3/2,6.0,4.0
137,388.637,300000.0,C,3p6.3d8.(3F).4s,a 2F,7/2,3p6.3d8.(3F).4p,*,7/2,8.0,8.0
138,389.5176,69000000.0,C,3p6.3d8.(3F).4s,a 2F,5/2,3p6.3d8.(3F).4p,y 2G*,7/2,6.0,8.0
139,389.6081,8800000.0,C,3p6.3d8.(3F).4s,b 4F,3/2,3p6.3d7.(4F).4s.4p.(3P*),z 4D*,1/2,4.0,2.0
140,391.1035,110000.0,C,3p6.3d7.4s2,a 4F,9/2,3p6.3d7.(4F).4s.4p.(3P*),z 6G*,11/2,10.0,12.0
141,392.3863,570000.0,C+,3p6.3d8.(3F).4s,a 2F,5/2,3p6.3d8.(3F).4p,*,5/2,6.0,6.0
142,393.7073,6200000.0,C+,3p6.3d8.(3F).4s,a 2F,7/2,3p6.3d8.(3F).4p,y 4F*,9/2,8.0,10.0
143,394.2005,830000.0,C,3p6.3d8.(3F).4s,b 4F,3/2,3p6.3d7.(4F).4s.4p.(3P*),z 4D*,3/2,4.0,4.0
144,394.2845,330000.0,C,3p6.3d8.(3F).4s,b 4F,9/2,3p6.3d7.(4F).4s.4p.(3P*),z 4G*,11/2,10.0,12.0
145,395.3436,220000.0,C,3p6.3d8.(3F).4s,b 4F,9/2,3p6.3d7.(4F).4s.4p.(3P*),z 4F*,7/2,10.0,8.0
146,395.4029,1600000.0,C,3p6.3d8.(3F).4s,a 2F,7/2,3p6.3d7.(4F).4s.4p.(3P*),z 2G*,7/2,8.0,8.0
147,395.9051,620000.0,C,3p6.3d8.(3F).4s,b 4F,5/2,3p6.3d7.(4F).4s.4p.(3P*),z 4D*,5/2,6.0,6.0
148,397.5849,250000.0,C+,3p6.3d8.(3F).4s,b 4F,7/2,3p6.3d7.(4F).4s.4p.(3P*),z 4D*,7/2,8.0,8.0
149,397.9772,200000.0,C,3p6.3d8.(3F).4s,b 4F,7/2,3p6.3d7.(4F).4s.4p.(3P*),z 4G*,9/2,8.0,10.0
150,398.8241,120000.0,C,3p6.3d8.(3F).4s,b 4F,7/2,3p6.3d7.(4F).4s.4p.(3P*),z 4F*,5/2,8.0,6.0
151,399.6432,25000000.0,C+,3p6.3d8.(3F).4s,a 2F,7/2,3p6.3d8.(3F).4p,y 4G*,9/2,8.0,10.0
152,399.9031,7000000.0,C+,3p6.3d8.(3F).4s,a 2F,5/2,3p6.3d8.(3F).4p,*,7/2,6.0,8.0
153,402.2034,350000.0,C,3p6.3d8.(3F).4s,b 4F,9/2,3p6.3d7.(4F).4s.4p.(3P*),z 4F*,9/2,10.0,10.0
154,404.6527,2400000.0,C+,3p6.3d8.(3F).4s,a 2F,5/2,3p6.3d8.(3F).4p,*,7/2,6.0,8.0
155,405.933,150000.0,C,3p6.3d8.(3F).4s,b 4F,7/2,3p6.3d7.(4F).4s.4p.(3P*),z 4F*,7/2,8.0,8.0
156,406.7506,1100000.0,C,3p6.3d8.(3F).4s,a 2F,7/2,3p6.3d8.(3F).4p,y 4D*,7/2,8.0,8.0
157,407.7274,73000.0,C,3p6.3d8.(3F).4s,b 4F,5/2,3p6.3d7.(4F).4s.4p.(3P*),z 4F*,5/2,6.0,6.0
158,408.3743,59000.0,C,3p6.3d8.(3F).4s,b 4F,3/2,3p6.3d7.(4F).4s.4p.(3P*),z 4F*,3/2,4.0,4.0
159,409.3539,5700000.0,C+,3p6.3d8.(3F).4s,a 2F,7/2,3p6.3d7.(4F).4s.4p.(3P*),z 2F*,7/2,8.0,8.0
160,411.9929,16000000.0,C,3p6.3d8.(3F).4s,a 2F,5/2,3p6.3d7.(4F).4s.4p.(3P*),z 2G*,7/2,6.0,8.0
161,412.2474,19000000.0,C,3p6.3d8.(3F).4s,a 2F,7/2,3p6.3d7.(4F).4s.4p.(3P*),z 2G*,9/2,8.0,10.0
162,413.3309,99000.0,C,3p6.3d8.(3F).4s,a 2F,5/2,3p6.3d8.(3F).4p,y 4D*,5/2,6.0,6.0
163,415.1602,53000.0,C,3p6.3d8.(3F).4s,b 4F,5/2,3p6.3d7.(4F).4s.4p.(3P*),z 4F*,7/2,6.0,8.0
164,418.188,160000.0,C+,3p6.3d7.(4F).4s.4p.(3P*),z 6F*,11/2,3p6.3d7.4s.(5F).5s,f 4F,9/2,12.0,10.0
165,422.4962,120000.0,C,3p6.3d7.(4F).4s.4p.(3P*),z 6F*,9/2,3p6.3d7.4s.(5F).5s,f 4F,9/2,10.0,10.0
