,ritz_wl_vac(nm),Aki(s^-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
208,627.30122,9585.714285714286,3d6.(5D).4s.4p.(3P*),z 5F*,nan,3d6.(5D).4s (6D).5s,e 7D,nan,35.0,35.0
209,310.173601,2730000.0,3d6.4s2,a 3H,nan,3d6.(3H).4s.4p.(3P*),1H*,nan,33.0,11.0
210,397.47734,5810000.0,3d7.(2D2).4s,a 1D,nan,3d7.(2D2).4p,x 1F*,nan,5.0,7.0
211,295.434878,36400000.0,3d7.(2G).4s,a 3G,nan,3d6.(3G).4s.4p.(3P*),1F*,nan,27.0,7.0
212,384.678457,1527037.037037037,3d7.(2D2).4s,a 1D,nan,3d6.(3G).4s.4p.(3P*),t 3G*,nan,5.0,27.0
213,395.866996,18044444.444444444,3d7.(2H).4s,b 3H,nan,3d7.(2H).4p,u 3G*,nan,33.0,27.0
214,324.690178,72333.33333333333,3d7.(4F).4s,a 5F,nan,3d7.(4F).4p,y 3D*,nan,35.0,15.0
215,420.6746825,4823750.0,3d6.(5D).4s.4p.(3P*),z 5F*,nan,3d6.(5D).4s (6D).4d,e 7F,nan,35.0,48.0
216,436.71233,131133.33333333334,3d6.4s2,b 3G,nan,3d7.(4P).4p,w 3D*,nan,27.0,15.0
217,237.75314333333333,8604000.0,3d6.4s2,a 5D,nan,3d6.(3P2).4s.4p.(3P*),x 5P*,nan,25.0,15.0
218,519.4715133333334,20754285.714285713,3d6.(5D).4s.4p.(3P*),z 7P*,nan,3d6.(5D).4s (6D).5s,e 7D,nan,21.0,35.0
219,897.303805,2034000.0,3d6.(5D).4s.4p.(1P*),x 5F*,nan,3d6.(5D).4s (4D).5s,g 5D,nan,35.0,25.0
220,473.49153,12276.0,3d7.(4F).4s,a 3F,nan,3d7.(4F).4p,y 5D*,nan,21.0,25.0
221,516.1526833333334,506733.3333333333,3d7.(4P).4s,a 5P,nan,3d6.(5D).4s.4p.(1P*),y 5P*,nan,15.0,15.0
222,551.0124875,5347200.0,3d7.(4F).4p,y 5D*,nan,3d6.(5D).4s (4D).5s,g 5D,nan,25.0,25.0
223,374.9049346,1393240.0,3d7.(4P).4s,a 5P,nan,3d6.(3F2).4s.4p.(3P*),v 5D*,nan,15.0,25.0
224,332.8160973333333,1908518.5185185184,3d6.4s2,a 3H,nan,3d7.(2G).4p,v 3G*,nan,33.0,27.0
225,325.45375,16200000.0,3d7.(2D2).4s,a 3D,nan,3d7.(2H).4p,v 1G*,nan,15.0,9.0
226,732.26968,348120.0,3d6.(5D).4s.4p.(1P*),y 5P*,nan,3d6.(5D).4s (6D).4d,f 5D,nan,15.0,25.0
227,1512.4637,185640.0,3d6.(3P2).4s.4p.(3P*),w 5D*,nan,3d6.(5D).4s (6D).4d,f 5D,nan,25.0,25.0
228,421.7307397777778,38882222.222222224,3d6.(5D).4s.4p.(3P*),z 5F*,nan,3d6.(5D).4s (6D).4d,e 5G,nan,35.0,45.0
229,689.8838900000001,27604.444444444445,3d8,c 3F,nan,3d6.(3G).4s.4p.(3P*),w 5G*,nan,21.0,45.0
230,430.132065,757777.7777777778,3d7.(2G).4s,a 1G,nan,3d6.(3F2).4s.4p.(3P*),x 3G*,nan,9.0,27.0
231,502.419,67320.0,3d6.4s2,b 3G,nan,3d6.(3F2).4s.4p.(3P*),v 5D*,nan,27.0,25.0
232,286.27197442857147,8311466.666666667,3d7.(4F).4s,a 5F,nan,3d6.(3P2).4s.4p.(3P*),x 5P*,nan,35.0,15.0
233,503.21808,10000.0,3d7.(2H).4s,b 3H,nan,3d6.(3H).4s.4p.(3P*),z 3I*,nan,33.0,39.0
234,352.892129,4685333.333333333,3d6.4s2,b 3F2,nan,3d6.(3F2).4s.4p.(3P*),v 3D*,nan,21.0,15.0
235,362.8666565,1252925.0,3d6.4s2,b 3F2,nan,3d6.(3G).4s.4p.(3P*),y 5H*,nan,21.0,40.0
236,1528.7988500000001,122.66666666666667,3d7.(4P).4s,a 5P,nan,3d6.(5D).4s.4p.(3P*),z 7P*,nan,15.0,21.0
237,406.657375,104333.33333333333,3d6.4s2,a 3P2,nan,3d6.(3P2).4s.4p.(3P*),x 5P*,nan,9.0,15.0
238,731.49038,478960.0,3d8,c 3F,nan,3d7.(4P).4p,u 5D*,nan,21.0,25.0
239,469.683785,116800.0,3d7.(4P).4s,b 3P,nan,3d6.(3P2).4s.4p.(3P*),w 5D*,nan,9.0,25.0
240,480.07981500000005,1721481.4814814816,3d8,c 3F,nan,3d6.(3G).4s.4p.(3P*),t 3G*,nan,21.0,27.0
241,273.4543085,2405000.0,3d7.(4F).4s,a 5F,nan,3d7.(4P).4p,y 5S*,nan,35.0,5.0
242,284.177236,1481250.0,3d7.(4P).4s,a 5P,nan,3d7.(2D2).4p,v 3P*,nan,15.0,8.0
243,378.72242,1066666.6666666667,3d7.(4P).4s,b 3P,nan,3d7.(2G).4p,w 3F*,nan,9.0,21.0
244,473.03421,207114.2857142857,3d8,c 3F,nan,3d6.(3D).4s.4p.(3P*),5F*,nan,21.0,35.0
245,487.32886,79520.0,3d7.(2D2).4s,a 3D,nan,3d7.(4P).4p,u 5D*,nan,15.0,25.0
246,251.426752,1486454.5454545454,3d7.(4F).4s,a 5F,nan,3d6.(3H).4s.4p.(3P*),z 3H*,nan,35.0,33.0
247,429.01615,58400.0,3d6.4s2,b 3F2,nan,3d6.(3P2).4s.4p.(3P*),w 5D*,nan,21.0,25.0
248,350.738745,10353750.0,3d7.(2P).4s,c 3P,nan,3d7.(2D2).4p,v 3P*,nan,9.0,8.0
249,2190.0959,175371.42857142858,3d6.(5D).4s (6D).5p,n 7D*,nan,3d6.(5D).4s (6D).6s,g 7D,nan,35.0,35.0
250,275.9714842222222,50568000.0,3d7.(4F).4s,a 5F,nan,3d6.(3P2).4s.4p.(3P*),w 5D*,nan,35.0,25.0
251,378.555205,382666.6666666667,3d6.4s2,b 3F2,nan,3d6.(3H).4s.4p.(3P*),z 3H*,nan,21.0,33.0
252,729.48389,471428.5714285714,3d6.(5D).4s.4p.(1P*),y 5P*,nan,3d6.(5D).4s (6D).4d,e 7P,nan,15.0,21.0
253,392.03729016666665,23903333.333333332,3d7.(4P).4s,b 3P,nan,3d7.(4P).4p,x 3P*,nan,9.0,9.0
254,256.69007250000004,1302222.2222222222,3d7.(4F).4s,a 5F,nan,3d6.(3P2).4s.4p.(3P*),y 3P*,nan,35.0,9.0
255,295.6777470909091,31136000.0,3d6.4s2,a 5D,nan,3d7.(4F).4p,y 5F*,nan,25.0,35.0
256,383.184383,346666.6666666667,3d6.4s2,b 3F2,nan,3d7.(4P).4p,w 3D*,nan,21.0,15.0
257,426.05871,668740.7407407408,3d7.(2G).4s,a 3G,nan,3d6.(3H).4s.4p.(3P*),y 3G*,nan,27.0,27.0
258,511.17822,999000.0,3d7.(2H).4s,a 1H,nan,3d7.(2G).4p,z 1H*,nan,11.0,11.0
259,484.53667,120666.66666666667,3d7.(2D2).4s,a 1D,nan,3d7.(2G).4p,w 3F*,nan,5.0,21.0
260,394.9126835,873222.2222222222,3d7.(2D2).4s,a 3D,nan,3d7.(2H).4p,u 3G*,nan,15.0,27.0
261,271.5428482,30538484.848484848,3d6.4s2,a 3H,nan,3d6.(1I).4s.4p.(3P*),u 3H*,nan,33.0,33.0
262,473.89598,187000.0,3d7.(2H).4s,b 3H,nan,3d7.(2G).4p,z 1G*,nan,33.0,9.0
263,358.52202933333336,839777.7777777778,3d6.4s2,a 3H,nan,3d6.(3G).4s.4p.(3P*),w 5G*,nan,33.0,45.0
264,434.77741,250666.66666666666,3d7.(2H).4s,b 3H,nan,3d7.(2G).4p,v 3G*,nan,33.0,27.0
265,507.33257,83648.57142857143,3d7.(4F).4s,a 5F,nan,3d6.(5D).4s.4p.(3P*),z 5F*,nan,35.0,35.0
266,350.0325705,12676466.666666666,3d7.(4P).4s,a 5P,nan,3d7.(4P).4p,w 5P*,nan,15.0,15.0
267,374.5663462,527857.1428571428,3d7.(4P).4s,a 5P,nan,3d6.(3F2).4s.4p.(3P*),w 5F*,nan,15.0,35.0
268,395.85977049999997,1552698.4126984128,3d6.(5D).4s.4p.(3P*),z 5D*,nan,3d6.(5D).4s (6D).4d,e 7G,nan,25.0,63.0
269,335.885246,3302000.0,3d7.(2G).4s,a 3G,nan,3d6.(3H).4s.4p.(3P*),1H*,nan,27.0,11.0
270,449.01651,325333.3333333333,3d6.(5D).4s.4p.(3P*),z 5P*,nan,3d6.(5D).4s (4D).5s,e 3D,nan,15.0,15.0
271,342.59921,25700000.0,3d7.(2G).4s,a 1G,nan,3d7.(2D2).4p,x 1F*,nan,9.0,7.0
272,333.140026,22190909.09090909,3d7.(2H).4s,b 3H,nan,3d6.(1I).4s.4p.(3P*),u 3H*,nan,33.0,33.0
273,315.10807950000003,20030000.0,3d6.(5D).4s.4p.(3P*),z 7D*,nan,3d6.(5D).4s (6D).4d,e 7S,nan,35.0,7.0
274,574.34401,286333.3333333333,3d7.(4F).4p,y 5F*,nan,3d6.(5D).4s (4D).5s,e 3D,nan,35.0,15.0
275,316.735145,5320000.0,3d6.4s2,b 3F2,nan,3d7.(2D2).4p,t 3D*,nan,21.0,15.0
276,362.50404000000003,1367666.6666666667,3d6.4s2,b 3G,nan,3d7.(2H).4p,u 3G*,nan,27.0,27.0
277,342.86239633333327,725904.7619047619,3d7.(4F).4s,a 5F,nan,3d7.(4F).4p,y 3F*,nan,35.0,21.0
278,315.0928695,3742222.222222222,3d6.4s2,a 3P2,nan,3d7.(2P).4p,w 3P*,nan,9.0,9.0
279,730.99442,175000.0,3d8,c 3F,nan,3d6.(3F2).4s.4p.(3P*),x 3F*,nan,21.0,21.0
280,324.98054733333333,2167777.777777778,3d6.4s2,b 3F2,nan,3d7.(2H).4p,u 3G*,nan,21.0,27.0
281,1265.22012,120960.0,3d6.(5D).4s.4p.(1P*),y 5P*,nan,3d6.(5D).4s (6D).5s,e 5D,nan,15.0,25.0
282,407.593616,1470000.0,3d7.(2G).4s,a 1G,nan,3d7.(2G).4p,w 3F*,nan,9.0,21.0
283,471.02859,398000.0,3d6.4s2,b 3D,nan,3d7.(2G).4p,z 1F*,nan,15.0,7.0
284,361.2353126666667,7950476.19047619,3d6.(5D).4s.4p.(3P*),z 7F*,nan,3d6.(5D).4s (6D).4d,e 7P,nan,49.0,21.0
285,492.77780866666666,50413971.428571425,3d6.(5D).4s.4p.(3P*),z 7F*,nan,3d6.(5D).4s (6D).5s,e 7D,nan,49.0,35.0
286,384.03449,23500000.0,3d7.(2G).4s,a 1G,nan,3d6.(3F2).4s.4p.(3P*),x 1G*,nan,9.0,9.0
287,296.15247,3634285.714285714,3d6.4s2,b 3G,nan,3d6.(3D).4s.4p.(3P*),t 3F*,nan,27.0,21.0
288,370.721424,4000370.3703703703,3d6.4s2,b 3F2,nan,3d6.(3F2).4s.4p.(3P*),x 3G*,nan,21.0,27.0
289,256.88358999999997,339179.4871794872,3d7.(4F).4s,a 5F,nan,3d6.(3H).4s.4p.(3P*),z 3I*,nan,35.0,39.0
290,314.517128,51312500.0,3d6.(5D).4s.4p.(3P*),z 5D*,nan,3d6.(5D).4s (4D).4d,i 5D,nan,25.0,24.0
291,372.517783,14555000.0,3d7.(2G).4s,a 3G,nan,3d6.(3H).4s.4p.(3P*),y 1G*,nan,27.0,9.0
292,350.00717,5096060.606060606,3d6.4s2,b 3G,nan,3d7.(2H).4p,w 3H*,nan,27.0,33.0
293,505.841945,9730000.0,3d6.(5D).4s.4p.(3P*),z 3F*,nan,3d6.(5D).4s (4D).5s,e 3D,nan,21.0,15.0
294,276.143171,1810000.0,3d7.(4P).4s,a 5P,nan,3d7.(2D2).4p,x 1F*,nan,15.0,7.0
295,411.97063,49600000.0,3d7.(2H).4s,a 1H,nan,3d7.(2H).4p,1I*,nan,11.0,13.0
296,444.11276,67300.0,3d6.4s2,a 3P2,nan,3d6.(3P2).4s.4p.(3P*),z 5S*,nan,9.0,5.0
297,426.54035,540000.0,3d6.(5D).4s.4p.(3P*),z 5F*,nan,3d6.(5D).4s (6D).4d,e 7P,nan,35.0,21.0
298,347.4098485555555,24895333.333333332,3d6.4s2,a 5D,nan,3d6.(5D).4s.4p.(3P*),z 5P*,nan,25.0,15.0
299,591.16098,14111.42857142857,3d6.(5D).4s.4p.(3P*),z 5D*,nan,3d6.(5D).4s (6D).5s,e 7D,nan,25.0,35.0
300,279.876203875,8299675.0,3d7.(4F).4s,a 5F,nan,3d6.(3H).4s.4p.(3P*),z 5H*,nan,35.0,40.0
301,244.603473,245148484.84848484,3d6.4s2,a 3H,nan,3d6.(3H).4s.4p.(1P*),t 3H*,nan,33.0,33.0
302,806.6256399999999,69.5097142857143,3d7.(4F).4s,a 5F,nan,3d6.(5D).4s.4p.(3P*),z 7D*,nan,35.0,35.0
303,1481.8784,80457.14285714286,3d6.(5D).4s.4p.(1P*),x 5F*,nan,3d7.(4F).5s,e 5F,nan,35.0,35.0
304,424.65393,363600.0,3d6.(5D).4s.4p.(3P*),z 5F*,nan,3d6.(5D).4s (6D).4d,f 5D,nan,35.0,25.0
305,426.13342,314285.71428571426,3d7.(2P).4s,c 3P,nan,3d6.(3G).4s.4p.(3P*),v 5F*,nan,9.0,35.0
306,438.3999,1540000.0,3d7.(2H).4s,a 1H,nan,3d6.(3H).4s.4p.(3P*),1H*,nan,11.0,11.0
307,333.672801,4675000.0,3d7.(4P).4s,b 3P,nan,3d7.(2D2).4p,v 3P*,nan,9.0,8.0
308,290.66222999999997,12499428.57142857,3d6.(5D).4s.4p.(3P*),z 7D*,nan,3d6.(5D).4s (6D).6s,g 7D,nan,35.0,35.0
309,302.62633919999996,4988222.222222222,3d7.(4F).4s,a 3F,nan,3d6.(3H).4s.4p.(3P*),y 3G*,nan,21.0,27.0
310,775.04017,93857.14285714286,3d6.4s2,b 3G,nan,3d7.(4F).4p,y 3F*,nan,27.0,21.0
311,267.24043985714286,7215600.0,3d7.(4F).4s,a 5F,nan,3d6.(3P2).4s.4p.(3P*),x 3D*,nan,35.0,15.0
312,367.70651525,17370000.0,3d7.(4P).4s,b 3P,nan,3d7.(2P).4p,w 3P*,nan,9.0,9.0
313,448.13936,184714.2857142857,3d7.(2G).4s,a 1G,nan,3d6.(3F2).4s.4p.(3P*),x 3F*,nan,9.0,21.0
314,320.4790235,4389428.571428572,3d6.(5D).4s.4p.(3P*),z 7F*,nan,3d6.(5D).4s (6D).6s,g 7D,nan,49.0,35.0
315,363.726,22000000.0,3d7.(2D2).4s,a 1D,nan,3d6.(3G).4s.4p.(3P*),1F*,nan,5.0,7.0
316,490.154385,736560.0,3d6.(5D).4s.4p.(3P*),z 3D*,nan,3d6.(5D).4s (4D).5s,g 5D,nan,15.0,25.0
317,373.93677,34400000.0,3d7.(2H).4s,b 3H,nan,3d7.(2H).4p,1I*,nan,33.0,13.0
318,228.14677655555553,5118285.714285715,3d6.4s2,a 5D,nan,3d6.(3F2).4s.4p.(3P*),w 5F*,nan,25.0,35.0
319,634.97794,795238.0952380953,3d8,c 3F,nan,3d7.(2G).4p,w 3F*,nan,21.0,21.0
320,336.897843,26037222.222222224,3d7.(2G).4s,a 3G,nan,3d7.(2H).4p,u 3G*,nan,27.0,27.0
321,397.750941,398000.0,3d7.(2P).4s,c 3P,nan,3d6.(3F2).4s.4p.(3P*),1F*,nan,9.0,7.0
322,423.01609850000006,45828285.71428572,3d6.(5D).4s.4p.(3P*),z 7D*,nan,3d6.(5D).4s (6D).5s,e 7D,nan,35.0,35.0
323,655.5059766666667,29388.88888888889,3d6.4s2,b 3F2,nan,3d7.(4F).4p,z 3G*,nan,21.0,27.0
324,288.9133243333333,2357200.0,3d7.(4F).4s,a 3F,nan,3d7.(4P).4p,u 5D*,nan,21.0,25.0
325,399.80937,7950000.0,3d6.4s2,b 1G2,nan,3d6.(3G).4s.4p.(3P*),w 1G*,nan,9.0,9.0
326,219.79351075,91133333.33333333,3d6.4s2,a 5D,nan,3d7.(4P).4p,w 5P*,nan,25.0,15.0
327,273.41761,221666.66666666666,3d7.(4F).4s,a 3F,nan,3d6.(3F2).4s.4p.(3P*),v 3D*,nan,21.0,15.0
328,314.870691,7590000.0,3d6.4s2,b 3G,nan,3d6.(3G).4s.4p.(3P*),1F*,nan,27.0,7.0
329,384.75002,16800000.0,3d7.(2H).4s,a 1H,nan,3d6.(3G).4s.4p.(3P*),w 1G*,nan,11.0,9.0
330,397.5729808333333,13754242.424242424,3d7.(2G).4s,a 3G,nan,3d6.(3H).4s.4p.(3P*),z 3H*,nan,27.0,33.0
331,682.252,190666.66666666666,3d7.(2F).4s,d 3F,nan,3d7.(2H).4p,u 3G*,nan,21.0,27.0
332,213.268991,3257142.8571428573,3d6.4s2,a 5D,nan,3d6.(3F2).4s.4p.(3P*),x 3F*,nan,25.0,21.0
333,289.1167388333334,5524857.142857143,3d7.(4F).4s,a 3F,nan,3d6.(3F2).4s.4p.(3P*),x 3F*,nan,21.0,21.0
334,306.78901,5700000.0,3d7.(2H).4s,b 3H,nan,3d6.(3H).4s.4p.(1P*),3I*,nan,33.0,39.0
335,353.1428322857143,96995238.09523809,3d6.(5D).4s.4p.(3P*),z 7F*,nan,3d6.(5D).4s (6D).4d,e 7G,nan,49.0,63.0
336,334.888769,701428.5714285715,3d6.4s2,a 3P2,nan,3d6.(3G).4s.4p.(3P*),v 5F*,nan,9.0,35.0
337,370.9110692,27385416.666666668,3d6.(5D).4s.4p.(3P*),z 7P*,nan,3d6.(5D).4s (6D).4d,e 7F,nan,21.0,48.0
338,400.489256,1800740.7407407407,3d7.(2G).4s,a 1G,nan,3d7.(2G).4p,v 3G*,nan,9.0,27.0
339,667.0716933333333,432833.3333333333,3d6.4s2,a 3P2,nan,3d6.(5D).4s.4p.(3P*),z 3P*,nan,9.0,9.0
340,543.80987,16333.333333333334,3d6.4s2,a 3P2,nan,3d6.(5D).4s.4p.(1P*),y 5P*,nan,9.0,15.0
341,342.48842511111116,45068000.0,3d7.(4P).4s,a 5P,nan,3d7.(4P).4p,u 5D*,nan,15.0,25.0
342,495.3897,862030.303030303,3d7.(4F).4p,y 5F*,nan,3d7.(4F).4d,e 3H,nan,35.0,33.0
343,356.984178,2240000.0,3d7.(2D2).4s,a 3D,nan,3d6.(3G).4s.4p.(3P*),t 3G*,nan,15.0,27.0
344,382.2936896666667,6789666.666666667,3d7.(4F).4s,a 5F,nan,3d6.(5D).4s.4p.(3P*),z 3P*,nan,35.0,9.0
345,366.0843896666667,954444.4444444445,3d6.(5D).4s.4p.(3P*),z 7P*,nan,3d6.(5D).4s (6D).4d,e 7G,nan,21.0,63.0
346,361.735189,163333.33333333334,3d6.4s2,a 3P2,nan,3d6.(3F2).4s.4p.(3P*),x 3F*,nan,9.0,21.0
347,631.15793875,8976400.0,3d6.(5D).4s.4p.(3P*),z 5P*,nan,3d6.(5D).4s (6D).5s,e 5D,nan,15.0,25.0
348,326.514231,11992222.222222222,3d7.(4P).4s,a 5P,nan,3d7.(4P).4p,x 3P*,nan,15.0,9.0
349,250.654484,14096969.696969697,3d6.4s2,b 3F2,nan,3d6.(3H).4s.4p.(1P*),t 3H*,nan,21.0,33.0
350,316.228592,428000.0,3d7.(4F).4s,a 3F,nan,3d6.(3P2).4s.4p.(3P*),w 5D*,nan,21.0,25.0
351,292.788987,14306666.666666666,3d6.4s2,a 3P2,nan,3d7.(2D2).4p,t 3D*,nan,9.0,15.0
352,354.4445095,6433333.333333333,3d7.(2P).4s,c 3P,nan,3d7.(2D2).4p,t 3D*,nan,9.0,15.0
353,686.00402,1110000.0,3d7.(4F).4p,y 3F*,nan,3d6.(5D).4s (4D).5s,e 3D,nan,21.0,15.0
354,435.18419666666665,759047.619047619,3d6.4s2,b 3G,nan,3d6.(3F2).4s.4p.(3P*),x 3F*,nan,27.0,21.0
355,314.59682,1550000.0,3d6.4s2,b 3G,nan,3d6.(1G2).4s.4p.(3P*),s 3G*,nan,27.0,27.0
356,333.72163,2104285.714285714,3d7.(2H).4s,b 3H,nan,3d6.(1G2).4s.4p.(3P*),u 3F*,nan,33.0,21.0
357,405.0637776666667,579296.2962962963,3d6.4s2,b 3F2,nan,3d6.(3H).4s.4p.(3P*),y 3G*,nan,21.0,27.0
358,400.99309280000006,5332095.238095238,3d7.(2G).4s,a 3G,nan,3d6.(3F2).4s.4p.(3P*),x 3F*,nan,27.0,21.0
359,347.75527999999997,2309000.0,3d7.(2G).4s,a 3G,nan,3d6.(3F2).4s.4p.(3P*),x 1G*,nan,27.0,9.0
360,398.5033964285714,5959600.0,3d7.(4P).4s,a 5P,nan,3d6.(3P2).4s.4p.(3P*),x 5P*,nan,15.0,15.0
361,872.2936075,591777.7777777778,3d7.(4P).4s,b 3P,nan,3d6.(5D).4s.4p.(3P*),z 3P*,nan,9.0,9.0
362,364.5225766666667,113310000.0,3d6.(5D).4s.4p.(3P*),z 7P*,nan,3d6.(5D).4s (6D).4d,e 7S,nan,21.0,7.0
363,249.16078969999998,21947866.666666668,3d7.(4F).4s,a 5F,nan,3d6.(3G).4s.4p.(3P*),w 5G*,nan,35.0,45.0
364,798.3362,6134.666666666667,3d6.4s2,a 3P2,nan,3d6.(5D).4s.4p.(3P*),z 3D*,nan,9.0,15.0
365,822.26368,5311428.571428572,3d7.(4F).4p,z 5G*,nan,3d7.(4F).5s,e 5F,nan,45.0,35.0
366,291.471426,2078000.0,3d7.(4F).4s,a 3F,nan,3d7.(4P).4p,w 3D*,nan,21.0,15.0
367,331.144315,1682727.2727272727,3d7.(2D2).4s,a 3D,nan,3d6.(1I).4s.4p.(3P*),u 3H*,nan,15.0,33.0
368,391.78398,9830000.0,3d7.(2H).4s,b 3H,nan,3d6.(3H).4s.4p.(3P*),1H*,nan,33.0,11.0
369,193.453495,11666666.666666666,3d6.4s2,a 5D,nan,3d6.(5D).4s (6D).5p,u 5P*,nan,25.0,15.0
370,415.82414625,3861428.5714285714,3d6.(5D).4s.4p.(3P*),z 5F*,nan,3d6.(5D).4s (6D).4d,e 7G,nan,35.0,63.0
371,359.062792,433066.6666666667,3d6.4s2,b 3G,nan,3d7.(2P).4p,u 3D*,nan,27.0,15.0
372,309.69776308333337,46475360.0,3d7.(4F).4s,a 5F,nan,3d6.(5D).4s.4p.(1P*),x 5D*,nan,35.0,25.0
373,420.51223,2970000.0,3d6.4s2,a 1I,nan,3d7.(2H).4p,1I*,nan,13.0,13.0
374,544.1170500000001,237066.66666666666,3d8,c 3F,nan,3d7.(2P).4p,u 3D*,nan,21.0,15.0
375,648.36606,6580.0,3d6.4s2,a 3P2,nan,3d7.(4F).4p,y 5D*,nan,9.0,25.0
376,548.92626,83000.0,3d7.(4P).4s,a 5P,nan,3d7.(4F).4p,z 3G*,nan,15.0,27.0
377,230.01371214285714,16263600.0,3d6.4s2,a 5D,nan,3d6.(3P2).4s.4p.(3P*),w 5D*,nan,25.0,25.0
378,296.534859,15370370.370370371,3d7.(2G).4s,a 3G,nan,3d6.(1G2).4s.4p.(3P*),s 3G*,nan,27.0,27.0
379,347.65596949999997,49575.0,3d6.4s2,a 3H,nan,3d6.(3G).4s.4p.(3P*),y 5H*,nan,33.0,40.0
380,610.49826,414545.45454545453,3d7.(4F).4p,y 3D*,nan,3d7.(4F).4d,e 3H,nan,15.0,33.0
381,350.6568526666667,4767619.047619048,3d6.4s2,b 3F2,nan,3d7.(2G).4p,w 3F*,nan,21.0,21.0
382,697.38547,4166.666666666667,3d6.4s2,b 3G,nan,3d7.(4F).4p,y 3D*,nan,27.0,15.0
383,360.06518,9985714.285714285,3d7.(2H).4s,a 1H,nan,3d6.(1G2).4s.4p.(3P*),u 3F*,nan,11.0,21.0
384,585.77109,1830000.0,3d6.4s2,b 1D2,nan,3d7.(2P).4p,y 1D*,nan,5.0,5.0
385,633.501465,64400.0,3d7.(4P).4s,b 3P,nan,3d7.(4F).4p,y 3D*,nan,9.0,15.0
386,267.41046500000004,1312424.2424242424,3d7.(4F).4s,a 3F,nan,3d7.(2G).4p,y 3H*,nan,21.0,33.0
387,331.5750945,2783333.3333333335,3d6.4s2,b 3G,nan,3d6.(3G).4s.4p.(3P*),t 3G*,nan,27.0,27.0
388,1138.154728,199933.33333333334,3d7.(4P).4s,b 3P,nan,3d6.(5D).4s.4p.(3P*),z 3D*,nan,9.0,15.0
389,372.396309,906866.6666666666,3d6.4s2,b 3F2,nan,3d6.(3G).4s.4p.(3P*),w 5G*,nan,21.0,45.0
390,434.86853142857143,20369195.555555556,3d7.(4F).4s,a 3F,nan,3d7.(4F).4p,z 5G*,nan,21.0,45.0
391,395.71425550000004,2430000.0,3d7.(4P).4s,b 3P,nan,3d5.(6S).4s2.4p,v 5P*,nan,9.0,15.0
392,419.679969,403333.3333333333,3d7.(2P).4s,c 3P,nan,3d5.(6S).4s2.4p,v 5P*,nan,9.0,15.0
393,547.3363366666667,2298888.888888889,3d8,c 3F,nan,3d7.(2H).4p,u 3G*,nan,21.0,27.0
394,253.69249675,2458095.238095238,3d7.(4F).4s,a 5F,nan,3d6.(3F2).4s.4p.(3P*),x 3F*,nan,35.0,21.0
395,381.49659,2206666.6666666665,3d6.4s2,a 1I,nan,3d6.(1G2).4s.4p.(3P*),v 3H*,nan,13.0,33.0
396,235.662972,80422.22222222222,3d6.4s2,a 5D,nan,3d6.(3H).4s.4p.(3P*),y 5G*,nan,25.0,45.0
397,327.26259,70933.33333333333,3d7.(4F).4s,a 3F,nan,3d6.(3P2).4s.4p.(3P*),x 5P*,nan,21.0,15.0
398,398.73197749999997,508400.0,3d6.4s2,a 3P2,nan,3d6.(3P2).4s.4p.(3P*),w 5D*,nan,9.0,25.0
399,528.5895,22797.5,3d6.4s2,a 1I,nan,3d6.(3G).4s.4p.(3P*),y 5H*,nan,13.0,40.0
400,323.8149055714286,41633200.0,3d6.(5D).4s.4p.(3P*),z 7D*,nan,3d6.(5D).4s (6D).4d,f 5D,nan,35.0,25.0
401,566.90904,87428.57142857143,3d7.(4F).4p,y 5F*,nan,3d6.(5D).4s (6D).4d,e 7G,nan,35.0,63.0
402,263.650477,1838571.4285714286,3d6.4s2,a 3H,nan,3d6.(3D).4s.4p.(3P*),t 3F*,nan,33.0,21.0
403,253.9847455,429710256.4102564,3d6.4s2,a 3H,nan,3d6.(3H).4s.4p.(1P*),3I*,nan,33.0,39.0
404,443.013455,12226666.666666666,3d6.(5D).4s.4p.(3P*),z 5P*,nan,3d6.(5D).4s (6D).4d,e 5P,nan,15.0,15.0
405,483.80241,422515.1515151515,3d7.(2H).4s,b 3H,nan,3d6.(3H).4s.4p.(3P*),z 3H*,nan,33.0,33.0
406,242.113093,28875.0,3d7.(4F).4s,a 5F,nan,3d6.(3G).4s.4p.(3P*),y 5H*,nan,35.0,40.0
407,604.014165,229.8,3d7.(4F).4s,a 5F,nan,3d6.(5D).4s.4p.(3P*),z 7P*,nan,35.0,21.0
408,285.5986845714286,683622.2222222222,3d6.4s2,a 5D,nan,3d7.(4F).4p,z 5G*,nan,25.0,45.0
409,323.529021,946000.0,3d6.4s2,a 3H,nan,3d6.(3F2).4s.4p.(3P*),x 1G*,nan,33.0,9.0
410,427.7783366666667,451155.55555555556,3d6.4s2,b 3G,nan,3d6.(3G).4s.4p.(3P*),w 5G*,nan,27.0,45.0
411,219.18892,7300000.0,3d6.4s2,a 5D,nan,3d6.(3P2).4s.4p.(3P*),z 3S*,nan,25.0,3.0
412,533.1472,1290000.0,3d8,c 3F,nan,3d6.(3H).4s.4p.(3P*),1H*,nan,21.0,11.0
413,252.87421025,294968000.0,3d6.4s2,a 5D,nan,3d6.(5D).4s.4p.(1P*),x 5D*,nan,25.0,25.0
