,Configuration,Term,J,g,Level (eV),Uncertainty (eV),Lande,Leading percentages,Reference,nQua
0,3d6.4s2,a 5D,4,9.0,0.0,,1.50020, 100                                                 ,L11631,4
1,3d6.4s2,a 5D,3,7.0,0.05156912,1.2e-07,1.50034, 100                                                 ,,4
2,3d6.4s2,a 5D,2,5.0,0.08728574,1.2e-07,1.50041, 100                                                 ,,4
3,3d6.4s2,a 5D,1,3.0,0.11011433,1.2e-07,1.50022, 100                                                 ,,4
4,3d6.4s2,a 5D,0,1.0,0.12126572,1.2e-07,, 100                                                 ,,4
5,3d7.(4F).4s,a 5F,5,11.0,0.85899575,1.2e-07,1.40021, 100                                                 ,,4
6,3d7.(4F).4s,a 5F,4,9.0,0.91460217,1.2e-07,1.35004, 100                                                 ,,4
7,3d7.(4F).4s,a 5F,3,7.0,0.95815732,1.2e-07,1.24988, 100                                                 ,,4
8,3d7.(4F).4s,a 5F,2,5.0,0.99011115,1.2e-07,0.99953, 100                                                 ,,4
9,3d7.(4F).4s,a 5F,1,3.0,1.01105568,1.2e-07,-0.014, 100                                                 ,,4
10,3d7.(4F).4s,a 3F,4,9.0,1.48486439,1.2e-07,1.254,  98             :     1  3d6.4s2               3F2  ,,4
11,3d7.(4F).4s,a 3F,3,7.0,1.55735733,1.2e-07,1.086,  98             :     1  3d6.4s2               3F2  ,,4
12,3d7.(4F).4s,a 3F,2,5.0,1.60789577,1.2e-07,0.670,  98             :     1  3d6.4s2               3F2  ,,4
13,3d7.(4P).4s,a 5P,3,7.0,2.17594512,1.2e-07,1.666,  99                                                 ,,4
14,3d7.(4P).4s,a 5P,2,5.0,2.1978664,1.2e-07,1.820,  99                                                 ,,4
15,3d7.(4P).4s,a 5P,1,3.0,2.22271209,1.2e-07,2.499,  99                                                 ,,4
16,3d6.4s2,a 3P2,2,5.0,2.27860466,1.2e-07,1.506,  55             :    32  3d6.4s2               3P1  ,,4
17,3d6.4s2,a 3P2,1,3.0,2.42419831,1.2e-07,1.500,  55             :    32  3d6.4s2               3P1  ,,4
18,3d6.4s2,a 3P2,0,1.0,2.48437256,2.5e-07,,  55             :    32  3d6.4s2               3P1  ,,4
19,3d6.(5D).4s.4p.(3P*),z 7D*,5,11.0,2.39920471,1.2e-07,1.597,  99                                                 ,,4
20,3d6.(5D).4s.4p.(3P*),z 7D*,4,9.0,2.42543332,1.2e-07,1.642,  98                                                 ,,4
21,3d6.(5D).4s.4p.(3P*),z 7D*,3,7.0,2.44955978,1.2e-07,1.746,  99                                                 ,,4
22,3d6.(5D).4s.4p.(3P*),z 7D*,2,5.0,2.46883473,1.2e-07,2.008,  99                                                 ,,4
23,3d6.(5D).4s.4p.(3P*),z 7D*,1,3.0,2.4821184,1.2e-07,2.999, 100                                                 ,,4
24,3d6.4s2,a 3H,6,13.0,2.40407444,1.2e-07,1.163, 100                                                 ,,4
25,3d6.4s2,a 3H,5,11.0,2.4326947,1.2e-07,1.038, 100                                                 ,,4
26,3d6.4s2,a 3H,4,9.0,2.45343044,1.2e-07,0.811, 100                                                 ,,4
27,3d6.4s2,b 3F2,4,9.0,2.55917148,1.2e-07,1.235,  71             :    21  3d6.4s2               3F1  ,,4
28,3d6.4s2,b 3F2,3,7.0,2.58810592,1.2e-07,1.073,  71             :    21  3d6.4s2               3F1  ,,4
29,3d6.4s2,b 3F2,2,5.0,2.60850194,1.2e-07,0.663,  71             :    21  3d6.4s2               3F1  ,,4
30,3d7.(2G).4s,a 3G,5,11.0,2.69240763,1.2e-07,1.197,  88             :    10  3d6.4s2               3G   ,,4
31,3d7.(2G).4s,a 3G,4,9.0,2.7275445,1.2e-07,1.051,  88             :    10  3d6.4s2               3G   ,,4
32,3d7.(2G).4s,a 3G,3,7.0,2.75857762,1.2e-07,0.756,  88             :    10  3d6.4s2               3G   ,,4
33,3d6.(5D).4s.4p.(3P*),z 7F*,6,13.0,2.80829367,1.2e-07,1.498, 100                                                 ,,4
34,3d6.(5D).4s.4p.(3P*),z 7F*,5,11.0,2.83252676,1.2e-07,1.498,  99                                                 ,,4
35,3d6.(5D).4s.4p.(3P*),z 7F*,4,9.0,2.85122419,1.2e-07,1.493,  99                                                 ,,4
36,3d6.(5D).4s.4p.(3P*),z 7F*,3,7.0,2.86539125,1.2e-07,1.513,  99                                                 ,,4
37,3d6.(5D).4s.4p.(3P*),z 7F*,2,5.0,2.87550352,1.2e-07,1.504,  99                                                 ,,4
38,3d6.(5D).4s.4p.(3P*),z 7F*,1,3.0,2.88199261,1.2e-07,1.549, 100                                                 ,,4
39,3d6.(5D).4s.4p.(3P*),z 7F*,0,1.0,2.88515991,2.5e-07,, 100                                                 ,,4
40,3d7.(4P).4s,b 3P,2,5.0,2.83159117,1.2e-07,1.498,  92             :     4  3d6.4s2               3P1  ,,4
41,3d7.(4P).4s,b 3P,1,3.0,2.84504259,1.2e-07,1.489,  79             :    10  3d7.(2P).4s           3P   ,,4
42,3d7.(4P).4s,b 3P,0,1.0,2.85805275,1.2e-07,,  79             :    12  3d7.(2P).4s           3P   ,,4
43,3d6.(5D).4s.4p.(3P*),z 7P*,4,9.0,2.93984587,1.2e-07,1.747,  98                                                 ,,4
44,3d6.(5D).4s.4p.(3P*),z 7P*,3,7.0,2.99804479,1.2e-07,1.908,  99                                                 ,,4
45,3d6.(5D).4s.4p.(3P*),z 7P*,2,5.0,3.03847046,1.2e-07,2.333,  98                                                 ,,4
46,3d6.4s2,b 3G,5,11.0,2.94879294,1.2e-07,1.200,  88             :    10  3d7.(2G).4s           3G   ,,4
47,3d6.4s2,b 3G,4,9.0,2.99035244,1.2e-07,1.048,  88             :    10  3d7.(2G).4s           3G   ,,4
48,3d6.4s2,b 3G,3,7.0,3.01762252,1.2e-07,0.761,  88             :    10  3d7.(2G).4s           3G   ,,4
49,3d7.(2P).4s,c 3P,2,5.0,3.01725044,1.2e-07,1.484,  90             :     4  3d7.(2D2).4s          3D   ,,4
50,3d7.(2P).4s,c 3P,1,3.0,3.0713388,1.2e-07,1.466,  81             :     7  3d7.(4P).4s           3P   ,,4
51,3d7.(2P).4s,c 3P,0,1.0,3.11096179,2.5e-07,,  79             :    12  3d7.(4P).4s           3P   ,,4
52,3d7.(2G).4s,a 1G,4,9.0,3.0468689,1.2e-07,1.001,  90             :     3  3d7.(2H).4s           3H   ,,4
53,3d6.(5D).4s.4p.(3P*),z 5D*,4,9.0,3.21118938,1.2e-07,1.502,  91             :     6  3d7.(4F).4p           5D*  ,,4
54,3d6.(5D).4s.4p.(3P*),z 5D*,3,7.0,3.24096914,1.2e-07,1.500,  91             :     6  3d7.(4F).4p           5D*  ,,4
55,3d6.(5D).4s.4p.(3P*),z 5D*,2,5.0,3.2657061,1.2e-07,1.503,  92             :     6  3d7.(4F).4p           5D*  ,,4
56,3d6.(5D).4s.4p.(3P*),z 5D*,1,3.0,3.28302483,1.2e-07,1.495,  92             :     6  3d7.(4F).4p           5D*  ,,4
57,3d6.(5D).4s.4p.(3P*),z 5D*,0,1.0,3.29183986,1.2e-07,,  93             :     5  3d7.(4F).4p           5D*  ,,4
58,3d7.(2H).4s,b 3H,6,13.0,3.23672008,1.2e-07,1.165, 100                                                 ,,4
59,3d7.(2H).4s,b 3H,5,11.0,3.26711257,1.2e-07,1.032,  98             :     2  3d7.(2H).4s           1H   ,,4
60,3d7.(2H).4s,b 3H,4,9.0,3.30140276,1.2e-07,0.811,  98             :     2  3d7.(2G).4s           1G   ,,4
61,3d7.(2D2).4s,a 3D,3,7.0,3.25148176,1.2e-07,1.335,  74             :     3  3d7.(2D1).4s          3D   ,,4
62,3d7.(2D2).4s,a 3D,1,3.0,3.2739844,1.2e-07,0.731,  45             :    35  3d7.(2P).4s           1P   ,,4
63,3d7.(2D2).4s,a 3D,2,5.0,3.30092244,1.2e-07,1.178,  67             :    18  3d7.(2D1).4s          3D   ,,4
64,3d6.(5D).4s.4p.(3P*),z 5F*,5,11.0,3.33201954,1.2e-07,1.399,  95             :     4  3d7.(4F).4p           5F*  ,,4
65,3d6.(5D).4s.4p.(3P*),z 5F*,4,9.0,3.3682564,1.2e-07,1.355,  94             :     4  3d7.(4F).4p           5F*  ,,4
66,3d6.(5D).4s.4p.(3P*),z 5F*,3,7.0,3.3965088,1.2e-07,1.250,  94             :     4  3d7.(4F).4p           5F*  ,,4
67,3d6.(5D).4s.4p.(3P*),z 5F*,2,5.0,3.41695281,1.2e-07,1.004,  95             :     4  3d7.(4F).4p           5F*  ,,4
68,3d6.(5D).4s.4p.(3P*),z 5F*,1,3.0,3.43018998,1.2e-07,-0.012,  95             :     4  3d7.(4F).4p           5F*  ,,4
69,3d7.(2P).4s,a 1P,1,3.0,3.41489715,1.2e-07,0.817,  62             :    23  3d7.(2D2).4s          3D   ,,4
70,3d7.(2D2).4s,a 1D,2,5.0,3.54652001,1.2e-07,1.028,  64             :    16  3d7.(2D1).4s          1D   ,,4
71,3d7.(2H).4s,a 1H,5,11.0,3.5732189,1.2e-07,1.000,  98                                                 ,,4
72,3d6.(5D).4s.4p.(3P*),z 5P*,3,7.0,3.60252504,1.2e-07,1.657,  98                                                 ,,4
73,3d6.(5D).4s.4p.(3P*),z 5P*,2,5.0,3.65369332,1.2e-07,1.835,  97                                                 ,,4
74,3d6.(5D).4s.4p.(3P*),z 5P*,1,3.0,3.68638944,1.2e-07,2.487,  97                                                 ,,4
75,3d6.4s2,a 1I,6,13.0,3.6343498,1.2e-07,1.014, 100                                                 ,,4
76,3d6.4s2,b 3D,1,3.0,3.63521992,1.2e-07,,  88             :     8  3d7.(2D2).4s          3D   ,,4
77,3d6.4s2,b 3D,2,5.0,3.63977237,1.2e-07,,  81             :     7  3d7.(2D2).4s          3D   ,,4
78,3d6.4s2,b 3D,3,7.0,3.64164057,1.2e-07,1.326,  94             :     4  3d7.(2D2).4s          3D   ,,4
79,3d6.4s2,b 1G2,4,9.0,3.69459719,1.2e-07,0.979,  62             :    35  3d6.4s2               1G1  ,,4
80,3d6.(5D).4s.4p.(3P*),z 3F*,4,9.0,3.88160368,1.2e-07,1.250,  94             :     5  3d7.(4F).4p           3F*  ,,4
81,3d6.(5D).4s.4p.(3P*),z 3F*,3,7.0,3.94332623,1.2e-07,1.086,  97                                                 ,,4
82,3d6.(5D).4s.4p.(3P*),z 3F*,2,5.0,3.98410712,1.2e-07,0.682,  93             :     5  3d7.(4F).4p           3F*  ,,4
83,3d6.(5D).4s.4p.(3P*),z 3D*,3,7.0,3.88350907,1.2e-07,1.321,  90             :     8  3d7.(4F).4p           3D*  ,,4
84,3d6.(5D).4s.4p.(3P*),z 3D*,2,5.0,3.92860683,1.2e-07,1.168,  90             :     8  3d7.(4F).4p           3D*  ,,4
85,3d6.(5D).4s.4p.(3P*),z 3D*,1,3.0,3.95972364,1.2e-07,0.513,  91             :     8  3d7.(4F).4p           3D*  ,,4
86,3d8,c 3F,4,9.0,4.07581091,1.2e-07,1.264,  92             :     3  3d7.(2F).4s           3F   ,,3
87,3d8,c 3F,3,7.0,4.14264893,1.2e-07,1.066,  92             :     5  3d7.(2F).4s           3F   ,,3
88,3d8,c 3F,2,5.0,4.1863644,1.2e-07,0.677,  86             :     6  3d7.(2F).4s           3F   ,,3
89,3d7.(4F).4p,y 5D*,4,9.0,4.10337372,1.2e-07,1.496,  61             :    34  3d6.(5D).4s.4p.(1P*)  5D*  ,,4
90,3d7.(4F).4p,y 5D*,3,7.0,4.15435379,1.2e-07,1.492,  60             :    34  3d6.(5D).4s.4p.(1P*)  5D*  ,,4
91,3d7.(4F).4p,y 5D*,2,5.0,4.19086081,1.2e-07,1.495,  56             :    34  3d6.(5D).4s.4p.(1P*)  5D*  ,,4
92,3d7.(4F).4p,y 5D*,1,3.0,4.21758325,1.2e-07,1.492,  47             :    30  3d6.(5D).4s.4p.(3P*)  3P*  ,,4
93,3d7.(4F).4p,y 5D*,0,1.0,4.2305396,1.2e-07,,  42             :    28  3d6.(5D).4s.4p.(3P*)  3P*  ,,4
94,3d7.(4F).4p,y 5F*,5,11.0,4.17769679,1.2e-07,1.417,  84             :    11  3d6.(5D).4s.4p.(1P*)  5F*  ,,4
95,3d7.(4F).4p,y 5F*,4,9.0,4.22036211,1.2e-07,1.344,  81             :    12  3d6.(5D).4s.4p.(1P*)  5F*  ,,4
96,3d7.(4F).4p,y 5F*,3,7.0,4.2562228,1.2e-07,1.244,  81             :    11  3d6.(5D).4s.4p.(1P*)  5F*  ,,4
97,3d7.(4F).4p,y 5F*,2,5.0,4.28330826,1.2e-07,0.998,  82             :    13  3d6.(5D).4s.4p.(1P*)  5F*  ,,4
98,3d7.(4F).4p,y 5F*,1,3.0,4.30127816,1.2e-07,-0.016,  84             :    12  3d6.(5D).4s.4p.(1P*)  5F*  ,,4
99,3d6.(5D).4s.4p.(3P*),z 3P*,2,5.0,4.20888328,1.2e-07,1.493,  91             :     4  3d7.(4F).4p           5D*  ,,4
100,3d6.(5D).4s.4p.(3P*),z 3P*,1,3.0,4.26045326,1.2e-07,1.496,  50             :    30  3d7.(4F).4p           5D*  ,,4
101,3d6.(5D).4s.4p.(3P*),z 3P*,0,1.0,4.284348,1.2e-07,,  69             :    18  3d7.(4F).4p           5D*  ,,4
102,3d6.4s2,b 1D2,2,5.0,4.29441489,1.2e-07,,  67             :    20  3d6.4s2               1D1  ,,4
103,3d7.(4F).4p,z 5G*,5,11.0,4.31247059,1.2e-07,1.218,  58             :    35  3d7.(4F).4p           3G*  ,,4
104,3d7.(4F).4p,z 5G*,6,13.0,4.32010008,2.5e-07,1.332,  94             :     4  3d6.(3H).4s.4p.(3P*)  5G*  ,,4
105,3d7.(4F).4p,z 5G*,4,9.0,4.37135106,1.2e-07,1.103,  75             :    16  3d7.(4F).4p           3G*  ,,4
106,3d7.(4F).4p,z 5G*,3,7.0,4.41527878,1.2e-07,0.887,  86             :     6  3d7.(4F).4p           3G*  ,,4
107,3d7.(4F).4p,z 5G*,2,5.0,4.44562726,1.2e-07,0.335,  92             :     5  3d6.(3H).4s.4p.(3P*)  5G*  ,,4
108,3d7.(4F).4p,z 3G*,5,11.0,4.38646275,1.2e-07,1.248,  61             :    33  3d7.(4F).4p           5G*  ,,4
109,3d7.(4F).4p,z 3G*,4,9.0,4.43461275,1.2e-07,1.100,  78             :    16  3d7.(4F).4p           5G*  ,,4
110,3d7.(4F).4p,z 3G*,3,7.0,4.47327202,1.2e-07,0.791,  89             :     6  3d7.(4F).4p           5G*  ,,4
111,3d7.(4F).4p,y 3F*,4,9.0,4.54850612,1.2e-07,1.246,  86             :     5  3d6.(5D).4s.4p.(3P*)  3F*  ,,4
112,3d7.(4F).4p,y 3F*,3,7.0,4.60759327,1.2e-07,1.086,  84             :     5  3d6.(5D).4s.4p.(3P*)  3F*  ,,4
113,3d7.(4F).4p,y 3F*,2,5.0,4.65203107,1.2e-07,0.688,  87             :     5  3d6.(5D).4s.4p.(3P*)  3F*  ,,4
114,3d6.(5D).4s.4p.(1P*),y 5P*,3,7.0,4.55852281,1.2e-07,1.661,  60             :    34  3d5.(6S).4s2.4p       5P*  ,,4
115,3d6.(5D).4s.4p.(1P*),y 5P*,2,5.0,4.60695104,1.2e-07,1.836,  60             :    35  3d5.(6S).4s2.4p       5P*  ,,4
116,3d6.(5D).4s.4p.(1P*),y 5P*,1,3.0,4.63819369,1.2e-07,2.502,  59             :    36  3d5.(6S).4s2.4p       5P*  ,,4
117,3d7.(2F).4s,d 3F,2,5.0,4.58004944,1.2e-07,,  92             :     6  3d8                   3F   ,,4
118,3d7.(2F).4s,d 3F,3,7.0,4.58438864,1.2e-07,,  94             :     5  3d8                   3F   ,,4
119,3d7.(2F).4s,d 3F,4,9.0,4.59311043,1.2e-07,,  96             :     3  3d8                   3F   ,,4
120,3d7.(4F).4p,y 3D*,3,7.0,4.73314079,1.2e-07,1.324,  84             :     8  3d6.(5D).4s.4p.(3P*)  3D*  ,,4
121,3d7.(4F).4p,y 3D*,2,5.0,4.79546566,1.2e-07,1.151,  85             :     7  3d6.(5D).4s.4p.(3P*)  3D*  ,,4
122,3d7.(4F).4p,y 3D*,1,3.0,4.83485507,1.2e-07,0.493,  86             :     7  3d6.(5D).4s.4p.(3P*)  3D*  ,,4
123,3d6.(5D).4s.4p.(1P*),x 5D*,4,9.0,4.91297355,1.2e-07,1.489,  55             :    18  3d7.(4F).4p           5D*  ,,4
124,3d6.(5D).4s.4p.(1P*),x 5D*,3,7.0,4.95563019,1.2e-07,1.504,  54             :    19  3d7.(4F).4p           5D*  ,,4
125,3d6.(5D).4s.4p.(1P*),x 5D*,2,5.0,4.98804995,1.2e-07,1.501,  53             :    19  3d7.(4F).4p           5D*  ,,4
126,3d6.(5D).4s.4p.(1P*),x 5D*,1,3.0,5.00952178,1.2e-07,1.498,  53             :    20  3d7.(4F).4p           5D*  ,,4
127,3d6.(5D).4s.4p.(1P*),x 5D*,0,1.0,5.02027939,1.2e-07,,  53             :    20  3d7.(4F).4p           5D*  ,,4
128,3d5.(6S).4s2.4p,y 7P*,2,5.0,4.96581946,1.2e-07,2.340,  97                                                 ,,4
129,3d5.(6S).4s2.4p,y 7P*,3,7.0,4.98504395,1.2e-07,1.908,  98                                                 ,,4
130,3d5.(6S).4s2.4p,y 7P*,4,9.0,5.01168158,1.2e-07,1.75?,  91             :     7  3d6.(5D).4s.4p.(1P*)  5F*  ,,4
131,3d6.(5D).4s.4p.(1P*),x 5F*,5,11.0,4.99127081,1.2e-07,1.390,  90             :     5  3d7.(4F).4p           5F*  ,,4
132,3d6.(5D).4s.4p.(1P*),x 5F*,4,9.0,5.03306811,1.2e-07,1.328,  82             :     5  3d7.(4F).4p           5F*  ,,4
133,3d6.(5D).4s.4p.(1P*),x 5F*,3,7.0,5.06378173,1.2e-07,1.254,  88             :     5  3d7.(4F).4p           5F*  ,,4
134,3d6.(5D).4s.4p.(1P*),x 5F*,2,5.0,5.08559017,1.2e-07,0.998,  88             :     5  3d7.(4F).4p           5F*  ,,4
135,3d6.(5D).4s.4p.(1P*),x 5F*,1,3.0,5.09954435,1.2e-07,-0.006,  88             :     5  3d7.(4F).4p           5F*  ,,4
136,3d8,3P,2,5.0,5.06740926,1.2e-07,,  85             :     6  3d6.4s2               3P2  ,,3
137,3d8,3P,1,3.0,5.1054724,1.2e-07,,  85             :     8  3d6.4s2               3P2  ,,3
138,3d8,3P,0,1.0,5.11242705,1.2e-07,,  83             :     8  3d6.4s2               3P2  ,,3
139,3d6.(3P2).4s.4p.(3P*),z 5S*,2,5.0,5.07033256,1.2e-07,1.985,  59             :    36  3d7.(4P).4p           5S*  ,,4
140,3d6.(3P2).4s.4p.(3P*),x 5P*,3,7.0,5.2733878,1.2e-07,1.650,  86             :     5  3d7.(4P).4p           5P*  ,,4
141,3d6.(3P2).4s.4p.(3P*),x 5P*,2,5.0,5.31393522,2.5e-07,1.822,  76             :    10  3d7.(4P).4p           5S*  ,,4
142,3d6.(3P2).4s.4p.(3P*),x 5P*,1,3.0,5.34111814,2.5e-07,2.464,  85             :     7  3d7.(4P).4p           5P*  ,,4
143,3d6.(3H).4s.4p.(3P*),y 5G*,6,13.0,5.30458359,2.5e-07,1.342,  60             :    30  3d6.(3F2).4s.4p.(3P*) 5G*  ,,4
144,3d6.(3H).4s.4p.(3P*),y 5G*,5,11.0,5.32039963,1.2e-07,1.203,  53             :    33  3d6.(3F2).4s.4p.(3P*) 5G*  ,,4
145,3d6.(3H).4s.4p.(3P*),y 5G*,4,9.0,5.33417031,2.5e-07,1.024,  44             :    37  3d6.(3F2).4s.4p.(3P*) 5G*  ,,4
146,3d6.(3H).4s.4p.(3P*),y 5G*,3,7.0,5.34836675,1.2e-07,0.905,  38             :    22  3d6.(3F2).4s.4p.(3P*) 5G*  ,,4
147,3d6.(3H).4s.4p.(3P*),y 5G*,2,5.0,5.35736031,2.5e-07,0.331,  46             :    45  3d6.(3F2).4s.4p.(3P*) 5G*  ,,4
148,3d6.(5D).4s (6D).5s,e 7D,5,11.0,5.30848946,1.2e-07,1.585,                                                     ,,4
149,3d6.(5D).4s (6D).5s,e 7D,4,9.0,5.35157038,1.2e-07,1.655,                                                     ,,4
150,3d6.(5D).4s (6D).5s,e 7D,3,7.0,5.38520741,1.2e-07,1.755,                                                     ,,4
151,3d6.(5D).4s (6D).5s,e 7D,2,5.0,5.40986861,1.2e-07,2.009,                                                     ,,4
152,3d6.(5D).4s (6D).5s,e 7D,1,3.0,5.42604198,1.2e-07,3.002,                                                     ,,4
153,3d6.(3H).4s.4p.(3P*),z 5I*,6,13.0,5.31940082,2.5e-07,,                                                     ,,4
154,3d6.(3H).4s.4p.(3P*),z 5I*,4,9.0,5.386209,4e-07,,                                                     ,,4
155,3d6.(3H).4s.4p.(3P*),z 5I*,5,11.0,5.38836827,2.5e-07,,                                                     ,,4
156,3d6.(3H).4s.4p.(3P*),z 5H*,5,11.0,5.33029109,2.5e-07,1.054,  65             :    27  3d6.(3H).4s.4p.(3P*)  5I*  ,,4
157,3d6.(3H).4s.4p.(3P*),z 5H*,4,9.0,5.34482452,1.2e-07,0.871,  67             :    17  3d6.(3H).4s.4p.(3P*)  5I*  ,,4
158,3d6.(3H).4s.4p.(3P*),z 5H*,6,13.0,5.3711314,6e-07,,  64             :    30  3d6.(3H).4s.4p.(3P*)  5I*  ,,4
159,3d6.(3H).4s.4p.(3P*),z 5H*,3,7.0,5.37173492,2.5e-07,0.509,  48             :    26  3d6.(3H).4s.4p.(3P*)  5G*  ,,4
160,3d6.(3P2).4s.4p.(3P*),w 5D*,4,9.0,5.39325126,1.2e-07,1.492,  51             :    34  3d6.(3F2).4s.4p.(3P*) 5D*  ,,4
161,3d6.(3P2).4s.4p.(3P*),w 5D*,3,7.0,5.44571679,1.2e-07,1.481,  35             :    28  3d6.(3F2).4s.4p.(3P*) 5D*  ,,4
162,3d6.(3P2).4s.4p.(3P*),w 5D*,2,5.0,5.4780717,1.2e-07,1.533,  44             :    22  3d6.(3F2).4s.4p.(3P*) 5D*  ,,4
163,3d6.(3P2).4s.4p.(3P*),w 5D*,1,3.0,5.50628207,1.2e-07,1.315,  48             :    19  3d6.(3F2).4s.4p.(3P*) 5D*  ,,4
164,3d6.(3P2).4s.4p.(3P*),w 5D*,0,1.0,5.5122053,1.2e-07,,  45             :    19  3d6.(3F2).4s.4p.(3P*) 5D*  ,,4
165,3d6.(3F2).4s.4p.(3P*),v 5D*,4,9.0,5.45809748,1.2e-07,1.444,  42             :    23  3d6.(3P2).4s.4p.(3P*) 5D*  ,,4
166,3d6.(3F2).4s.4p.(3P*),v 5D*,3,7.0,5.47591165,1.2e-07,1.351,  39             :    28  3d6.(3P2).4s.4p.(3P*) 5D*  ,,4
167,3d6.(3F2).4s.4p.(3P*),v 5D*,2,5.0,5.53763954,1.2e-07,1.378,  41             :    29  3d6.(3P2).4s.4p.(3P*) 5D*  ,,4
168,3d6.(3F2).4s.4p.(3P*),v 5D*,1,3.0,5.54962521,1.2e-07,1.389,  40             :    28  3d6.(3P2).4s.4p.(3P*) 5D*  ,,4
169,3d6.(3F2).4s.4p.(3P*),v 5D*,0,1.0,5.55782726,2.5e-07,,  60             :    25  3d6.(3P2).4s.4p.(3P*) 5D*  ,,4
170,3d6.(3F2).4s.4p.(3P*),w 5F*,5,11.0,5.48551782,2.5e-07,1.382,  84             :     4  3d6.(3D).4s.4p.(3P*)  5F*  ,,4
171,3d6.(3F2).4s.4p.(3P*),w 5F*,2,5.0,5.49069652,2.5e-07,1.117,  59             :    10  3d6.(3F2).4s.4p.(3P*) 5D*  ,,4
172,3d6.(3F2).4s.4p.(3P*),w 5F*,1,3.0,5.50221316,2.5e-07,0.283,  81             :     6  3d6.(3D).4s.4p.(3P*)  5F*  ,,4
173,3d6.(3F2).4s.4p.(3P*),w 5F*,4,9.0,5.50676735,1.2e-07,1.401,  62             :    18  3d6.(3F2).4s.4p.(3P*) 5D*  ,,4
174,3d6.(3F2).4s.4p.(3P*),w 5F*,3,7.0,5.52366156,2.5e-07,1.386,  45             :    26  3d6.(3F2).4s.4p.(3P*) 5D*  ,,4
175,3d7.(4P).4p,y 5S*,2,5.0,5.51876133,1.2e-07,1.888,  38             :    32  3d6.(3P2).4s.4p.(3P*) 5S*  ,,4
176,3d6.(5D).4s (6D).5s,e 5D,4,9.0,5.53924278,1.2e-07,1.502,                                                     ,,4
177,3d6.(5D).4s (6D).5s,e 5D,3,7.0,5.58689276,1.2e-07,1.508,                                                     ,,4
178,3d6.(5D).4s (6D).5s,e 5D,2,5.0,5.62068415,1.2e-07,1.503,                                                     ,,4
179,3d6.(5D).4s (6D).5s,e 5D,1,3.0,5.64241573,1.2e-07,1.518,                                                     ,,4
180,3d6.(5D).4s (6D).5s,e 5D,0,1.0,5.65307019,1.2e-07,,                                                     ,,4
181,3d6.(3P2).4s.4p.(3P*),x 3D*,3,7.0,5.60664989,1.2e-07,1.352,  29  3D*        :    29  3d6.(3P2).4s.4p.(3P*) 5D*  ,,4
182,3d6.(3P2).4s.4p.(3P*),x 3D*,2,5.0,5.61423177,1.2e-07,1.200,  33  5D*        :    31  3d6.(3P2).4s.4p.(3P*) 3D*  ,,4
183,3d6.(3P2).4s.4p.(3P*),x 3D*,1,3.0,5.64769932,1.2e-07,0.556,  32  5D*        :    30  3d6.(3P2).4s.4p.(3P*) 3D*  ,,4
184,3d6.(3H).4s.4p.(3P*),y 3G*,5,11.0,5.61584517,1.2e-07,1.207,  57             :    21  3d7.(2G).4p           3G*  ,,4
185,3d6.(3H).4s.4p.(3P*),y 3G*,4,9.0,5.63240401,1.2e-07,1.053,  55             :    20  3d7.(2G).4p           3G*  ,,4
186,3d6.(3H).4s.4p.(3P*),y 3G*,3,7.0,5.64908881,1.2e-07,0.765,  54             :    19  3d7.(2G).4p           3G*  ,,4
187,3d6.(3F2).4s.4p.(3P*),x 5G*,6,13.0,5.65471608,2.5e-07,1.336,  65             :    30  3d6.(3H).4s.4p.(3P*)  5G*  ,,4
188,3d6.(3F2).4s.4p.(3P*),x 5G*,5,11.0,5.66931758,1.2e-07,1.269,  60             :    32  3d6.(3H).4s.4p.(3P*)  5G*  ,,4
189,3d6.(3F2).4s.4p.(3P*),x 5G*,4,9.0,5.68259542,2.5e-07,1.158,  55             :    36  3d6.(3H).4s.4p.(3P*)  5G*  ,,4
190,3d6.(3F2).4s.4p.(3P*),x 5G*,3,7.0,5.6925481,4e-07,0.928,  53             :    40  3d6.(3H).4s.4p.(3P*)  5G*  ,,4
191,3d6.(3F2).4s.4p.(3P*),x 5G*,2,5.0,5.69892835,2.5e-07,0.323,  52             :    45  3d6.(3H).4s.4p.(3P*)  5G*  ,,4
192,3d6.(3H).4s.4p.(3P*),z 3I*,7,15.0,5.70054647,2.5e-07,1.149,  93             :     3  3d7.(2H).4p           3I*  ,,4
193,3d6.(3H).4s.4p.(3P*),z 3I*,6,13.0,5.70661711,2.5e-07,1.040,  91             :     3  3d7.(2H).4p           3I*  ,,4
194,3d6.(3H).4s.4p.(3P*),z 3I*,5,11.0,5.72011266,2.5e-07,0.833,  94             :     4  3d7.(2H).4p           3I*  ,,4
195,3d7.(4P).4p,w 5P*,3,7.0,5.72027099,1.2e-07,1.658,  45             :    35  3d5.(6S).4s2.4p       5P*  ,,4
196,3d7.(4P).4p,w 5P*,2,5.0,5.74214676,1.2e-07,1.822,  41             :    31  3d5.(6S).4s2.4p       5P*  ,,4
197,3d7.(4P).4p,w 5P*,1,3.0,5.75415389,2.5e-07,2.436,  38             :    20  3d5.(6S).4s2.4p       5P*  ,,4
198,3d6.(3P2).4s.4p.(3P*),z 3S*,1,3.0,5.77776507,1.2e-07,1.888,  49             :    14  3d7.(2P).4p           3S*  ,,4
