,Configuration,Term,J,g,Level (eV),Uncertainty (eV),Lande,Leading percentages,Reference,nQua
497,3p6.3d8.(3F<4>).6f,2[7]*,15/2,16.0,16.64504,,, 100                                                 ,,6
498,3p6.3d8.(3F<4>).6f,2[1]*,3/2,4.0,16.644844,,,  87             :    13  3d8.(3F<4>).6f       2[2]* ,,6
499,3p6.3d8.(3F<4>).6f,2[3]*,7/2,8.0,16.645232,,,  97             :     3  3d8.(3F<4>).6f       2[4]* ,,6
500,3p6.3d8.(3F<4>).6f,2[3]*,5/2,6.0,16.650457,,,  91             :     9  3d8.(3F<4>).6f       2[2]* ,,6
501,3p6.3d8.(3F<4>).6f,2[2]*,3/2,4.0,16.64546,,,  87             :    13  3d8.(3F<4>).6f       2[1]* ,,6
502,3p6.3d8.(3F<4>).6f,2[2]*,5/2,6.0,16.645629,,,  91             :     9  3d8.(3F<4>).6f       2[3]* ,,6
503,3p6.3d8.(3F<4>).6f,2[4]*,7/2,8.0,16.646375,,,  97             :     3  3d8.(3F<4>).6f       2[3]* ,,6
504,3p6.3d8.(3F<4>).6f,2[4]*,9/2,10.0,16.647555,,, 100                                                 ,,6
505,3p6.3d8.(3F<4>).6f,2[6]*,13/2,14.0,16.647011,,, 100                                                 ,,6
506,3p6.3d8.(3F<4>).6f,2[6]*,11/2,12.0,16.647931,,,  99             :     1  3d8.(3F<4>).6f       2[5]* ,,6
507,3p6.3d8.(3F<4>).6f,2[5]*,11/2,12.0,16.648804,,,  99             :     1  3d8.(3F<4>).6f       2[6]* ,,6
508,3p6.3d8.(3F<4>).6f,2[5]*,9/2,10.0,16.649389,,, 100                                                 ,,6
509,3p6.3d8.(3F<4>).6g,2[0],1/2,2.0,16.653572,,, 100                                                 ,,6
510,3p6.3d8.(3F<4>).6g,2[1],1/2,2.0,16.653725,,, 100                                                 ,,6
511,3p6.3d8.(3F<4>).6g,2[1],3/2,4.0,16.653726,,, 100                                                 ,,6
512,3p6.3d8.(3F<4>).6g,2[2],5/2,6.0,16.654036,,, 100                                                 ,,6
513,3p6.3d8.(3F<4>).6g,2[2],3/2,4.0,16.654039,,, 100                                                 ,,6
514,3p6.3d8.(3F<4>).6g,2[8],15/2,16.0,16.654187,,, 100                                                 ,,6
515,3p6.3d8.(3F<4>).6g,2[8],17/2,18.0,16.654195,,, 100                                                 ,,6
516,3p6.3d8.(3F<4>).6g,2[3],7/2,8.0,16.65449,,, 100                                                 ,,6
517,3p6.3d8.(3F<4>).6g,2[3],5/2,6.0,16.654497,,, 100                                                 ,,6
518,3p6.3d8.(3F<4>).6g,2[4],9/2,10.0,16.655018,,, 100                                                 ,,6
519,3p6.3d8.(3F<4>).6g,2[4],7/2,8.0,16.65503,,, 100                                                 ,,6
520,3p6.3d8.(3F<4>).6g,2[7],13/2,14.0,16.655214,,, 100                                                 ,,6
521,3p6.3d8.(3F<4>).6g,2[7],15/2,16.0,16.655219,,, 100                                                 ,,6
522,3p6.3d8.(3F<4>).6g,2[5],11/2,12.0,16.655476,,, 100                                                 ,,6
523,3p6.3d8.(3F<4>).6g,2[5],9/2,10.0,16.655478,,, 100                                                 ,,6
524,3p6.3d8.(3F<4>).6g,2[6],11/2,12.0,16.655619,,, 100                                                 ,,6
525,3p6.3d8.(3F<4>).6g,2[6],13/2,14.0,16.655623,,, 100                                                 ,,6
526,3p6.3d8.(3F<4>).6h,2[1]*,1/2,2.0,16.655642,,,                                                     ,,6
527,3p6.3d8.(3F<4>).6h,2[1]*,3/2,4.0,16.655642,,,                                                     ,,6
528,3p6.3d8.(3F<4>).6h,2[2]*,3/2,4.0,16.655833,,,                                                     ,,6
529,3p6.3d8.(3F<4>).6h,2[2]*,5/2,6.0,16.655833,,,                                                     ,,6
530,3p6.3d8.(3F<4>).6h,2[9]*,17/2,18.0,16.656001,,,                                                     ,,6
531,3p6.3d8.(3F<4>).6h,2[9]*,19/2,20.0,16.656001,,,                                                     ,,6
532,3p6.3d8.(3F<4>).6h,2[3]*,7/2,8.0,16.656089,,,                                                     ,,6
533,3p6.3d8.(3F<4>).6h,2[3]*,5/2,6.0,16.656089,,,                                                     ,,6
534,3p6.3d8.(3F<4>).6h,2[4]*,9/2,10.0,16.656371,,,                                                     ,,6
535,3p6.3d8.(3F<4>).6h,2[4]*,7/2,8.0,16.656371,,,                                                     ,,6
536,3p6.3d8.(3F<4>).6h,2[8]*,17/2,18.0,16.656573,,,                                                     ,,6
537,3p6.3d8.(3F<4>).6h,2[8]*,15/2,16.0,16.656573,,,                                                     ,,6
538,3p6.3d8.(3F<4>).6h,2[5]*,9/2,10.0,16.656641,,,                                                     ,,6
539,3p6.3d8.(3F<4>).6h,2[5]*,11/2,12.0,16.656641,,,                                                     ,,6
540,3p6.3d8.(3F<4>).6h,2[6]*,11/2,12.0,16.656818,,,                                                     ,,6
541,3p6.3d8.(3F<4>).6h,2[6]*,13/2,14.0,16.656818,,,                                                     ,,6
542,3p6.3d8.(3F<4>).6h,2[7]*,15/2,16.0,16.656823,,,                                                     ,,6
543,3p6.3d8.(3F<4>).6h,2[7]*,13/2,14.0,16.656823,,,                                                     ,,6
544,3p6.3d8.(3F).7d,4D,7/2,8.0,16.679252,,,                                                     ,,7
545,3p6.3d8.(3F).7d,4D,5/2,6.0,16.735197,,,                                                     ,,7
546,3p6.3d8.(3F).7d,4D,3/2,4.0,16.868608,,,                                                     ,,7
547,3p6.3d8.(3F).7d,4P,5/2,6.0,16.680756,,,                                                     ,,7
548,3p6.3d8.(3F).7d,4P,3/2,4.0,16.696961,,,                                                     ,,7
549,3p6.3d8.(3F).7d,4H,13/2,14.0,16.686174,,,                                                     ,,7
550,3p6.3d8.(3F).7d,4H,11/2,12.0,16.687954,,,                                                     ,,7
551,3p6.3d8.(3F).7d,4H,9/2,10.0,16.856902,,,                                                     ,,7
552,3p6.3d8.(3F).7d,4H,7/2,8.0,16.972861,,,                                                     ,,7
553,3p6.3d8.(3F).7d,4F,9/2,10.0,16.689187,,,                                                     ,,7
554,3p6.3d8.(3F).7d,4F,7/2,8.0,16.693492,,,                                                     ,,7
555,3p6.3d8.(3F).7d,4F,5/2,6.0,16.849696,,,                                                     ,,7
556,3p6.3d8.(3F).7d,4F,3/2,4.0,16.96754,,,                                                     ,,7
557,3p6.3d8.(3F).7d,4G,11/2,12.0,16.690077,,,                                                     ,,7
558,3p6.3d8.(3F).7d,4G,9/2,10.0,16.695539,,,                                                     ,,7
559,3p6.3d8.(3F).7d,4G,7/2,8.0,16.860123,,,                                                     ,,7
560,3p6.3d8.(3F).7d,4G,5/2,6.0,16.973355,,,                                                     ,,7
561,3p6.3d7.(2F).4s.4p.(3P*),2D*,5/2,6.0,16.71098,,,                                                     ,,4
562,3p6.3d7.(2F).4s.4p.(3P*),2D*,3/2,4.0,16.7335,,,                                                     ,,4
563,3p6.3d7.(2P).4s.4p.(1P*),2P*,1/2,2.0,16.744455,,,                                                     ,,4
564,3p6.3d7.(2P).4s.4p.(1P*),2P*,3/2,4.0,16.785294,,,                                                     ,,4
565,3p6.3d8.(3F).8s,2F,7/2,8.0,16.750321,,,                                                     ,,8
566,3p6.3d8.(3F).8s,2F,5/2,6.0,16.868116,,,                                                     ,,8
567,3p6.3d7.(2P).4s.4p.(1P*),2D*,5/2,6.0,16.769969,,,                                                     ,,4
568,3p6.3d7.(2P).4s.4p.(1P*),2D*,3/2,4.0,16.91902,,,                                                     ,,4
569,3p6.3d8.(3F).8p,4G*,9/2,10.0,16.770349,,,                                                     ,,8
570,3p6.3d8.(3F).8p,4G*,11/2,12.0,16.779775,,,                                                     ,,8
571,3p6.3d8.(3P<2>).4f,2[4]*,7/2,8.0,16.787544,,,  46             :    37  3d8.(3P<2>).4f       2[3]* ,,4
572,3p6.3d8.(3P<2>).4f,2[4]*,9/2,10.0,16.791832,,,  83             :    16  3d8.(1D<2>).4f       2[4]* ,,4
573,3p6.3d8.(3P<2>).4f,2[3]*,7/2,8.0,16.792974,,,  46             :    38  3d8.(3P<2>).4f       2[4]* ,,4
574,3p6.3d8.(3P<2>).4f,2[3]*,5/2,6.0,16.795092,,,  71             :    14  3d8.(1D<2>).4f       2[3]* ,,4
575,3p6.3d8.(3P<2>).4f,2[2]*,3/2,4.0,16.799023,,,  82             :    13  3d8.(1D<2>).4f       2[2]* ,,4
576,3p6.3d8.(3P<2>).4f,2[2]*,5/2,6.0,16.801461,,,  71             :    12  3d8.(3P<2>).4f       2[3]* ,,4
577,3p6.3d8.(3P<2>).4f,2[5]*,11/2,12.0,16.804646,,,  84             :    16  3d8.(1D<2>).4f       2[5]* ,,4
578,3p6.3d8.(3P<2>).4f,2[5]*,9/2,10.0,16.809809,,,  84             :    16  3d8.(1D<2>).4f       2[5]* ,,4
579,3p6.3d8.(3F<3>).6f,2[1]*,1/2,2.0,16.812133,,,  59             :    41  3d8.(3F<3>).6f       2[0]* ,,6
580,3p6.3d8.(3F<3>).6f,2[1]*,3/2,4.0,16.814726,,,  86             :    14  3d8.(3F<3>).6f       2[2]* ,,6
581,3p6.3d8.(3F<3>).6f,2[6]*,11/2,12.0,16.813026,,, 100                                                 ,,6
582,3p6.3d8.(3F<3>).6f,2[6]*,13/2,14.0,16.813038,,, 100                                                 ,,6
583,3p6.3d8.(3F<3>).6f,2[2]*,5/2,6.0,16.814499,,, 100                                                 ,,6
584,3p6.3d8.(3F<3>).6f,2[2]*,3/2,4.0,16.815182,,,  85             :    14  3d8.(3F<3>).6f       2[1]* ,,6
585,3p6.3d8.(3F<3>).6f,2[3]*,7/2,8.0,16.815059,,,  97             :     3  3d8.(3F<3>).6f       2[4]* ,,6
586,3p6.3d8.(3F<3>).6f,2[3]*,5/2,6.0,16.816055,,, 100                                                 ,,6
587,3p6.3d8.(3F<3>).6f,2[5]*,9/2,10.0,16.81578,,,  96             :     4  3d8.(3F<3>).6f       2[4]* ,,6
588,3p6.3d8.(3F<3>).6f,2[5]*,11/2,12.0,16.817849,,, 100                                                 ,,6
589,3p6.3d8.(3F<3>).6f,2[4]*,7/2,8.0,16.815902,,,  97             :     3  3d8.(3F<3>).6f       2[3]* ,,6
590,3p6.3d8.(3F<3>).6f,2[4]*,9/2,10.0,16.817282,,,  96             :     4  3d8.(3F<3>).6f       2[5]* ,,6
591,3p6.3d8.(3P<2>).4f,2[1]*,3/2,4.0,16.81882,,,  84             :    16  3d8.(1D<2>).4f       2[1]* ,,4
592,3p6.3d8.(3P<2>).4f,2[1]*,1/2,2.0,16.820997,,,  84             :    16  3d8.(1D<2>).4f       2[1]* ,,4
593,3p6.3d8.(3F<3>).6g,2[1],1/2,2.0,16.822459,,, 100                                                 ,,6
594,3p6.3d8.(3F<3>).6g,2[1],3/2,4.0,16.82246,,, 100                                                 ,,6
595,3p6.3d8.(3F<3>).6g,2[2],3/2,4.0,16.822841,,, 100                                                 ,,6
596,3p6.3d8.(3F<3>).6g,2[2],5/2,6.0,16.822849,,, 100                                                 ,,6
597,3p6.3d8.(3F<3>).6g,2[7],13/2,14.0,16.822998,,, 100                                                 ,,6
598,3p6.3d8.(3F<3>).6g,2[7],15/2,16.0,16.823003,,, 100                                                 ,,6
599,3p6.3d8.(3F<3>).6g,2[3],7/2,8.0,16.823346,,,  99                                                 ,,6
600,3p6.3d8.(3F<3>).6g,2[3],5/2,6.0,16.82335,,,  99                                                 ,,6
601,3p6.3d8.(3F<3>).6g,2[4],9/2,10.0,16.823835,,, 100                                                 ,,6
602,3p6.3d8.(3F<3>).6g,2[4],7/2,8.0,16.823844,,,                                                     ,,6
603,3p6.3d8.(3F<3>).6g,2[6],11/2,12.0,16.823913,,, 100                                                 ,,6
604,3p6.3d8.(3F<3>).6g,2[6],13/2,14.0,16.823917,,, 100                                                 ,,6
605,3p6.3d8.(3F<3>).6g,2[5],11/2,12.0,16.824114,,, 100                                                 ,,6
606,3p6.3d8.(3F<3>).6g,2[5],9/2,10.0,16.824115,,, 100                                                 ,,6
607,3p6.3d8.(3F<3>).6h,2[3]*,5/2,6.0,16.824661,,,                                                     ,,6
608,3p6.3d8.(3F<3>).6h,2[3]*,7/2,8.0,16.824661,,,                                                     ,,6
609,3p6.3d8.(3F<3>).6h,2[8]*,17/2,18.0,16.82474,,,                                                     ,,6
610,3p6.3d8.(3F<3>).6h,2[8]*,15/2,16.0,16.82474,,,                                                     ,,6
611,3p6.3d8.(3F<3>).6h,2[4]*,9/2,10.0,16.825082,,,                                                     ,,6
612,3p6.3d8.(3F<3>).6h,2[4]*,7/2,8.0,16.825082,,,                                                     ,,6
613,3p6.3d8.(3F<3>).6h,2[7]*,13/2,14.0,16.825255,,,                                                     ,,6
614,3p6.3d8.(3F<3>).6h,2[7]*,15/2,16.0,16.825255,,,                                                     ,,6
615,3p6.3d8.(3F<3>).6h,2[5]*,11/2,12.0,16.82536,,,                                                     ,,6
616,3p6.3d8.(3F<3>).6h,2[5]*,9/2,10.0,16.82536,,,                                                     ,,6
617,3p6.3d8.(3F<3>).6h,2[6]*,13/2,14.0,16.825407,,,                                                     ,,6
618,3p6.3d8.(3F<3>).6h,2[6]*,11/2,12.0,16.825407,,,                                                     ,,6
619,3p6.3d7.(2F).4s.4p.(3P*),2G*,7/2,8.0,16.830366,,,                                                     ,,4
620,3p6.3d7.(2F).4s.4p.(3P*),2G*,9/2,10.0,16.871306,,,                                                     ,,4
621,3p6.3d8.(3P<1>).4f,2[2]*,3/2,4.0,16.830375,,,  93             :     4  3d8.(1D<2>).4f       2[2]* ,,4
622,3p6.3d8.(3P<1>).4f,2[3]*,5/2,6.0,16.84318,,, 100                                                 ,,4
623,3p6.3d8.(3P<1>).4f,2[3]*,7/2,8.0,16.8469,,, 100                                                 ,,4
624,3p6.3d8.(3F).7d,2F,7/2,8.0,16.854957,,,                                                     ,,7
625,3p6.3d8.(3F).7d,2F,5/2,6.0,16.980858,,,                                                     ,,7
626,3p6.3d8.(3P<0>).4f,2[3]*,7/2,8.0,16.856159,,,  99                                                 ,,4
627,3p6.3d8.(3P<0>).4f,2[3]*,5/2,6.0,16.877053,,,  99                                                 ,,4
628,3p6.3d8.(3F).7d,2H,11/2,12.0,16.856397,,,                                                     ,,7
629,3p6.3d8.(3F).7d,2H,9/2,10.0,16.971027,,,                                                     ,,7
630,3p6.3d8.(3F).7d,2G,9/2,10.0,16.859038,,,                                                     ,,7
631,3p6.3d8.(3F).7d,2G,7/2,8.0,16.978002,,,                                                     ,,7
632,3p6.3d8.(3F).7d,2D,5/2,6.0,16.865748,,,                                                     ,,7
633,3p6.3d8.(3P).5d,4D,7/2,8.0,16.886829,,,  81             :    16  3d8.(1D).5d          2F    ,,5
634,3p6.3d8.(3P).5d,4D,5/2,6.0,16.897633,,,  77             :    14  3d8.(1D).5d          2D    ,,5
635,3p6.3d8.(3P).5d,4D,1/2,2.0,16.897909,,,  91             :     8  3d8.(1D).5d          2P    ,,5
636,3p6.3d8.(3P).5d,4D,3/2,4.0,16.902462,,,  83             :     7  3d8.(1D).5d          2D    ,,5
637,3p6.3d8.(1D).6p,2F*,7/2,8.0,16.910558,,,                                                     ,,6
638,3p6.3d8.(3F<2>).6f,2[5]*,11/2,12.0,16.92486,,,  99             :     1  3d8.(1D<2>).6f       2[5]* ,,6
639,3p6.3d8.(3F<2>).6f,2[5]*,9/2,10.0,16.926871,,,  99             :     1  3d8.(1D<2>).6f       2[5]* ,,6
640,3p6.3d8.(3F<2>).6f,2[1]*,1/2,2.0,16.925976,,,  99             :     1  3d8.(1D<2>).6f       2[1]* ,,6
641,3p6.3d8.(3F<2>).6f,2[1]*,3/2,4.0,16.927719,,,  85             :    14  3d8.(3F<2>).6f       2[2]* ,,6
642,3p6.3d8.(3P).5d,4F,9/2,10.0,16.926234,,,  84             :    16  3d8.(1D).5d          2G    ,,5
643,3p6.3d8.(3P).5d,4F,7/2,8.0,16.934921,,,  62             :    24  3d8.(3P).5d          2F    ,,5
644,3p6.3d8.(3P).5d,4F,5/2,6.0,16.956884,,,  74             :    17  3d8.(3P).5d          2D    ,,5
645,3p6.3d8.(3F<2>).6f,2[4]*,7/2,8.0,16.929085,,,  68             :    31  3d8.(3F<2>).6f       2[3]* ,,6
646,3p6.3d8.(3F<2>).6f,2[4]*,9/2,10.0,16.929608,,,  99             :     1  3d8.(1D<2>).6f       2[4]* ,,6
647,3p6.3d8.(3F<2>).6f,2[3]*,7/2,8.0,16.929686,,,  68             :    31  3d8.(3F<2>).6f       2[4]* ,,6
648,3p6.3d8.(3F<2>).6f,2[3]*,5/2,6.0,16.929863,,,  89             :    10  3d8.(3F<2>).6f       2[2]* ,,6
649,3p6.3d8.(3F<2>).6g,2[6],11/2,12.0,16.935744,,, 100                                                 ,,6
650,3p6.3d8.(3F<2>).6g,2[6],13/2,14.0,16.935747,,, 100                                                 ,,6
651,3p6.3d8.(3F<2>).6g,2[3],5/2,6.0,16.936032,,, 100                                                 ,,6
652,3p6.3d8.(3F<2>).6g,2[3],7/2,8.0,16.936039,,, 100                                                 ,,6
653,3p6.3d8.(3F<2>).6g,2[4],9/2,10.0,16.93674,,,  99                                                 ,,6
654,3p6.3d8.(3F<2>).6g,2[4],7/2,8.0,16.936742,,, 100                                                 ,,6
655,3p6.3d8.(3F<2>).6g,2[5],11/2,12.0,16.936785,,, 100                                                 ,,6
656,3p6.3d8.(3F<2>).6g,2[5],9/2,10.0,16.936785,,, 100                                                 ,,6
657,3p6.3d8.(3F<2>).6h,2[3]*,5/2,6.0,16.93739,,,                                                     ,,6
658,3p6.3d8.(3F<2>).6h,2[3]*,7/2,8.0,16.93739,,,                                                     ,,6
659,3p6.3d8.(3F<2>).6h,2[7]*,13/2,14.0,16.937473,,,                                                     ,,6
660,3p6.3d8.(3F<2>).6h,2[7]*,15/2,16.0,16.937473,,,                                                     ,,6
661,3p6.3d8.(3F<2>).6h,2[4]*,9/2,10.0,16.937763,,,                                                     ,,6
662,3p6.3d8.(3F<2>).6h,2[4]*,7/2,8.0,16.937763,,,                                                     ,,6
663,3p6.3d8.(3F<2>).6h,2[6]*,11/2,12.0,16.938065,,,                                                     ,,6
664,3p6.3d8.(3F<2>).6h,2[6]*,13/2,14.0,16.938065,,,                                                     ,,6
665,3p6.3d8.(3F<2>).6h,2[5]*,11/2,12.0,16.938088,,,                                                     ,,6
666,3p6.3d8.(3F<2>).6h,2[5]*,9/2,10.0,16.938088,,,                                                     ,,6
667,3p6.3d8.(3F).8p,2G*,9/2,10.0,16.945372,,,                                                     ,,8
668,3p6.3d8.(3F).8p,2G*,7/2,8.0,17.055606,,,                                                     ,,8
669,3p6.3d8.(3P).5d,4P,1/2,2.0,16.95178,,,  82             :    12  3d8.(1D).5d          2S    ,,5
670,3p6.3d8.(3P).5d,4P,5/2,6.0,16.980969,,,  58             :    37  3d8.(3P).5d          2F    ,,5
671,3p6.3d8.(3P).5d,,3/2,4.0,16.952699,,,  31  2D         :    31  3d8.(3P).5d          4P    ,,5
672,3p6.3d8.(3P).5d,,3/2,4.0,16.973354,,,  38  4F         :    37  3d8.(3P).5d          4P    ,,5
673,3p6.3d8.(3F).7d,2P,1/2,2.0,16.980291,,,                                                     ,,7
674,3p6.3d8.(3F).9s,4F,9/2,10.0,17.009216,,,                                                     ,,9
675,3p6.3d8.(3F).9s,4F,7/2,8.0,17.01513,,,                                                     ,,9
676,3p6.3d8.(3F).9s,4F,5/2,6.0,17.181196,,,                                                     ,,9
677,3p6.3d8.(3F).9s,4F,3/2,4.0,17.290433,,,                                                     ,,9
678,3p6.3d8.(3P).5d,2P,1/2,2.0,17.012111,,,  85             :     8  3d8.(1D).5d          2P    ,,5
679,3p6.3d8.(3P).5d,2P,3/2,4.0,17.02033,,,  67             :    19  3d8.(3P).5d          2D    ,,5
680,3p6.3d8.(3F<4>).7f,2[2]*,5/2,6.0,17.050212,,,                                                     ,,7
681,3p6.3d8.(3F<4>).7f,2[7]*,15/2,16.0,17.050261,,,                                                     ,,7
682,3p6.3d8.(3F<4>).7f,2[3]*,7/2,8.0,17.050742,,,                                                     ,,7
683,3p6.3d8.(3F<4>).7f,2[3]*,5/2,6.0,17.051141,,,                                                     ,,7
684,3p6.3d8.(3F<4>).7f,2[6]*,13/2,14.0,17.051469,,,                                                     ,,7
685,3p6.3d8.(3F<4>).7f,2[6]*,11/2,12.0,17.05227,,,                                                     ,,7
686,3p6.3d8.(3F<4>).7f,2[4]*,9/2,10.0,17.051693,,,                                                     ,,7
687,3p6.3d8.(3F<4>).7f,2[4]*,7/2,8.0,17.052286,,,                                                     ,,7
688,3p6.3d8.(3F<4>).7g,2[8],15/2,16.0,17.056258,,,                                                     ,,7
689,3p6.3d8.(3F<4>).7g,2[8],17/2,18.0,17.056261,,,                                                     ,,7
690,3p6.3d8.(3F<4>).7g,2[6],11/2,12.0,17.056902,,,                                                     ,,7
691,3p6.3d8.(3F<4>).7g,2[6],13/2,14.0,17.056902,,,                                                     ,,7
692,3p6.3d8.(3F<4>).7g,2[5],11/2,12.0,17.057143,,,                                                     ,,7
693,3p6.3d8.(3F).8d,4P,5/2,6.0,17.073456,,,                                                     ,,8
694,3p6.3d8.(3F).8d,4D,7/2,8.0,17.073524,,,                                                     ,,8
695,3p6.3d8.(3F).8d,4D,5/2,6.0,17.111621,,,                                                     ,,8
696,3p6.3d8.(3F).8d,4H,13/2,14.0,17.076991,,,                                                     ,,8
697,3p6.3d8.(3F).8d,4H,11/2,12.0,17.077949,,,                                                     ,,8
698,3p6.3d8.(3F).8d,4F,9/2,10.0,17.079303,,,                                                     ,,8
699,3p6.3d8.(3F).8d,4F,7/2,8.0,17.082115,,,                                                     ,,8
700,3p6.3d8.(3F).8d,4G,11/2,12.0,17.079416,,,                                                     ,,8
701,3p6.3d8.(3F).8d,4G,9/2,10.0,17.082853,,,                                                     ,,8
702,3p6.3d8.(3F).9p,4F*,9/2,10.0,17.124931,,,                                                     ,,9
703,3p6.3d7.(2F).4s.4p.(1P*),2G*,9/2,10.0,17.171296,,,                                                     ,,4
704,3p6.3d8.(3F).9s,2F,7/2,8.0,17.179711,,,                                                     ,,9
705,3p6.3d8.(3F).9s,2F,5/2,6.0,17.294816,,,                                                     ,,9
706,3p6.3d8.(3P).6p,4D*,7/2,8.0,17.21409,,,                                                     ,,6
707,3p6.3d8.(3F<3>).7f,2[6]*,13/2,14.0,17.220033,,,                                                     ,,7
708,3p6.3d8.(3F<3>).7g,2[7],15/2,16.0,17.224964,,,                                                     ,,7
709,3p6.3d8.(3F).8d,2H,11/2,12.0,17.24658,,,                                                     ,,8
710,3p6.3d8.(3F<2>).7g,2[6],13/2,14.0,17.337236,,,                                                     ,,7
711,3p6.3d8.(1G).6s,2G,9/2,10.0,17.358553,,,                                                     ,,6
712,3p6.3d8.(1G).6s,2G,7/2,8.0,17.358874,,,                                                     ,,6
713,Limit,NaN,NaN,NaN,18.168838,2.5e-05,NaN,NaN,NaN,NaN
