,Configuration,Term,J,g,Level (eV),Uncertainty (eV),Leading percentages,Reference,nQua
239,3d5.(a 2G).4p,3F*,2,5.0,17.450883,1.2e-05,  42                           :    30  3d5.(4F).4p    3F*  ,L11223,1
240,3d5.(a 2G).4p,3F*,4,9.0,17.48214,1.1e-05,  46                           :    23  3d5.(4F).4p    3F*  ,L11223,1
241,3d5.(4F).4p,3D*,2,5.0,17.531264,1.2e-05,  67                           :     7  3d5.(a 2G).4p  3F*  ,L11223,4
242,3d5.(4F).4p,3D*,3,7.0,17.539629,1.1e-05,  65                           :     7  3d5.(4D).4p    3D*  ,L11223,4
243,3d5.(4F).4p,3D*,1,3.0,17.539968,1.2e-05,  84                           :     6  3d5.(4D).4p    3D*  ,L11223,4
244,3d5.(2H).4p,1I*,6,13.0,17.548634,1.5e-05,  87                           :     6  3d5.(2H).4p    3H*  ,L11223,4
245,3d5.(4F).4p,3F*,4,9.0,17.611581,1.2e-05,  52                           :    23  3d5.(a 2G).4p  3F*  ,L11223,4
246,3d5.(4F).4p,3F*,3,7.0,17.644537,1.2e-05,  53                           :    23  3d5.(a 2G).4p  3F*  ,L11223,4
247,3d5.(4F).4p,3F*,2,5.0,17.672069,1.2e-05,  49                           :    23  3d5.(a 2G).4p  3F*  ,L11223,4
248,3d5.(c 2D).4s,1D,2,5.0,17.662873,1.9e-05,  77                           :    23  3d5.(a 2D).4s  1D   ,L11223,1
249,3d5.(a 2G).4p,3H*,4,9.0,17.711821,1.2e-05,  47  3d5.(2H).4p 3H*          :    43  3d5.(a 2G).4p  3H*  ,L11223,1
250,3d5.(a 2G).4p,3H*,5,11.0,17.71837,1.2e-05,  45                           :    37  3d5.(2H).4p    3H*  ,L11223,1
251,3d5.(a 2G).4p,3H*,6,13.0,17.769521,1.4e-05,  50                           :    40  3d5.(2H).4p    3H*  ,L11223,1
252,3d5.(a 2G).4p,3G*,5,11.0,17.839313,1.2e-05,  37                           :    20  3d5.(b 2F).4p  3G*  ,L11223,1
253,3d5.(a 2G).4p,3G*,4,9.0,17.864385,1.2e-05,  40                           :    23  3d5.(b 2F).4p  3G*  ,L11223,1
254,3d5.(a 2G).4p,3G*,3,7.0,17.868165,1.2e-05,  41                           :    25  3d5.(b 2F).4p  3G*  ,L11223,1
255,3d5.(b 2F).4p,1G*,4,9.0,17.894916,1.1e-05,  31                           :    21  3d5.(b 2F).4p  3F*  ,L11223,1
256,3d5.(b 2F).4p,3F*,2,5.0,17.915937,1.2e-05,  61                           :    17  3d5.(a 2G).4p  3F*  ,L11223,1
257,3d5.(b 2F).4p,3F*,3,7.0,17.924464,1.1e-05,  72                           :     9  3d5.(a 2G).4p  3F*  ,L11223,1
258,3d5.(b 2F).4p,3F*,4,9.0,17.973792,1.1e-05,  55                           :    12  3d5.(b 2F).4p  1G*  ,L11223,1
259,3d5.(a 2G).4p,1H*,5,11.0,17.926474,1.2e-05,  60                           :    23  3d5.(2H).4p    1H*  ,L11223,1
260,3d5.(2H).4p,1H*,5,11.0,17.958243,1.4e-05,  65                           :    28  3d5.(a 2G).4p  1H*  ,L11223,4
261,3d5.(a 2G).4p,1F*,3,7.0,17.982497,1.1e-05,  75                                                        ,L11223,1
262,3d5.(b 2F).4p,1D*,2,5.0,18.054358,1.2e-05,  79                           :     9  3d5.(b 2F).4p  3F*  ,L11223,1
263,3d5.(b 2F).4p,3G*,3,7.0,18.212179,1.2e-05,  52                           :    37  3d5.(2H).4p    3G*  ,L11223,1
264,3d5.(b 2F).4p,3G*,4,9.0,18.245672,1.2e-05,  56                           :    33  3d5.(2H).4p    3G*  ,L11223,1
265,3d5.(b 2F).4p,3G*,5,11.0,18.276016,1.6e-05,  62                           :    29  3d5.(2H).4p    3G*  ,L11223,1
266,3d5.(6S).4d,7D,1,3.0,18.26062,3e-05,                                                            ,L7185,4
267,3d5.(6S).4d,7D,2,5.0,18.2618,3e-05,                                                            ,L7185,4
268,3d5.(6S).4d,7D,3,7.0,18.26364,3e-05,                                                            ,L7185,4
269,3d5.(6S).4d,7D,4,9.0,18.26623,3e-05,                                                            ,L7185,4
270,3d5.(6S).4d,7D,5,11.0,18.26968,3e-05,                                                            ,L7185,4
271,3d5.(b 2F).4p,3D*,1,3.0,18.294648,1.4e-05,  81                           :     9  3d5.(a 2F).4p  3D*  ,L11223,1
272,3d5.(b 2F).4p,3D*,2,5.0,18.301874,1.4e-05,  79                           :    10  3d5.(a 2F).4p  3D*  ,L11223,1
273,3d5.(b 2F).4p,3D*,3,7.0,18.304501,1.2e-05,  75                           :    11  3d5.(a 2F).4p  3D*  ,L11223,1
274,3d5.(2S).4p,3P*,0,1.0,18.431678,1.9e-05,  85                           :    12  3d5.(b 2D).4p  3P*  ,L11223,4
275,3d5.(2S).4p,3P*,1,3.0,18.463134,2e-05,  82                           :    12  3d5.(b 2D).4p  3P*  ,L11223,4
276,3d5.(2S).4p,3P*,2,5.0,18.538787,1.5e-05,  82                           :    14  3d5.(b 2D).4p  3P*  ,L11223,4
277,3d5.(2H).4p,1G*,4,9.0,18.475283,1.2e-05,  43  3d5.(b 2F).4p  1G*       :    35  3d5.(2H).4p    1G*  ,L11223,4
278,3d5.(6S).5s,7S,3,7.0,18.509,3e-05,                                                            ,L7185,5
279,3d5.(b 2F).4p,1F*,3,7.0,18.678784,1.4e-05,  93                                                        ,L11223,1
280,3d5.(6S).4d,5D,3,7.0,18.787859,1.1e-05,                                                            ,L7185,4
281,3d5.(6S).4d,5D,2,5.0,18.787949,1.2e-05,                                                            ,L7185,4
282,3d5.(6S).4d,5D,1,3.0,18.788175,1.2e-05,                                                            ,L7185,4
283,3d5.(6S).4d,5D,4,9.0,18.788316,1.2e-05,                                                            ,L7185,4
284,3d5.(6S).4d,5D,0,1.0,18.788326,1.2e-05,                                                            ,L7185,4
285,3d5.(2S).4p,1P*,1,3.0,18.800571,1.6e-05,  78                           :    16  3d5.(b 2D).4p  1P*  ,L11223,4
286,3d5.(6S).5s,5S,2,5.0,18.815572,1.1e-05,                                                            ,L7185,5
287,3d5.(b 2D).4p,3F*,2,5.0,19.55035,3e-05,  82                           :    10  3d5.(b 2D).4p  3D*  ,L11223,1
288,3d5.(b 2D).4p,3F*,3,7.0,19.587268,1.2e-05,  69                           :    17  3d5.(b 2D).4p  3D*  ,L11223,1
289,3d5.(b 2D).4p,3F*,4,9.0,19.659249,1.6e-05,  93                                                        ,L11223,1
290,3d5.(b 2D).4p,3D*,1,3.0,19.621423,1.2e-05,  93                                                        ,L11223,1
291,3d5.(b 2D).4p,3D*,2,5.0,19.64117,1.5e-05,  82                           :    10  3d5.(b 2D).4p  3F*  ,L11223,1
292,3d5.(b 2D).4p,3D*,3,7.0,19.679929,1.4e-05,  74                           :    20  3d5.(b 2D).4p  3F*  ,L11223,1
293,3d5.(b 2D).4p,1F*,3,7.0,19.774614,1.4e-05,  81                           :     9  3d5.(b 2G).4p  1F*  ,L11223,1
294,3d5.(b 2D).4p,3P*,2,5.0,19.842139,1.5e-05,  80                           :    14  3d5.(2S).4p    3P*  ,L11223,1
295,3d5.(b 2D).4p,3P*,1,3.0,19.845719,1.6e-05,  81                           :    13  3d5.(2S).4p    3P*  ,L11223,1
296,3d5.(b 2D).4p,3P*,0,1.0,19.84662,4e-05,  86                           :    13  3d5.(2S).4p    3P*  ,L11223,1
297,3d5.(b 2D).4p,1P*,1,3.0,19.963757,1.5e-05,  78                           :    15  3d5.(2S).4p    1P*  ,L11223,1
298,3d5.(b 2D).4p,1D*,2,5.0,20.095948,1.6e-05,  91                                                        ,L11223,1
299,3d5.(b 2G).4p,3H*,4,9.0,20.546594,1.4e-05,  92                           :     5  3d5.(b 2G).4p  3G*  ,L11223,1
300,3d5.(b 2G).4p,3H*,5,11.0,20.573917,1.4e-05,  88                           :     7  3d5.(b 2G).4p  3G*  ,L11223,1
301,3d5.(b 2G).4p,3H*,6,13.0,20.604654,1.5e-05,  98                                                        ,L11223,1
302,3d5.(6S).5p,7P*,2,5.0,20.59933,3e-05,                                                            ,L7185,5
303,3d5.(6S).5p,7P*,3,7.0,20.61274,3e-05,                                                            ,L7185,5
304,3d5.(6S).5p,7P*,4,9.0,20.63364,3e-05,                                                            ,L7185,5
305,3d5.(b 2G).4p,3F*,4,9.0,20.608944,1.4e-05,  81                           :    10  3d5.(b 2G).4p  3G*  ,L11223,1
306,3d5.(b 2G).4p,3F*,3,7.0,20.643111,1.5e-05,  49                           :    46  3d5.(b 2G).4p  3G*  ,L11223,1
307,3d5.(b 2G).4p,3F*,2,5.0,20.705654,1.9e-05,  93                                                        ,L11223,1
308,3d5.(b 2G).4p,3G*,3,7.0,20.715974,1.5e-05,  51                           :    45  3d5.(b 2G).4p  3F*  ,L11223,1
309,3d5.(b 2G).4p,3G*,4,9.0,20.731069,1.5e-05,  83                           :    11  3d5.(b 2G).4p  3F*  ,L11223,1
310,3d5.(b 2G).4p,3G*,5,11.0,20.742408,1.4e-05,  88                           :     8  3d5.(b 2G).4p  3H*  ,L11223,1
311,3d5.(6S).5p,5P*,3,7.0,20.870239,1.1e-05,                                                            ,L7185,5
312,3d5.(6S).5p,5P*,2,5.0,20.881561,1.1e-05,                                                            ,L7185,5
313,3d5.(6S).5p,5P*,1,3.0,20.88855,1.1e-05,                                                            ,L7185,5
314,3d5.(b 2G).4p,1H*,5,11.0,20.926033,1.4e-05,  94                                                        ,L11223,1
315,3d5.(b 2G).4p,1G*,4,9.0,20.987751,1.6e-05,  95                                                        ,L11223,1
316,3d5.(b 2G).4p,1F*,3,7.0,21.115753,1.4e-05,  84                           :     8  3d5.(b 2D).4p  1F*  ,L11223,1
317,3d5.(2P).4p,3P*,0,1.0,22.150464,2.2e-05,  77                           :    19  3d5.(c 2D).4p  3P*  ,L11223,4
318,3d5.(2P).4p,3P*,1,3.0,22.171617,1.9e-05,  76                           :    19  3d5.(c 2D).4p  3P*  ,L11223,4
319,3d5.(2P).4p,3P*,2,5.0,22.225576,2.1e-05,  76                           :    20  3d5.(c 2D).4p  3P*  ,L11223,4
320,3d5.(4G).4d,5H,3,7.0,22.215336,1.4e-05,                                                            ,L7185,4
321,3d5.(4G).4d,5H,4,9.0,22.217269,1.2e-05,                                                            ,L7185,4
322,3d5.(4G).4d,5H,5,11.0,22.218923,1.2e-05,                                                            ,L7185,4
323,3d5.(4G).4d,5H,6,13.0,22.220031,1.2e-05,                                                            ,L7185,4
324,3d5.(4G).4d,5H,7,15.0,22.220651,1.4e-05,                                                            ,L7185,4
325,3d5.(4G).4d,5F,5,11.0,22.265081,1.2e-05,                                                            ,L7185,4
326,3d5.(4G).4d,5F,4,9.0,22.271397,1.2e-05,                                                            ,L7185,4
327,3d5.(4G).4d,5F,3,7.0,22.275198,1.2e-05,                                                            ,L7185,4
328,3d5.(4G).4d,5F,2,5.0,22.277113,1.4e-05,                                                            ,L7185,4
329,3d5.(4G).4d,5F,1,3.0,22.277863,1.4e-05,                                                            ,L7185,4
330,3d5.(4G).4d,5G,6,13.0,22.283121,1.2e-05,                                                            ,L7185,4
331,3d5.(4G).4d,5G,5,11.0,22.285965,1.4e-05,                                                            ,L7185,4
332,3d5.(4G).4d,5G,4,9.0,22.287164,1.2e-05,                                                            ,L7185,4
333,3d5.(4G).4d,5G,2,5.0,22.287355,1.4e-05,                                                            ,L7185,4
334,3d5.(4G).4d,5G,3,7.0,22.287501,1.2e-05,                                                            ,L7185,4
335,3d5.(4G).4d,5I,4,9.0,22.30189,1.6e-05,                                                            ,L7185,4
336,3d5.(4G).4d,5I,8,17.0,22.303427,1.6e-05,                                                            ,L7185,4
337,3d5.(4G).4d,5I,5,11.0,22.303974,1.2e-05,                                                            ,L7185,4
338,3d5.(4G).4d,5I,6,13.0,22.305341,1.4e-05,                                                            ,L7185,4
339,3d5.(4G).4d,5I,7,15.0,22.305349,1.4e-05,                                                            ,L7185,4
340,3d5.(4G).5s,5G,6,13.0,22.536954,1.2e-05,                                                            ,L7185,5
341,3d5.(4G).5s,5G,5,11.0,22.541418,1.2e-05,                                                            ,L7185,5
342,3d5.(4G).5s,5G,4,9.0,22.543527,1.2e-05,                                                            ,L7185,5
343,3d5.(4G).5s,5G,2,5.0,22.543898,1.4e-05,                                                            ,L7185,5
344,3d5.(4G).5s,5G,3,7.0,22.544067,1.2e-05,                                                            ,L7185,5
345,3d5.(4P).4d,5F,5,11.0,22.612237,1.4e-05,                                                            ,L7185,4
346,3d5.(4P).4d,5F,4,9.0,22.616305,1.5e-05,                                                            ,L7185,4
347,3d5.(4P).4d,5F,3,7.0,22.620276,1.4e-05,                                                            ,L7185,4
348,3d5.(4P).4d,5F,2,5.0,22.624733,1.5e-05,                                                            ,L7185,4
349,3d5.(4P).4d,5F,1,3.0,22.625444,1.6e-05,                                                            ,L7185,4
350,3d5.(4G).4d,3F,2,5.0,22.61381,1.4e-05,                                                            ,L7185,4
351,3d5.(4G).4d,3F,3,7.0,22.615842,1.4e-05,                                                            ,L7185,4
352,3d5.(4G).4d,3F,4,9.0,22.617049,1.4e-05,                                                            ,L7185,4
353,3d5.(2P).4p,3D*,1,3.0,22.64838,2e-05,  93                                                        ,L11223,4
354,3d5.(2P).4p,3D*,2,5.0,22.650089,2e-05,  67                           :    21  3d5.(2P).4p    1D*  ,L11223,4
355,3d5.(2P).4p,3D*,3,7.0,22.733276,2.2e-05,  92                           :     6  3d5.(c 2D).4p  3D*  ,L11223,4
356,3d5.(4G).4d,3I,5,11.0,22.665648,1.4e-05,                                                            ,L7185,4
357,3d5.(4G).4d,3I,6,13.0,22.668143,1.7e-05,                                                            ,L7185,4
358,3d5.(4G).4d,3I,7,15.0,22.670785,1.6e-05,                                                            ,L7185,4
359,3d5.(4G).5s,3G,5,11.0,22.742599,1.4e-05,                                                            ,L7185,5
360,3d5.(4G).5s,3G,3,7.0,22.745743,1.2e-05,                                                            ,L7185,5
361,3d5.(4G).5s,3G,4,9.0,22.745806,1.2e-05,                                                            ,L7185,5
362,3d5.(2P).4p,1D*,2,5.0,22.778872,1.9e-05,  59                           :    25  3d5.(2P).4p    3D*  ,L11223,4
363,3d5.(6S).4f,7F*,1,3.0,22.8356,4e-05,                                                            ,L7185,4
364,3d5.(6S).4f,7F*,2,5.0,22.84376,3e-05,                                                            ,L7185,4
365,3d5.(6S).4f,7F*,3,7.0,22.85237,4e-05,                                                            ,L7185,4
366,3d5.(6S).4f,7F*,4,9.0,22.85956,4e-05,                                                            ,L7185,4
367,3d5.(6S).4f,7F*,5,11.0,22.86487,4e-05,                                                            ,L7185,4
368,3d5.(6S).4f,7F*,6,13.0,22.8686,4e-05,                                                            ,L7185,4
369,3d5.(6S).4f,5F*,1,3.0,22.909479,2.5e-05,                                                            ,L7185,4
370,3d5.(6S).4f,5F*,2,5.0,22.90954,4e-05,                                                            ,L7185,4
371,3d5.(6S).4f,5F*,3,7.0,22.90964,3e-05,                                                            ,L7185,4
372,3d5.(6S).4f,5F*,4,9.0,22.90975,4e-05,                                                            ,L7185,4
373,3d5.(6S).4f,5F*,5,11.0,22.90992,3e-05,                                                            ,L7185,4
374,3d5.(4P).5s,5P,3,7.0,22.931096,1.1e-05,                                                            ,L7185,5
375,3d5.(4P).5s,5P,2,5.0,22.937513,1.2e-05,                                                            ,L7185,5
376,3d5.(4P).5s,5P,1,3.0,22.944703,1.2e-05,                                                            ,L7185,5
377,3d5.(2P).4p,3S*,1,3.0,22.951104,2.2e-05,  97                                                        ,L11223,4
378,3d5.(4D).4d,5G,2,5.0,23.094394,2.5e-05,                                                            ,L7185,4
379,3d5.(4D).4d,5G,3,7.0,23.0987,1.4e-05,                                                            ,L7185,4
380,3d5.(4D).4d,5G,4,9.0,23.108058,1.5e-05,                                                            ,L7185,4
381,3d5.(4D).4d,5G,5,11.0,23.117362,1.4e-05,                                                            ,L7185,4
382,3d5.(4D).4d,5G,6,13.0,23.13514,1.6e-05,                                                            ,L7185,4
383,3d5.(4D).4d,5D,1,3.0,23.149328,1.7e-05,                                                            ,L7185,4
384,3d5.(4D).4d,5D,2,5.0,23.159245,1.2e-05,                                                            ,L7185,4
385,3d5.(4D).4d,5D,3,7.0,23.170553,1.2e-05,                                                            ,L7185,4
386,3d5.(4D).4d,5D,4,9.0,23.184899,1.2e-05,                                                            ,L7185,4
387,3d4.(5D).4s.4p.(3P*),7P*,2,5.0,23.15298,4e-05,                                                            ,L7185,4
388,3d4.(5D).4s.4p.(3P*),7P*,3,7.0,23.1717,4e-05,                                                            ,L7185,4
389,3d4.(5D).4s.4p.(3P*),7P*,4,9.0,23.19636,4e-05,                                                            ,L7185,4
390,3d5.(4D).5s,5D,4,9.0,23.310704,1.1e-05,                                                            ,L7185,5
391,3d5.(4D).5s,5D,0,1.0,23.322596,1.2e-05,                                                            ,L7185,5
392,3d5.(4D).5s,5D,3,7.0,23.322635,1.1e-05,                                                            ,L7185,5
393,3d5.(4D).5s,5D,1,3.0,23.325375,1.2e-05,                                                            ,L7185,5
394,3d5.(4D).5s,5D,2,5.0,23.326732,1.1e-05,                                                            ,L7185,5
395,3d5.(4D).4d,3G,3,7.0,23.427522,1.4e-05,                                                            ,L7185,4
396,3d5.(4D).4d,3G,4,9.0,23.4345,1.4e-05,                                                            ,L7185,4
397,3d5.(4D).4d,3G,5,11.0,23.436083,1.4e-05,                                                            ,L7185,4
398,3d5.(4D).5s,3D,3,7.0,23.517225,1.2e-05,                                                            ,L7185,5
399,3d5.(4D).5s,3D,2,5.0,23.530298,1.2e-05,                                                            ,L7185,5
400,3d5.(4D).5s,3D,1,3.0,23.531722,1.2e-05,                                                            ,L7185,5
401,3d5.(6S).5d,7D,1,3.0,23.60577,4e-05,                                                            ,L7185,5
402,3d5.(6S).5d,7D,2,5.0,23.60633,3e-05,                                                            ,L7185,5
403,3d5.(6S).5d,7D,3,7.0,23.60715,3e-05,                                                            ,L7185,5
404,3d5.(6S).5d,7D,4,9.0,23.6083,3e-05,                                                            ,L7185,5
405,3d5.(6S).5d,7D,5,11.0,23.60981,3e-05,                                                            ,L7185,5
406,3d5.(6S).6s,7S,3,7.0,23.67086,3e-05,                                                            ,L7185,6
407,3d5.(c 2D).4p,3F*,2,5.0,23.682906,2e-05,  68                           :    22  3d5.(a 2D).4p  3F*  ,L11223,1
408,3d5.(c 2D).4p,3F*,3,7.0,23.695731,1.7e-05,  67                           :    21  3d5.(a 2D).4p  3F*  ,L11223,1
409,3d5.(c 2D).4p,3F*,4,9.0,23.75936,2.2e-05,  73                           :    23  3d5.(a 2D).4p  3F*  ,L11223,1
410,3d5.(6S).6s,5S,2,5.0,23.805846,1.2e-05,                                                            ,L7185,6
411,3d5.(c 2D).4p,3D*,1,3.0,23.872747,2.1e-05,  72                           :    22  3d5.(a 2D).4p  3D*  ,L11223,1
412,3d5.(c 2D).4p,3D*,2,5.0,23.913575,1.7e-05,  67                           :    21  3d5.(a 2D).4p  3D*  ,L11223,1
413,3d5.(c 2D).4p,3D*,3,7.0,23.958982,2e-05,  66                           :    20  3d5.(a 2D).4p  3D*  ,L11223,1
414,3d5.(c 2D).4p,1D*,2,5.0,23.997855,2e-05,  52                           :    17  3d5.(a 2D).4p  1D*  ,L11223,1
415,3d5.(6S).5d,5D,0,1.0,24.002777,1.5e-05,                                                            ,L7185,5
416,3d5.(6S).5d,5D,1,3.0,24.003307,1.4e-05,                                                            ,L7185,5
417,3d5.(6S).5d,5D,2,5.0,24.004101,1.2e-05,                                                            ,L7185,5
418,3d5.(6S).5d,5D,3,7.0,24.00472,1.5e-05,                                                            ,L7185,5
419,3d5.(6S).5d,5D,4,9.0,24.004762,2.4e-05,                                                            ,L7185,5
420,3d5.(c 2D).4p,1F*,3,7.0,24.157407,2.1e-05,  71                           :    22  3d5.(a 2D).4p  1F*  ,L11223,1
421,3d5.(2I).5s,3I,7,15.0,24.410217,1.5e-05,                                                            ,L7185,5
422,3d5.(2I).5s,3I,6,13.0,24.410778,1.5e-05,                                                            ,L7185,5
423,3d5.(2I).5s,3I,5,11.0,24.41267,1.5e-05,                                                            ,L7185,5
424,3d5.(4G).5p,5G*,2,5.0,24.590246,1.2e-05,                                                            ,L7185,5
425,3d5.(4G).5p,5G*,6,13.0,24.590272,1.2e-05,                                                            ,L7185,5
426,3d5.(4G).5p,5G*,5,11.0,24.59063,1.2e-05,                                                            ,L7185,5
427,3d5.(4G).5p,5G*,3,7.0,24.590675,1.2e-05,                                                            ,L7185,5
428,3d5.(4G).5p,5G*,4,9.0,24.590873,1.2e-05,                                                            ,L7185,5
429,3d5.(6S).6p,7P*,2,5.0,24.62408,4e-05,                                                            ,L7185,6
430,3d5.(6S).6p,7P*,3,7.0,24.63019,4e-05,                                                            ,L7185,6
431,3d5.(6S).6p,7P*,4,9.0,24.64027,4e-05,                                                            ,L7185,6
432,3d5.(4G).5p,5H*,3,7.0,24.630572,1.4e-05,                                                            ,L7185,5
433,3d5.(4G).5p,5H*,4,9.0,24.637856,1.2e-05,                                                            ,L7185,5
434,3d5.(4G).5p,5H*,5,11.0,24.644846,1.2e-05,                                                            ,L7185,5
435,3d5.(4G).5p,5H*,6,13.0,24.650734,1.2e-05,                                                            ,L7185,5
436,3d5.(4G).5p,5H*,7,15.0,24.654084,1.2e-05,                                                            ,L7185,5
437,3d5.(4G).5p,5F*,5,11.0,24.690205,1.2e-05,                                                            ,L7185,5
438,3d5.(4G).5p,5F*,4,9.0,24.699247,1.2e-05,                                                            ,L7185,5
439,3d5.(4G).5p,5F*,3,7.0,24.705408,1.2e-05,                                                            ,L7185,5
440,3d5.(4G).5p,5F*,2,5.0,24.710085,1.2e-05,                                                            ,L7185,5
441,3d5.(4G).5p,5F*,1,3.0,24.713533,1.4e-05,                                                            ,L7185,5
442,3d5.(4G).5p,3F*,2,5.0,24.744495,1.4e-05,                                                            ,L7185,5
443,3d5.(4G).5p,3F*,3,7.0,24.746682,1.4e-05,                                                            ,L7185,5
444,3d5.(4G).5p,3F*,4,9.0,24.747711,1.4e-05,                                                            ,L7185,5
445,3d5.(4G).5p,3H*,6,13.0,24.751594,1.5e-05,                                                            ,L7185,5
446,3d5.(4G).5p,3H*,5,11.0,24.754808,1.4e-05,                                                            ,L7185,5
447,3d5.(4G).5p,3H*,4,9.0,24.75976,1.2e-05,                                                            ,L7185,5
448,3d5.(4F).4d,5H,3,7.0,24.759918,1.7e-05,                                                            ,L7185,4
449,3d5.(4F).4d,5H,4,9.0,24.772668,1.5e-05,                                                            ,L7185,4
450,3d5.(4F).4d,5H,5,11.0,24.782493,2e-05,                                                            ,L7185,4
451,3d5.(4F).4d,5H,6,13.0,24.785205,2.1e-05,                                                            ,L7185,4
452,3d5.(4F).4d,5H,7,15.0,24.797322,1.7e-05,                                                            ,L7185,4
453,3d5.(4F).4d,5G,4,9.0,24.837225,1.6e-05,                                                            ,L7185,4
454,3d5.(4F).4d,5G,3,7.0,24.844508,1.5e-05,                                                            ,L7185,4
455,3d5.(4F).4d,5G,5,11.0,24.845873,1.5e-05,                                                            ,L7185,4
456,3d5.(4F).4d,5G,2,5.0,24.851182,1.7e-05,                                                            ,L7185,4
457,3d5.(4F).4d,5G,6,13.0,24.878197,1.6e-05,                                                            ,L7185,4
458,3d5.(4G).5p,3G*,3,7.0,24.859463,1.4e-05,                                                            ,L7185,5
459,3d5.(4G).5p,3G*,4,9.0,24.860643,1.4e-05,                                                            ,L7185,5
460,3d5.(4G).5p,3G*,5,11.0,24.861843,1.4e-05,                                                            ,L7185,5
461,3d5.(4P).5p,5D*,2,5.0,24.941204,1.2e-05,                                                            ,L7185,5
462,3d5.(4P).5p,5D*,3,7.0,24.941475,1.2e-05,                                                            ,L7185,5
463,3d5.(4P).5p,5D*,0,1.0,24.941932,1.4e-05,                                                            ,L7185,5
464,3d5.(4P).5p,5D*,1,3.0,24.942912,1.5e-05,                                                            ,L7185,5
465,3d5.(4P).5p,5D*,4,9.0,24.946541,1.2e-05,                                                            ,L7185,5
466,3d5.(4P).5p,5S*,2,5.0,24.957264,1.2e-05,                                                            ,L7185,5
467,3d5.(4F).5s,5F,5,11.0,25.031492,1.5e-05,                                                            ,L7185,5
468,3d5.(4F).5s,5F,4,9.0,25.034852,1.5e-05,                                                            ,L7185,5
469,3d5.(4F).5s,5F,3,7.0,25.048596,1.5e-05,                                                            ,L7185,5
470,3d5.(4F).5s,5F,2,5.0,25.064195,1.5e-05,                                                            ,L7185,5
471,3d5.(4F).5s,5F,1,3.0,25.098026,1.6e-05,                                                            ,L7185,5
472,3d5.(4P).5p,5P*,3,7.0,25.069688,1.2e-05,                                                            ,L7185,5
473,3d5.(4P).5p,5P*,2,5.0,25.079872,1.2e-05,                                                            ,L7185,5
474,3d5.(4P).5p,5P*,1,3.0,25.086286,1.4e-05,                                                            ,L7185,5
475,3d5.(4D).5p,5F*,1,3.0,25.405265,1.2e-05,                                                            ,L7185,5
476,3d5.(4D).5p,5F*,2,5.0,25.409739,1.2e-05,                                                            ,L7185,5
477,3d5.(4D).5p,5F*,3,7.0,25.417083,1.2e-05,                                                            ,L7185,5
478,3d5.(4D).5p,5F*,4,9.0,25.428243,1.2e-05,                                                            ,L7185,5
479,3d5.(4D).5p,5F*,5,11.0,25.44098,1.2e-05,                                                            ,L7185,5
480,3d5.(4D).5p,5D*,4,9.0,25.500088,1.2e-05,                                                            ,L7185,5
481,3d5.(4D).5p,5D*,1,3.0,25.502828,1.4e-05,                                                            ,L7185,5
482,3d5.(4D).5p,5D*,3,7.0,25.507583,1.1e-05,                                                            ,L7185,5
483,3d5.(4D).5p,5D*,2,5.0,25.508216,1.2e-05,                                                            ,L7185,5
484,3d5.(4D).5p,3D*,3,7.0,25.563127,1.2e-05,                                                            ,L7185,5
485,3d5.(4D).5p,3D*,2,5.0,25.569689,1.2e-05,                                                            ,L7185,5
486,3d5.(4D).5p,3D*,1,3.0,25.577434,1.4e-05,                                                            ,L7185,5
487,3d5.(4D).5p,3F*,4,9.0,25.57317,1.2e-05,                                                            ,L7185,5
488,3d5.(4D).5p,3F*,2,5.0,25.581037,1.2e-05,                                                            ,L7185,5
489,3d5.(4D).5p,3F*,3,7.0,25.581456,1.2e-05,                                                            ,L7185,5
490,3d5.(6S).5f,7F*,6,13.0,25.67941,4e-05,                                                            ,L7185,5
491,3d5.(6S).5f,7F*,5,11.0,25.67946,4e-05,                                                            ,L7185,5
492,3d5.(6S).5f,7F*,4,9.0,25.67952,4e-05,                                                            ,L7185,5
493,3d5.(6S).5f,7F*,3,7.0,25.67958,4e-05,                                                            ,L7185,5
494,3d5.(6S).5f,7F*,2,5.0,25.67962,4e-05,                                                            ,L7185,5
495,3d5.(6S).5f,5F*,1,3.0,25.69605,5e-05,                                                            ,L7185,5
496,3d5.(6S).5f,5F*,2,5.0,25.696717,1.4e-05,                                                            ,L7185,5
497,3d5.(6S).5f,5F*,3,7.0,25.697365,2e-05,                                                            ,L7185,5
498,3d5.(6S).5f,5F*,4,9.0,25.698003,2.2e-05,                                                            ,L7185,5
499,3d5.(6S).5f,5F*,5,11.0,25.698618,2.4e-05,                                                            ,L7185,5
500,3d5.(6S).5g,7G,7,15.0,25.74422,4e-05,                                                            ,L7185,5
501,3d5.(6S).5g,7G,4,9.0,25.74422,4e-05,                                                            ,L7185,5
502,3d5.(6S).5g,7G,6,13.0,25.74422,4e-05,                                                            ,L7185,5
503,3d5.(6S).5g,7G,5,11.0,25.74422,4e-05,                                                            ,L7185,5
504,3d5.(6S).5g,7G,3,7.0,25.74423,4e-05,                                                            ,L7185,5
505,3d5.(6S).5g,7G,2,5.0,25.74424,4e-05,                                                            ,L7185,5
506,3d5.(6S).5g,5G,4,9.0,25.7445,4e-05,                                                            ,L7185,5
507,3d5.(6S).5g,5G,6,13.0,25.7445,4e-05,                                                            ,L7185,5
