,Configuration,Term,J,g,Level (eV),Uncertainty (eV),Leading percentages,Reference,nQua
254,3s2.3p.(2P*<3/2>).11d<3/2>,"(3/2,3/2)*",1,3.0,8.075745,,                                           ,L5815,11
255,3s2.3p.(2P*<3/2>).11d<3/2>,"(3/2,3/2)*",0,1.0,8.07611,,                                           ,L5815,11
256,3s2.3p.(2P*<3/2>).13s<1/2>,"(3/2,1/2)*",2,5.0,8.077092,,                                           ,L5815,13
257,3s2.3p.(2P*<3/2>).13s<1/2>,"(3/2,1/2)*",1,3.0,8.077778,,                                           ,L5815,13
258,3s2.3p.nd,*,2,5.0,8.07791,,                                           ,L5815,3
259,3s2.3p.nd,*,3,7.0,8.080133,,                                           ,L5815,3
260,3s2.3p.nd,*,2,5.0,8.081005,,                                           ,L5815,3
261,3s2.3p.(2P*<1/2>).14d<3/2>,"(1/2,3/2)*",1,3.0,8.081816,,                                           ,L5815,14
262,3s2.3p.(2P*<1/2>).16s<1/2>,"(1/2,1/2)*",0,1.0,8.083375,,                                           ,L5815,16
263,3s2.3p.(2P*<1/2>).16s<1/2>,"(1/2,1/2)*",1,3.0,8.083519,,                                           ,L5815,16
264,3s2.3p.nd,*,2,5.0,8.084232,,                                           ,L5815,3
265,3s2.3p.nd,*,3,7.0,8.087068,,                                           ,L5815,3
266,3s2.3p.nd,*,2,5.0,8.087639,,                                           ,L5815,3
267,3s2.3p.(2P*<1/2>).15d<3/2>,"(1/2,3/2)*",1,3.0,8.090627,,                                           ,L5815,15
268,3s2.3p.nd,*,2,5.0,8.091002,,                                           ,L5815,3
269,3s2.3p.nd,*,3,7.0,8.091064,,                                           ,L5815,3
270,3s2.3p.(2P*<3/2>).12d<5/2>,"(3/2,5/2)*",1,3.0,8.091395,,                                           ,L5815,12
271,3s2.3p.(2P*<3/2>).12d<5/2>,"(3/2,5/2)*",3,7.0,8.091818,,                                           ,L5815,12
272,3s2.3p.(2P*<1/2>).17s<1/2>,"(1/2,1/2)*",0,1.0,8.09212,,                                           ,L5815,17
273,3s2.3p.(2P*<1/2>).17s<1/2>,"(1/2,1/2)*",1,3.0,8.0923,,                                           ,L5815,17
274,3s2.3p.nd,*,2,5.0,8.092747,,                                           ,L5815,3
275,3s2.3p.(2P*<3/2>).12d<3/2>,"(3/2,3/2)*",1,3.0,8.093469,,                                           ,L5815,12
276,3s2.3p.(2P*<3/2>).12d<3/2>,"(3/2,3/2)*",0,1.0,8.093701,,                                           ,L5815,12
277,3s2.3p.(2P*<3/2>).14s<1/2>,"(3/2,1/2)*",2,5.0,8.094561,,                                           ,L5815,14
278,3s2.3p.(2P*<3/2>).14s<1/2>,"(3/2,1/2)*",1,3.0,8.095085,,                                           ,L5815,14
279,3s2.3p.nd,*,2,5.0,8.095552,,                                           ,L5815,3
280,3s2.3p.nd,*,3,7.0,8.097073,,                                           ,L5815,3
281,3s2.3p.nd,*,2,5.0,8.097629,,                                           ,L5815,3
282,3s2.3p.(2P*<1/2>).16d<3/2>,"(1/2,3/2)*",1,3.0,8.098223,,                                           ,L5815,16
283,3s2.3p.(2P*<1/2>).18s<1/2>,"(1/2,1/2)*",0,1.0,8.099228,,                                           ,L5815,18
284,3s2.3p.(2P*<1/2>).18s<1/2>,"(1/2,1/2)*",1,3.0,8.099369,,                                           ,L5815,18
285,3s2.3p.nd,*,2,5.0,8.099935,,                                           ,L5815,3
286,3s2.3p.nd,*,2,5.0,8.102305,,                                           ,L5815,3
287,3s2.3p.nd,*,3,7.0,8.102333,,                                           ,L5815,3
288,3s2.3p.(2P*<1/2>).17d<3/2>,"(1/2,3/2)*",1,3.0,8.104233,,                                           ,L5815,17
289,3s2.3p.nd,*,2,5.0,8.104628,,                                           ,L5815,3
290,3s2.3p.nd,*,3,7.0,8.10484,,                                           ,L5815,3
291,3s2.3p.(2P*<1/2>).19s<1/2>,"(1/2,1/2)*",1,3.0,8.105194,,                                           ,L5815,19
292,3s2.3p.(2P*<1/2>).19s<1/2>,"(1/2,1/2)*",0,1.0,8.105217,,                                           ,L5815,19
293,3s2.3p.(2P*<3/2>).13d<5/2>,"(3/2,5/2)*",1,3.0,8.105841,,                                           ,L5815,13
294,3s2.3p.(2P*<3/2>).13d<5/2>,"(3/2,5/2)*",3,7.0,8.105986,,                                           ,L5815,13
295,3s2.3p.nd,*,2,5.0,8.106357,,                                           ,L5815,3
296,3s2.3p.(2P*<3/2>).13d<3/2>,"(3/2,3/2)*",1,3.0,8.107198,,                                           ,L5815,13
297,3s2.3p.(2P*<3/2>).13d<3/2>,"(3/2,3/2)*",0,1.0,8.107437,,                                           ,L5815,13
298,3s2.3p.nd,*,2,5.0,8.107812,,                                           ,L5815,3
299,3s2.3p.(2P*<3/2>).15s<1/2>,"(3/2,1/2)*",2,5.0,8.108161,,                                           ,L5815,15
300,3s2.3p.(2P*<3/2>).15s<1/2>,"(3/2,1/2)*",1,3.0,8.108517,,                                           ,L5815,15
301,3s2.3p.nd,*,3,7.0,8.108844,,                                           ,L5815,3
302,3s2.3p.nd,*,2,5.0,8.109453,,                                           ,L5815,3
303,3s2.3p.(2P*<1/2>).18d<3/2>,"(1/2,3/2)*",1,3.0,8.109524,,                                           ,L5815,18
304,3s2.3p.(2P*<1/2>).20s<1/2>,"(1/2,1/2)*",0,1.0,8.110225,,                                           ,L5815,20
305,3s2.3p.(2P*<1/2>).20s<1/2>,"(1/2,1/2)*",1,3.0,8.1103,,                                           ,L5815,20
306,3s2.3p.nd,*,2,5.0,8.111436,,                                           ,L5815,3
307,3s2.3p.nd,*,3,7.0,8.112675,,                                           ,L5815,3
308,3s2.3p.nd,*,2,5.0,8.112679,,                                           ,L5815,3
309,3s2.3p.(2P*<1/2>).19d<3/2>,"(1/2,3/2)*",1,3.0,8.113765,,                                           ,L5815,19
310,3s2.3p.nd,*,2,5.0,8.114276,,                                           ,L5815,3
311,3s2.3p.(2P*<1/2>).21s<1/2>,"(1/2,1/2)*",0,1.0,8.11445,,                                           ,L5815,21
312,3s2.3p.(2P*<1/2>).21s<1/2>,"(1/2,1/2)*",1,3.0,8.11447,,                                           ,L5815,21
313,3s2.3p.nd,*,3,7.0,8.115166,,                                           ,L5815,3
314,3s2.3p.nd,*,2,5.0,8.116033,,                                           ,L5815,3
315,3s2.3p.(2P*<3/2>).14d<5/2>,"(3/2,5/2)*",1,3.0,8.117,,                                           ,L5815,14
316,3s2.3p.(2P*<3/2>).14d<5/2>,"(3/2,5/2)*",3,7.0,8.117435,,                                           ,L5815,14
317,3s2.3p.nd,*,3,7.0,8.117218,,                                           ,L5815,3
318,3s2.3p.nd,*,2,5.0,8.11733,,                                           ,L5815,3
319,3s2.3p.(2P*<1/2>).20d<3/2>,"(1/2,3/2)*",1,3.0,8.11749,,                                           ,L5815,20
320,3s2.3p.nd,*,2,5.0,8.118281,,                                           ,L5815,3
321,3s2.3p.(2P*<3/2>).14d<3/2>,"(3/2,3/2)*",1,3.0,8.118281,,                                           ,L5815,14
322,3s2.3p.(2P*<3/2>).14d<3/2>,"(3/2,3/2)*",0,1.0,8.118379,,                                           ,L5815,14
323,3s2.3p.(2P*<3/2>).16s<1/2>,"(3/2,1/2)*",2,5.0,8.118976,,                                           ,L5815,16
324,3s2.3p.(2P*<3/2>).16s<1/2>,"(3/2,1/2)*",1,3.0,8.119312,,                                           ,L5815,16
325,3s2.3p.nd,*,2,5.0,8.119527,,                                           ,L5815,3
326,3s2.3p.nd,*,3,7.0,8.120227,,                                           ,L5815,3
327,3s2.3p.nd,*,2,5.0,8.120542,,                                           ,L5815,3
328,3s2.3p.(2P*<1/2>).21d<3/2>,"(1/2,3/2)*",1,3.0,8.120706,,                                           ,L5815,21
329,3s2.3p.nd,*,2,5.0,8.121809,,                                           ,L5815,3
330,3s2.3p.nd,*,3,7.0,8.12274,,                                           ,L5815,3
331,3s2.3p.nd,*,2,5.0,8.12274,,                                           ,L5815,3
332,3s2.3p.(2P*<1/2>).22d<3/2>,"(1/2,3/2)*",1,3.0,8.123436,,                                           ,L5815,22
333,3s2.3p.nd,*,2,5.0,8.123771,,                                           ,L5815,3
334,3s2.3p.nd,*,3,7.0,8.12446,,                                           ,L5815,3
335,3s2.3p.nd,*,2,5.0,8.12493,,                                           ,L5815,3
336,3s2.3p.(2P*<1/2>).23d<3/2>,"(1/2,3/2)*",1,3.0,8.12589,,                                           ,L5815,23
337,3s2.3p.nd,*,2,5.0,8.125901,,                                           ,L5815,3
338,3s2.3p.nd,*,3,7.0,8.125923,,                                           ,L5815,3
339,3s2.3p.(2P*<3/2>).15d<5/2>,"(3/2,5/2)*",1,3.0,8.126073,,                                           ,L5815,15
340,3s2.3p.(2P*<3/2>).15d<5/2>,"(3/2,5/2)*",3,7.0,8.126299,,                                           ,L5815,15
341,3s2.3p.nd,*,2,5.0,8.126579,,                                           ,L5815,3
342,3s2.3p.(2P*<3/2>).15d<3/2>,"(3/2,3/2)*",1,3.0,8.127046,,                                           ,L5815,15
343,3s2.3p.(2P*<3/2>).15d<3/2>,"(3/2,3/2)*",0,1.0,8.127205,,                                           ,L5815,15
344,3s2.3p.nd,*,2,5.0,8.127304,,                                           ,L5815,3
345,3s2.3p.(2P*<3/2>).17s<1/2>,"(3/2,1/2)*",2,5.0,8.127722,,                                           ,L5815,17
346,3s2.3p.(2P*<3/2>).17s<1/2>,"(3/2,1/2)*",1,3.0,8.128075,,                                           ,L5815,17
347,3s2.3p.nd,*,3,7.0,8.127756,,                                           ,L5815,3
348,3s2.3p.(2P*<1/2>).24d<3/2>,"(1/2,3/2)*",1,3.0,8.12787,,                                           ,L5815,24
349,3s2.3p.nd,*,2,5.0,8.128041,,                                           ,L5815,3
350,3s2.3p.nd,*,2,5.0,8.129028,,                                           ,L5815,3
351,3s2.3p.nd,*,3,7.0,8.129499,,                                           ,L5815,3
352,3s2.3p.nd,*,2,5.0,8.129586,,                                           ,L5815,3
353,3s2.3p.(2P*<1/2>).25d<3/2>,"(1/2,3/2)*",1,3.0,8.129811,,                                           ,L5815,25
354,3s2.3p.nd,*,2,5.0,8.13038,,                                           ,L5815,3
355,3s2.3p.nd,*,2,5.0,8.13097,,                                           ,L5815,3
356,3s2.3p.nd,*,3,7.0,8.131,,                                           ,L5815,3
357,3s2.3p.(2P*<1/2>).26d<3/2>,"(1/2,3/2)*",1,3.0,8.13148,,                                           ,L5815,26
358,3s2.3p.nd,*,2,5.0,8.131665,,                                           ,L5815,3
359,3s2.3p.nd,*,3,7.0,8.132131,,                                           ,L5815,3
360,3s2.3p.nd,*,2,5.0,8.132386,,                                           ,L5815,3
361,3s2.3p.(2P*<1/2>).27d<3/2>,"(1/2,3/2)*",1,3.0,8.132894,,                                           ,L5815,27
362,3s2.3p.nd,*,2,5.0,8.132998,,                                           ,L5815,3
363,3s2.3p.nd,*,3,7.0,8.133082,,                                           ,L5815,3
364,3s2.3p.nd,*,2,5.0,8.1336,,                                           ,L5815,3
365,3s2.3p.(2P*<3/2>).16d<5/2>,"(3/2,5/2)*",1,3.0,8.1336,,                                           ,L5815,16
366,3s2.3p.(2P*<3/2>).16d<5/2>,"(3/2,5/2)*",3,7.0,8.133691,,                                           ,L5815,16
367,3s2.3p.nd,*,2,5.0,8.134053,,                                           ,L5815,3
368,3s2.3p.nd,*,3,7.0,8.134177,,                                           ,L5815,3
369,3s2.3p.(2P*<3/2>).16d<3/2>,"(3/2,3/2)*",1,3.0,8.13441,,                                           ,L5815,16
370,3s2.3p.(2P*<3/2>).16d<3/2>,"(3/2,3/2)*",0,1.0,8.134433,,                                           ,L5815,16
371,3s2.3p.(2P*<1/2>).28d<3/2>,"(1/2,3/2)*",1,3.0,8.13441,,                                           ,L5815,28
372,3s2.3p.nd,*,2,5.0,8.13449,,                                           ,L5815,3
373,3s2.3p.(2P*<3/2>).18s<1/2>,"(3/2,1/2)*",2,5.0,8.134881,,                                           ,L5815,18
374,3s2.3p.(2P*<3/2>).18s<1/2>,"(3/2,1/2)*",1,3.0,8.135093,,                                           ,L5815,18
375,3s2.3p.nd,*,2,5.0,8.13501,,                                           ,L5815,3
376,3s2.3p.nd,*,3,7.0,8.135299,,                                           ,L5815,3
377,3s2.3p.(2P*<1/2>).29d<3/2>,"(1/2,3/2)*",1,3.0,8.13538,,                                           ,L5815,29
378,3s2.3p.nd,*,2,5.0,8.135451,,                                           ,L5815,3
379,3s2.3p.nd,*,2,5.0,8.13604,,                                           ,L5815,3
380,3s2.3p.nd,*,3,7.0,8.13633,,                                           ,L5815,3
381,3s2.3p.nd,*,2,5.0,8.136374,,                                           ,L5815,3
382,3s2.3p.(2P*<1/2>).30d<3/2>,"(1/2,3/2)*",1,3.0,8.13649,,                                           ,L5815,30
383,3s2.3p.nd,*,2,5.0,8.13687,,                                           ,L5815,3
384,3s2.3p.nd,*,2,5.0,8.13719,,                                           ,L5815,3
385,3s2.3p.nd,*,3,7.0,8.13719,,                                           ,L5815,3
386,3s2.3p.(2P*<1/2>).31d<3/2>,"(1/2,3/2)*",1,3.0,8.137473,,                                           ,L5815,31
387,3s2.3p.nd,*,2,5.0,8.13764,,                                           ,L5815,3
388,3s2.3p.nd,*,2,5.0,8.13796,,                                           ,L5815,3
389,3s2.3p.nd,*,3,7.0,8.13806,,                                           ,L5815,3
390,3s2.3p.(2P*<1/2>).32d<3/2>,"(1/2,3/2)*",1,3.0,8.138343,,                                           ,L5815,32
391,3s2.3p.nd,*,2,5.0,8.13841,,                                           ,L5815,3
392,3s2.3p.nd,*,3,7.0,8.138669,,                                           ,L5815,3
393,3s2.3p.nd,*,2,5.0,8.138822,,                                           ,L5815,3
394,3s2.3p.(2P*<1/2>).33d<3/2>,"(1/2,3/2)*",1,3.0,8.13914,,                                           ,L5815,33
395,3s2.3p.nd,*,2,5.0,8.139189,,                                           ,L5815,3
396,3s2.3p.nd,*,3,7.0,8.139244,,                                           ,L5815,3
397,3s2.3p.nd,*,2,5.0,8.139556,,                                           ,L5815,3
398,3s2.3p.(2P*<3/2>).17d<5/2>,"(3/2,5/2)*",1,3.0,8.139724,,                                           ,L5815,17
399,3s2.3p.(2P*<3/2>).17d<5/2>,"(3/2,5/2)*",3,7.0,8.139859,,                                           ,L5815,17
400,3s2.3p.nd,*,2,5.0,8.139834,,                                           ,L5815,3
401,3s2.3p.nd,*,3,7.0,8.139859,,                                           ,L5815,3
402,3s2.3p.(2P*<1/2>).34d<3/2>,"(1/2,3/2)*",1,3.0,8.13986,,                                           ,L5815,34
403,3s2.3p.nd,*,2,5.0,8.140077,,                                           ,L5815,3
404,3s2.3p.(2P*<3/2>).17d<3/2>,"(3/2,3/2)*",1,3.0,8.14034,,                                           ,L5815,17
405,3s2.3p.(2P*<3/2>).17d<3/2>,"(3/2,3/2)*",0,1.0,8.14046,,                                           ,L5815,17
406,3s2.3p.nd,*,2,5.0,8.140347,,                                           ,L5815,3
407,3s2.3p.nd,*,3,7.0,8.140493,,                                           ,L5815,3
408,3s2.3p.(2P*<1/2>).35d<3/2>,"(1/2,3/2)*",1,3.0,8.14055,,                                           ,L5815,35
409,3s2.3p.nd,*,2,5.0,8.14063,,                                           ,L5815,3
410,3s2.3p.(2P*<3/2>).19s<1/2>,"(3/2,1/2)*",2,5.0,8.140835,,                                           ,L5815,19
411,3s2.3p.(2P*<3/2>).19s<1/2>,"(3/2,1/2)*",1,3.0,8.14105,,                                           ,L5815,19
412,3s2.3p.nd,*,2,5.0,8.14091,,                                           ,L5815,3
413,3s2.3p.nd,*,3,7.0,8.14105,,                                           ,L5815,3
414,3s2.3p.(2P*<1/2>).36d<3/2>,"(1/2,3/2)*",1,3.0,8.14114,,                                           ,L5815,36
415,3s2.3p.nd,*,2,5.0,8.14115,,                                           ,L5815,3
416,3s2.3p.nd,*,2,5.0,8.14147,,                                           ,L5815,3
417,3s2.3p.nd,*,3,7.0,8.14165,,                                           ,L5815,3
418,3s2.3p.nd,*,2,5.0,8.1417,,                                           ,L5815,3
419,3s2.3p.(2P*<1/2>).37d<3/2>,"(1/2,3/2)*",1,3.0,8.141703,,                                           ,L5815,37
420,3s2.3p.nd,*,2,5.0,8.14202,,                                           ,L5815,3
421,3s2.3p.nd,*,3,7.0,8.14213,,                                           ,L5815,3
422,3s2.3p.nd,*,2,5.0,8.142155,,                                           ,L5815,3
423,3s2.3p.(2P*<1/2>).38d<3/2>,"(1/2,3/2)*",1,3.0,8.14222,,                                           ,L5815,38
424,3s2.3p.nd,*,2,5.0,8.142412,,                                           ,L5815,3
425,3s2.3p.nd,*,3,7.0,8.14259,,                                           ,L5815,3
426,3s2.3p.(2P*<1/2>).39d<3/2>,"(1/2,3/2)*",1,3.0,8.142699,,                                           ,L5815,39
427,3s2.3p.nd,*,3,7.0,8.14303,,                                           ,L5815,3
428,3s2.3p.(2P*<1/2>).40d<3/2>,"(1/2,3/2)*",1,3.0,8.143157,,                                           ,L5815,40
429,3s2.3p.nd,*,3,7.0,8.14342,,                                           ,L5815,3
430,3s2.3p.(2P*<1/2>).41d<3/2>,"(1/2,3/2)*",1,3.0,8.14355,,                                           ,L5815,41
431,3s2.3p.nd,*,3,7.0,8.14374,,                                           ,L5815,3
432,3s2.3p.(2P*<1/2>).42d<3/2>,"(1/2,3/2)*",1,3.0,8.14393,,                                           ,L5815,42
433,3s2.3p.nd,*,3,7.0,8.14409,,                                           ,L5815,3
434,3s2.3p.(2P*<1/2>).43d<3/2>,"(1/2,3/2)*",1,3.0,8.144293,,                                           ,L5815,43
435,3s2.3p.nd,*,3,7.0,8.144363,,                                           ,L5815,3
436,3s2.3p.(2P*<1/2>).44d<3/2>,"(1/2,3/2)*",1,3.0,8.14463,,                                           ,L5815,44
437,3s2.3p.nd,*,3,7.0,8.144655,,                                           ,L5815,3
438,3s2.3p.(2P*<3/2>).18d<5/2>,"(3/2,5/2)*",1,3.0,8.144894,,                                           ,L5815,18
439,3s2.3p.(2P*<3/2>).18d<5/2>,"(3/2,5/2)*",3,7.0,8.145006,,                                           ,L5815,18
440,3s2.3p.nd,*,3,7.0,8.14492,,                                           ,L5815,3
441,3s2.3p.nd,*,2,5.0,8.14517,,                                           ,L5815,3
442,3s2.3p.nd,*,3,7.0,8.145234,,                                           ,L5815,3
443,3s2.3p.(2P*<3/2>).18d<3/2>,"(3/2,3/2)*",1,3.0,8.145448,,                                           ,L5815,18
444,3s2.3p.(2P*<3/2>).18d<3/2>,"(3/2,3/2)*",0,1.0,8.145462,,                                           ,L5815,18
445,3s2.3p.(2P*<3/2>).20s<1/2>,"(3/2,1/2)*",1,3.0,8.145955,,                                           ,L5815,20
446,3s2.3p.(2P*<3/2>).19d<5/2>,"(3/2,5/2)*",1,3.0,8.149271,,                                           ,L5815,19
447,3s2.3p.(2P*<3/2>).19d<5/2>,"(3/2,5/2)*",3,7.0,8.14934,,                                           ,L5815,19
448,3s2.3p.nd,*,2,5.0,8.149531,,                                           ,L5815,3
449,3s2.3p.(2P*<3/2>).19d<3/2>,"(3/2,3/2)*",1,3.0,8.149763,,                                           ,L5815,19
450,3s2.3p.(2P*<3/2>).19d<3/2>,"(3/2,3/2)*",0,1.0,8.149767,,                                           ,L5815,19
451,3s2.3p.(2P*<3/2>).21s<1/2>,"(3/2,1/2)*",1,3.0,8.150233,,                                           ,L5815,21
452,3s2.3p.(2P*<3/2>).20d<5/2>,"(3/2,5/2)*",3,7.0,8.15306,,                                           ,L5815,20
453,3s2.3p.nd,*,2,5.0,8.153263,,                                           ,L5815,3
454,3s2.3p.(2P*<3/2>).20d<3/2>,"(3/2,3/2)*",1,3.0,8.15337,,                                           ,L5815,20
455,3s2.3p.(2P*<3/2>).22s<1/2>,"(3/2,1/2)*",1,3.0,8.153701,,                                           ,L5815,22
456,3s2.3p.(2P*<3/2>).21d<5/2>,"(3/2,5/2)*",3,7.0,8.156257,,                                           ,L5815,21
457,3s2.3p.nd,*,2,5.0,8.15642,,                                           ,L5815,3
458,3s2.3p.(2P*<3/2>).21d<3/2>,"(3/2,3/2)*",1,3.0,8.156536,,                                           ,L5815,21
459,3s2.3p.(2P*<3/2>).23s<1/2>,"(3/2,1/2)*",1,3.0,8.156866,,                                           ,L5815,23
460,3s2.3p.(2P*<3/2>).22d<5/2>,"(3/2,5/2)*",3,7.0,8.159021,,                                           ,L5815,22
461,3s2.3p.nd,*,2,5.0,8.15914,,                                           ,L5815,3
462,3s2.3p.(2P*<3/2>).22d<3/2>,"(3/2,3/2)*",1,3.0,8.159251,,                                           ,L5815,22
463,3s2.3p.(2P*<3/2>).24s<1/2>,"(3/2,1/2)*",1,3.0,8.159554,,                                           ,L5815,24
464,3s2.3p.(2P*<3/2>).23d<5/2>,"(3/2,5/2)*",3,7.0,8.161428,,                                           ,L5815,23
465,3s2.3p.nd,*,2,5.0,8.16155,,                                           ,L5815,3
466,3s2.3p.(2P*<3/2>).23d<3/2>,"(3/2,3/2)*",1,3.0,8.161629,,                                           ,L5815,23
467,3s2.3p.(2P*<3/2>).24d<5/2>,"(3/2,5/2)*",3,7.0,8.163547,,                                           ,L5815,24
468,3s2.3p.(2P*<3/2>).24d<3/2>,"(3/2,3/2)*",1,3.0,8.163678,,                                           ,L5815,24
469,3s2.3p.(2P*<3/2>).25d<5/2>,"(3/2,5/2)*",3,7.0,8.165413,,                                           ,L5815,25
470,3s2.3p.(2P*<3/2>).25d<3/2>,"(3/2,3/2)*",1,3.0,8.165565,,                                           ,L5815,25
471,3s2.3p.(2P*<3/2>).26d<5/2>,"(3/2,5/2)*",3,7.0,8.167072,,                                           ,L5815,26
472,3s2.3p.(2P*<3/2>).26d<3/2>,"(3/2,3/2)*",1,3.0,8.16719,,                                           ,L5815,26
473,3s2.3p.(2P*<3/2>).27d<5/2>,"(3/2,5/2)*",3,7.0,8.16855,,                                           ,L5815,27
474,3s2.3p.(2P*<3/2>).27d<3/2>,"(3/2,3/2)*",1,3.0,8.168659,,                                           ,L5815,27
475,3s2.3p.(2P*<3/2>).28d<3/2>,"(3/2,3/2)*",1,3.0,8.169832,,                                           ,L5815,28
476,3s2.3p.(2P*<3/2>).28d<5/2>,"(3/2,5/2)*",3,7.0,8.169879,,                                           ,L5815,28
477,3s2.3p.(2P*<3/2>).29d<5/2>,"(3/2,5/2)*",3,7.0,8.171069,,                                           ,L5815,29
478,3s2.3p.(2P*<3/2>).29d<3/2>,"(3/2,3/2)*",1,3.0,8.171113,,                                           ,L5815,29
479,3s2.3p.(2P*<3/2>).30d<5/2>,"(3/2,5/2)*",3,7.0,8.172121,,                                           ,L5815,30
480,3s2.3p.(2P*<3/2>).30d<3/2>,"(3/2,3/2)*",1,3.0,8.172187,,                                           ,L5815,30
481,3s2.3p.(2P*<3/2>).31d<3/2>,"(3/2,3/2)*",1,3.0,8.173061,,                                           ,L5815,31
482,3s2.3p.(2P*<3/2>).31d<5/2>,"(3/2,5/2)*",3,7.0,8.173094,,                                           ,L5815,31
483,3s2.3p.(2P*<3/2>).32d<5/2>,"(3/2,5/2)*",3,7.0,8.173952,,                                           ,L5815,32
484,3s2.3p.(2P*<3/2>).32d<3/2>,"(3/2,3/2)*",1,3.0,8.173968,,                                           ,L5815,32
485,3s2.3p.(2P*<3/2>).33d<5/2>,"(3/2,5/2)*",3,7.0,8.174768,,                                           ,L5815,33
486,3s2.3p.(2P*<3/2>).33d<3/2>,"(3/2,3/2)*",1,3.0,8.17483,,                                           ,L5815,33
487,3s2.3p.(2P*<3/2>).34d<5/2>,"(3/2,5/2)*",3,7.0,8.175487,,                                           ,L5815,34
488,3s2.3p.(2P*<3/2>).34d<3/2>,"(3/2,3/2)*",1,3.0,8.175513,,                                           ,L5815,34
489,3s2.3p.(2P*<3/2>).35d<3/2>,"(3/2,3/2)*",1,3.0,8.176158,,                                           ,L5815,35
490,3s2.3p.(2P*<3/2>).35d<5/2>,"(3/2,5/2)*",3,7.0,8.176162,,                                           ,L5815,35
491,3s2.3p.(2P*<3/2>).36d<5/2>,"(3/2,5/2)*",3,7.0,8.176779,,                                           ,L5815,36
492,3s2.3p.(2P*<3/2>).36d<3/2>,"(3/2,3/2)*",1,3.0,8.17679,,                                           ,L5815,36
493,3s2.3p.(2P*<3/2>).37d<5/2>,"(3/2,5/2)*",3,7.0,8.177348,,                                           ,L5815,37
494,3s2.3p.(2P*<3/2>).37d<3/2>,"(3/2,3/2)*",1,3.0,8.177362,,                                           ,L5815,37
495,3s2.3p.(2P*<3/2>).38d<5/2>,"(3/2,5/2)*",3,7.0,8.177849,,                                           ,L5815,38
496,3s2.3p.(2P*<3/2>).38d<3/2>,"(3/2,3/2)*",1,3.0,8.177881,,                                           ,L5815,38
497,3s2.3p.(2P*<3/2>).39d<5/2>,"(3/2,5/2)*",3,7.0,8.178324,,                                           ,L5815,39
498,3s2.3p.(2P*<3/2>).39d<3/2>,"(3/2,3/2)*",1,3.0,8.178335,,                                           ,L5815,39
499,3s2.3p.(2P*<3/2>).40d<3/2>,"(3/2,3/2)*",1,3.0,8.178763,,                                           ,L5815,40
500,3s2.3p.(2P*<3/2>).40d<5/2>,"(3/2,5/2)*",3,7.0,8.178769,,                                           ,L5815,40
501,3s2.3p.(2P*<3/2>).41d<5/2>,"(3/2,5/2)*",3,7.0,8.179181,,                                           ,L5815,41
502,3s2.3p.(2P*<3/2>).41d<3/2>,"(3/2,3/2)*",1,3.0,8.179185,,                                           ,L5815,41
503,3s2.3p.(2P*<3/2>).42d<5/2>,"(3/2,5/2)*",3,7.0,8.179556,,                                           ,L5815,42
504,3s2.3p.(2P*<3/2>).42d<3/2>,"(3/2,3/2)*",1,3.0,8.179565,,                                           ,L5815,42
505,3s2.3p.(2P*<3/2>).43d<5/2>,"(3/2,5/2)*",3,7.0,8.179902,,                                           ,L5815,43
506,3s2.3p.(2P*<3/2>).43d<3/2>,"(3/2,3/2)*",1,3.0,8.179908,,                                           ,L5815,43
507,3s2.3p.(2P*<3/2>).44d<3/2>,"(3/2,3/2)*",1,3.0,8.180253,,                                           ,L5815,44
508,3s2.3p.(2P*<3/2>).44d<5/2>,"(3/2,5/2)*",3,7.0,8.180253,,                                           ,L5815,44
509,3s2.3p.(2P*<3/2>).45d<3/2>,"(3/2,3/2)*",1,3.0,8.180559,,                                           ,L5815,45
510,3s2.3p.(2P*<3/2>).45d<5/2>,"(3/2,5/2)*",3,7.0,8.180595,,                                           ,L5815,45
511,3s2.3p.(2P*<3/2>).46d<5/2>,"(3/2,5/2)*",3,7.0,8.180847,,                                           ,L5815,46
512,3s2.3p.(2P*<3/2>).46d<3/2>,"(3/2,3/2)*",1,3.0,8.180896,,                                           ,L5815,46
513,3s2.3p.(2P*<3/2>).47d<5/2>,"(3/2,5/2)*",3,7.0,8.181108,,                                           ,L5815,47
514,3s2.3p.(2P*<3/2>).47d<3/2>,"(3/2,3/2)*",1,3.0,8.181126,,                                           ,L5815,47
515,3s2.3p.(2P*<3/2>).48d<5/2>,"(3/2,5/2)*",3,7.0,8.181381,,                                           ,L5815,48
516,3s2.3p.(2P*<3/2>).48d<3/2>,"(3/2,3/2)*",1,3.0,8.181396,,                                           ,L5815,48
517,3s2.3p.(2P*<3/2>).49d<5/2>,"(3/2,5/2)*",3,7.0,8.181629,,                                           ,L5815,49
518,3s2.3p.(2P*<3/2>).49d<3/2>,"(3/2,3/2)*",1,3.0,8.181638,,                                           ,L5815,49
519,3s2.3p.(2P*<3/2>).50d<5/2>,"(3/2,5/2)*",3,7.0,8.181825,,                                           ,L5815,50
520,3s2.3p.(2P*<3/2>).50d<3/2>,"(3/2,3/2)*",1,3.0,8.18185,,                                           ,L5815,50
521,3s2.3p.(2P*<3/2>).51d<5/2>,"(3/2,5/2)*",3,7.0,8.182038,,                                           ,L5815,51
522,3s2.3p.(2P*<3/2>).52d<5/2>,"(3/2,5/2)*",3,7.0,8.18225,,                                           ,L5815,52
